chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,endosperm1,endosperm2,endosperm3,imbibed_seed1,imbibed_seed2,imbibed_seed3,shoot1,shoot2,shoot3,leaf_20days1,leaf_20days2,leaf_20days3,leaf_60days1,leaf_60days2,leaf_60days3,stem_60days1,stem_60days2,stem_60days3,root_5days1,root_5days2,root_5days3,root_60days1,root_60days2,root_60days3,husk1,husk2,husk3,anther1,anther2,anther3,mature_pollen1,mature_pollen2,mature_pollen3,pistil1,pistil2,pistil3,embryo1,embryo2,embryo3
Chr5+17930020,LOC_Os05g30870,8,36,2,2,5,7,1,0,3,0,0,0,0,1,1,2,3,1,2,2,1,0,1,1,0,1,0,4,4,4,6,4,6,4,2,16,3,3,4,8,22,17
Chr5+17930451,LOC_Os05g30870,0,0,3,4,0,1,0,0,0,0,1,1,0,4,1,2,4,2,1,2,1,1,0,0,0,1,1,2,1,1,5,4,0,0,0,0,0,0,1,9,3,3
Chr5+17923913,LOC_Os05g30870,6,0,4,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
Chr5+17924298,LOC_Os05g30870,1,1,0,4,1,8,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,3,1,2,0,3,0,0,0,0,0,0,1,0,1
Chr5+17930260,LOC_Os05g30870,108,90,98,141,20,120,94,123,109,131,114,105,117,106,115,108,147,111,93,95,114,114,112,114,76,53,73,72,44,75,254,260,268,772,382,334,154,152,165,97,129,97
Chr5+17929978,LOC_Os05g30870,5,16,4,2,7,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
Chr5-18306863,LOC_Os05g31470,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,7,0,12,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr5-18307335,LOC_Os05g31470,0,1,1,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0,0,0,0
Chr5-18306952,LOC_Os05g31470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,17,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr5+18759336,LOC_Os05g32170,0,0,0,0,0,0,2,0,0,0,12,3,0,1,1,3,3,0,0,1,0,10,5,5,4,4,0,2,6,3,11,11,11,0,0,0,2,0,1,0,0,0
Chr5+18760267,LOC_Os05g32170,4,7,4,0,4,4,9,9,9,68,93,49,2,4,1,12,13,13,10,11,11,53,39,46,20,21,20,18,16,4,29,12,16,35,14,4,89,86,81,2,1,0
Chr5+18759406,LOC_Os05g32170,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,1,3,0,0,0,0,0,2,2,0,0,0,2,7,1,5,0,2,0,0,0,0,0,0,0,0,0
Chr5+18759611,LOC_Os05g32170,2,5,2,3,2,1,0,0,0,13,14,20,0,0,0,1,1,1,3,3,7,31,19,29,8,5,7,4,1,2,1,2,1,0,0,0,3,16,11,0,0,0
Chr5+18760142,LOC_Os05g32170,0,0,0,0,0,0,2,0,0,16,15,9,1,2,0,0,1,1,0,0,0,9,9,9,1,1,1,0,0,0,1,4,2,0,0,0,7,8,9,0,0,0
Chr5-19055988,LOC_Os05g32570,3,15,17,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
Chr5-19055569,LOC_Os05g32570,324,367,319,344,299,127,122,101,76,128,128,158,73,70,93,129,168,145,148,144,147,85,91,86,79,82,76,98,102,97,92,67,94,91,48,99,88,90,111,138,146,143
Chr5-19108686,LOC_Os05g32630,11,17,31,56,72,64,36,34,46,3,14,4,7,5,7,24,9,18,21,24,19,7,16,15,151,165,169,21,10,10,11,19,12,9,14,11,13,6,11,54,42,45
Chr5-19108980,LOC_Os05g32630,696,1063,906,1028,977,991,868,1063,1041,302,323,317,328,330,327,281,338,303,576,574,575,426,544,533,1835,1923,1750,233,215,239,223,219,214,146,223,210,300,259,261,634,584,608
Chr5-19108511,LOC_Os05g32630,0,0,2,0,0,0,3,3,3,0,0,0,0,0,0,0,1,0,0,1,0,1,4,1,6,7,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Chr5-19108590,LOC_Os05g32630,32,33,31,19,1,20,8,3,8,6,3,4,15,6,1,3,6,3,5,5,1,6,5,4,59,82,66,6,1,8,12,15,11,0,0,0,1,1,0,12,9,10
Chr5+20632317,LOC_Os05g34770,2611,1822,1731,2174,2563,1675,1662,2012,2266,1033,977,1225,542,616,608,326,321,316,369,444,469,2487,2346,2369,1352,1629,1555,1007,725,781,1434,1405,1477,545,606,389,597,490,562,2374,2372,2384
Chr5+20630724,LOC_Os05g34770,11,8,4,16,2,14,1,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,8
Chr5-20944807,LOC_Os05g35266,1,0,4,2,3,3,1,2,1,0,0,0,1,0,1,3,1,1,0,0,0,0,3,3,3,2,4,1,0,0,5,6,6,2,2,7,0,0,0,1,0,0
Chr5-20945129,LOC_Os05g35266,78,93,84,116,134,115,72,84,58,19,23,21,31,46,50,38,43,45,27,34,11,19,11,21,71,52,62,24,23,29,31,34,31,6,19,42,12,15,7,51,62,53
Chr5-20944960,LOC_Os05g35266,28,30,28,16,13,23,24,35,23,11,10,9,24,34,14,27,24,23,14,10,11,1,7,5,25,26,24,7,5,9,43,42,50,11,8,0,17,11,20,18,13,6
Chr5-20947637,LOC_Os05g35266,0,2,1,1,0,3,1,0,0,1,1,0,2,1,1,2,2,2,0,0,1,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,4,4,2
Chr5-20947475,LOC_Os05g35266,39,24,29,13,12,8,28,25,24,12,2,13,9,14,21,11,13,24,11,12,13,3,3,5,12,21,11,13,9,13,4,6,5,12,8,5,7,5,5,37,36,37
Chr5+21204887,LOC_Os05g35710,161,165,160,141,167,125,191,185,193,152,130,161,157,152,153,177,168,169,140,124,133,175,190,173,136,145,139,172,171,169,90,91,130,39,24,33,172,191,155,195,188,192
Chr5+21205088,LOC_Os05g35710,1,0,1,8,1,4,2,2,4,0,2,5,6,8,9,4,5,6,1,1,1,7,10,6,4,4,3,2,1,4,4,2,3,0,0,0,2,2,1,0,0,0
Chr5+21204627,LOC_Os05g35710,8,7,4,9,10,10,1,1,12,0,0,0,9,6,12,3,2,2,3,3,5,1,2,1,3,2,1,3,2,1,3,0,3,0,0,0,3,1,0,13,14,4
Chr5+21204413,LOC_Os05g35710,1,10,5,4,4,0,2,1,5,25,8,14,5,9,4,0,3,1,0,1,2,5,9,5,12,9,3,3,28,25,3,2,5,0,0,0,4,3,6,0,5,8
Chr5-21501643,LOC_Os05g36290,1,5,2,17,11,8,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,3,3,2,0,0,43,60,0,0,0,1,0,0,3
Chr5-21500764,LOC_Os05g36290,981,992,1044,1086,883,1016,711,698,714,78,84,79,171,150,196,66,64,64,178,180,167,120,100,124,302,304,324,1023,931,781,431,426,427,372,342,377,114,93,119,683,613,616
Chr5-21501005,LOC_Os05g36290,242,205,257,378,321,264,74,74,65,4,11,1,4,6,4,8,6,5,12,13,12,12,10,10,30,34,25,56,51,41,16,16,17,1,2,3,10,8,10,231,232,238
Chr5-21668272,LOC_Os05g37080,0,0,0,0,0,0,0,0,0,26,25,26,0,0,0,4,4,2,7,1,9,7,13,7,49,29,61,7,23,2,0,0,1,0,0,0,2,4,3,0,0,0
Chr5-21668346,LOC_Os05g37080,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,2,0,3,1,1,1,3,0,4,11,9,9,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0
Chr5-21943103,LOC_Os05g37500,72,85,82,38,133,92,32,36,18,24,26,38,54,66,46,63,62,49,49,46,47,24,22,20,26,24,25,36,25,26,57,63,50,11,25,61,73,63,70,119,107,148
Chr5-21942889,LOC_Os05g37500,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,3,1,2,0,2,1,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0
Chr5-21951126,LOC_Os05g37500,2,3,1,5,4,3,2,1,0,2,4,1,4,7,1,5,5,2,0,1,1,1,1,1,5,3,6,1,1,1,1,4,3,12,37,28,1,1,1,0,0,1
Chr5+22860880,LOC_Os05g38980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,3,0,0,17,25,7,0,0,0,0,0,0
Chr5+22861599,LOC_Os05g38980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,12,0,0,0,0,0,0
Chr5+22865062,LOC_Os05g38980,3,5,3,7,3,9,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,17,14,13,4,4,7,0,0,0,5,4,3
Chr5+22864889,LOC_Os05g38980,76,92,67,31,14,47,8,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,12,96,98,116,71,268,43,0,0,0,82,78,83
Chr5+22860812,LOC_Os05g38980,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,7,9,9,73,80,145,0,0,0,0,0,0
Chr5+23300386,LOC_Os05g39690,15,36,22,14,3,5,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,11
Chr5+23299652,LOC_Os05g39690,54,79,25,91,84,81,19,77,61,1,0,2,4,1,5,2,4,5,0,1,2,1,0,0,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,70,58,69
Chr5+23300468,LOC_Os05g39690,2367,3136,1181,2193,2829,2044,877,423,501,8,8,4,44,44,57,27,43,45,16,18,17,6,4,7,12,6,10,11,11,9,7,9,8,85,147,75,12,4,11,1586,1455,1600
Chr5+23299479,LOC_Os05g39690,13,15,8,0,1,1,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,4
Chr5-24325647,LOC_Os05g41550,619,600,591,338,351,356,237,243,241,164,130,134,175,219,194,339,375,352,343,347,322,123,112,138,593,832,711,131,126,124,202,200,203,531,589,680,192,176,158,218,277,206
Chr5-24324426,LOC_Os05g41550,90,99,124,15,33,17,4,7,8,0,0,0,1,0,4,4,0,1,0,0,0,1,0,1,0,5,4,0,3,2,0,1,0,0,0,0,0,0,0,35,37,39
Chr5-24329460,LOC_Os05g41550,42,30,25,7,12,12,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,10
Chr5-24329776,LOC_Os05g41550,9,9,5,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Chr5-24328540,LOC_Os05g41550,7,9,8,3,0,0,5,13,24,1,0,0,0,5,3,3,2,2,5,0,7,2,1,0,7,9,13,1,1,0,8,9,8,28,6,11,8,4,1,11,8,2
Chr5-24328650,LOC_Os05g41550,17,17,14,6,2,5,0,2,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,4,3,3,0,0,0,1,2,1,0,0,0,0,1,1,2,3,1
Chr5-24324344,LOC_Os05g41550,7,0,5,6,6,3,20,13,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,14,9,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
Chr5-24328886,LOC_Os05g41550,32,60,21,8,12,12,20,14,15,0,5,0,1,0,0,1,0,4,1,1,1,3,0,1,13,6,13,2,2,3,17,20,20,0,17,16,2,2,3,26,19,28
Chr5-24324234,LOC_Os05g41550,26,57,40,58,38,53,106,70,81,0,0,0,12,10,8,20,14,11,5,11,8,0,0,1,12,18,12,2,2,1,0,1,2,0,0,0,0,1,0,1,1,2
Chr5+25955830,LOC_Os05g44610,1,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,1,2,1,0,0,0,3,4,0,5,7,0,0,0,5,8,0,0,1,0
Chr5+25955576,LOC_Os05g44610,2,1,4,4,5,20,7,4,10,2,12,7,0,0,5,1,1,1,1,1,0,1,3,2,0,1,2,4,4,1,18,11,23,13,36,26,11,15,17,8,14,9
Chr5+25955711,LOC_Os05g44610,6,3,9,0,0,0,1,4,15,8,5,14,0,0,0,0,0,0,1,1,1,7,7,7,2,5,4,2,1,1,18,11,14,0,0,0,28,17,30,11,3,7
Chr5+28078408,LOC_Os05g48950,3,14,0,7,4,7,8,1,5,3,5,5,6,4,5,11,4,8,3,5,4,3,3,2,3,1,1,3,3,4,4,4,5,42,18,29,5,4,3,5,8,11
Chr5+28078486,LOC_Os05g48950,11,14,16,11,10,16,40,31,38,20,16,16,20,19,20,24,7,21,16,16,20,27,16,25,12,17,15,25,25,25,19,19,19,3,0,1,25,40,19,11,13,16
Chr5+28290418,LOC_Os05g49300,1,8,7,0,2,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,7,8,10
Chr5+28290539,LOC_Os05g49300,4,2,4,14,6,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
Chr5+28292526,LOC_Os05g49300,12,15,14,27,2,12,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Chr5+28291571,LOC_Os05g49300,12,23,13,7,21,3,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,1,0,0,0,1,2,1
Chr5+28291988,LOC_Os05g49300,9,11,7,5,18,12,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1
Chr5+28292390,LOC_Os05g49300,2,7,8,1,0,2,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Chr5+28293188,LOC_Os05g49300,2737,2756,2866,3234,3122,3140,753,738,758,20,20,19,41,28,35,43,41,31,42,49,20,28,24,27,0,1,1,66,68,74,192,192,193,87,261,175,56,48,57,2578,2549,2565
Chr5+28291765,LOC_Os05g49300,8,4,18,6,5,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
Chr5+28292043,LOC_Os05g49300,10,11,9,23,8,14,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,2,0,0,0,0,0,0,3,2,3
Chr5+28868882,LOC_Os05g50370,53,38,36,19,49,69,62,74,70,22,20,30,52,48,38,45,84,45,91,65,97,12,11,15,17,10,16,46,47,46,33,46,48,11,37,40,71,119,66,7,6,5
Chr5+28871055,LOC_Os05g50370,54,47,55,79,51,47,86,77,100,66,67,54,102,122,92,148,164,170,110,114,117,35,38,34,51,55,50,51,72,18,56,49,60,36,24,42,119,119,119,70,59,65
Chr5-29533511,LOC_Os05g51500,0,10,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,2,1,4,1,1,1,0,0,0,0,1,1,1,1,1
Chr5-29533111,LOC_Os05g51500,21,19,14,5,61,1,7,14,14,9,6,14,1,5,10,10,8,7,10,11,12,11,18,22,4,2,4,21,15,14,10,13,1,0,0,0,5,27,61,20,4,6
Chr5-29533394,LOC_Os05g51500,7,24,7,13,26,8,0,1,6,6,1,3,0,0,0,0,1,0,1,0,0,3,1,0,0,1,0,9,26,14,3,5,0,0,0,0,1,1,0,6,1,2
Chr5-29528907,LOC_Os05g51500,336,387,369,404,309,316,281,249,279,179,167,175,116,150,158,112,119,110,145,132,141,298,294,275,166,144,154,154,157,176,72,181,144,207,92,120,214,221,208,329,366,370
Chr5-29528651,LOC_Os05g51500,3,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,2,0,2,0,1,2,1,1,1,2,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1
Chr5-29533612,LOC_Os05g51500,35,2,1,9,13,2,8,6,4,5,3,1,3,7,6,8,2,0,9,13,9,10,11,6,1,0,2,13,11,12,12,10,5,1,4,3,11,16,16,2,3,0
Chr6+191453,LOC_Os06g01304,30,30,33,36,15,32,20,21,19,3,4,6,23,32,17,19,24,27,16,17,17,33,39,39,30,35,29,11,10,14,15,13,20,6,16,26,21,18,19,44,29,37
Chr6+188137,LOC_Os06g01304,48,0,56,34,31,51,44,28,33,42,71,92,76,67,88,118,117,127,114,125,117,48,60,53,182,146,196,42,132,44,54,75,65,26,21,4,49,86,61,0,28,20
Chr6-902674,LOC_Os06g02570,21,20,35,15,22,45,39,34,36,37,18,29,31,25,29,29,28,25,15,18,19,29,21,29,23,21,22,35,34,35,34,31,35,37,35,20,32,35,28,30,27,29
Chr6-902572,LOC_Os06g02570,1,1,2,0,0,0,12,16,10,3,0,2,0,0,1,0,1,0,7,3,4,0,0,1,10,7,5,3,2,4,4,6,4,0,0,0,3,3,0,0,0,0
Chr6-902500,LOC_Os06g02570,0,0,0,0,0,0,6,4,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5,4,6,0,0,0,2,2,1,0,0,0
Chr6+1464025,LOC_Os06g03700,3,2,2,0,0,1,0,1,4,7,3,5,22,2,16,0,0,0,0,0,0,13,16,7,0,1,0,71,70,71,1,0,0,13,22,25,4,10,5,0,3,0
Chr6+1464333,LOC_Os06g03700,1,5,4,0,0,0,0,0,0,13,10,14,13,6,17,1,1,2,0,0,0,9,8,9,0,0,2,94,97,105,0,2,3,0,0,0,10,17,4,2,1,3
Chr6-2111298,LOC_Os06g04830,2,14,3,1,1,0,13,6,3,1,4,1,0,0,0,0,1,0,0,3,8,2,3,4,1,1,2,2,3,3,10,4,6,17,0,5,4,4,4,4,4,3
Chr6-2110112,LOC_Os06g04830,45,46,47,82,66,59,26,14,23,4,4,7,0,0,0,2,1,1,3,6,3,8,8,8,1,1,2,4,4,4,4,9,7,23,15,20,17,16,16,36,39,40
Chr6-2110917,LOC_Os06g04830,3,1,1,5,2,4,5,5,5,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,1,1,3,0,3,0,0,0,3,3,6,11,8,7
Chr6-2106666,LOC_Os06g04830,6,3,1,0,1,0,11,4,2,10,7,9,2,3,4,6,7,5,18,14,16,4,3,5,13,9,8,17,10,17,63,82,77,369,490,70,11,12,9,1,1,1
Chr6-2151770,LOC_Os06g04889,0,0,3,0,0,0,1,7,1,52,76,88,70,46,71,55,34,42,57,86,93,265,263,310,44,42,42,15,13,14,0,2,0,6,10,4,7,8,9,2,7,5
Chr6-2152075,LOC_Os06g04889,0,0,0,0,0,0,0,0,0,6,10,7,4,1,1,3,0,4,2,6,2,58,60,47,7,9,10,2,0,2,0,0,0,0,0,0,0,3,3,0,0,0
Chr6-2450186,LOC_Os06g05424,8,10,9,8,12,12,11,3,11,1,0,5,6,0,11,0,0,1,5,3,4,4,3,5,20,28,18,2,2,1,0,0,0,0,0,0,0,0,0,3,2,4
Chr6-2451110,LOC_Os06g05424,26,28,16,34,40,25,39,12,2,28,27,28,2,1,4,0,0,0,1,1,3,4,3,6,17,18,19,3,4,7,0,1,1,4,25,9,0,0,0,8,47,23
Chr6-2450851,LOC_Os06g05424,11,3,7,7,2,3,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3
Chr6-2774766,LOC_Os06g06040,15,11,12,0,0,0,3,1,1,1,0,0,4,1,0,3,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,8
Chr6-2774982,LOC_Os06g06040,0,0,0,3,1,3,5,4,13,1,1,0,2,3,1,0,1,1,6,7,6,0,5,1,0,0,1,2,4,2,0,0,0,17,12,8,0,1,2,2,0,3
Chr6-2775907,LOC_Os06g06040,0,5,4,4,3,7,1,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1
Chr6-2775036,LOC_Os06g06040,0,0,2,5,0,0,7,3,5,0,0,0,1,0,0,6,3,1,5,0,2,1,0,1,0,0,0,4,0,2,0,0,1,0,1,0,1,0,0,4,6,16
Chr6-2774521,LOC_Os06g06040,27,19,21,7,27,13,11,13,16,57,54,38,121,75,65,103,101,106,142,144,149,25,32,30,72,72,75,68,92,68,28,24,28,75,44,41,49,28,22,32,23,26
Chr6+2836325,LOC_Os06g06120,49,20,26,50,58,73,47,37,29,7,32,23,76,65,9,83,62,125,60,64,55,21,42,24,82,43,50,24,26,25,30,29,25,75,47,28,11,11,10,15,14,11
Chr6+2833943,LOC_Os06g06120,1,2,4,16,19,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr6+2836176,LOC_Os06g06120,44,71,43,46,41,79,20,9,20,2,1,1,3,3,2,15,2,4,6,7,6,7,6,6,11,1,7,5,7,6,5,12,5,0,0,0,8,0,2,38,49,47
Chr6+3203919,LOC_Os06g06790,2,1,1,2,6,5,3,23,8,9,10,10,1,0,0,0,0,0,0,0,0,48,47,44,33,33,33,5,8,9,2,10,10,1,7,3,15,20,11,6,6,6
Chr6+3203821,LOC_Os06g06790,22,49,6,5,43,3,18,26,23,12,17,13,4,5,5,1,3,3,0,0,0,69,59,74,63,43,58,23,8,12,14,17,18,0,0,0,20,24,27,49,49,49
Chr6-3256457,LOC_Os06g06870,1,2,6,7,0,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,3,0,2,5,2,0,0,0,0,0
Chr6-3250547,LOC_Os06g06870,66,60,54,39,38,41,22,14,27,9,14,24,21,20,24,14,47,17,26,28,29,17,9,11,19,2,17,19,26,20,59,56,52,28,71,28,51,46,45,59,78,36
Chr6-3256753,LOC_Os06g06870,5,5,4,6,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Chr6+3386584,LOC_Os06g07090,0,1,0,0,0,0,0,0,0,1,1,1,7,5,8,3,1,2,2,0,1,2,3,3,0,4,2,2,4,1,1,0,0,0,0,0,1,1,2,0,0,0
Chr6+3386458,LOC_Os06g07090,64,57,64,74,89,87,80,85,69,135,151,175,216,131,154,154,147,134,152,128,114,147,151,154,108,106,103,114,99,98,174,153,171,114,43,28,112,117,94,63,73,53
Chr6+3386197,LOC_Os06g07090,3,2,3,7,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
Chr6-3924747,LOC_Os06g08090,19,20,23,24,8,24,127,120,124,355,429,317,251,252,261,27,21,20,38,36,38,63,67,74,30,30,27,180,164,139,102,81,76,84,82,9,56,61,91,46,50,51
Chr6-3924820,LOC_Os06g08090,6,4,5,4,4,5,9,11,5,11,11,25,8,11,5,1,1,1,0,0,0,3,4,0,2,0,2,14,17,12,7,15,11,1,1,1,2,2,2,17,23,16
Chr6+5849755,LOC_Os06g11150,405,303,318,398,473,333,118,73,165,20,14,15,9,3,15,42,34,27,26,26,26,27,55,41,1110,1371,592,60,57,60,6,9,6,3,6,9,15,14,19,48,49,48
Chr6+5849902,LOC_Os06g11150,45,38,31,65,46,81,23,17,19,1,4,2,3,8,9,19,19,12,10,11,10,15,5,14,291,296,242,49,65,19,2,5,1,0,5,2,1,4,4,1,7,4
Chr6-6088558,LOC_Os06g11500,3,6,14,1,6,3,12,5,7,12,12,11,19,19,16,18,9,19,25,23,23,6,4,6,4,8,3,13,9,8,2,7,7,3,7,6,10,10,7,9,10,9
Chr6-6086537,LOC_Os06g11500,0,0,1,0,0,0,2,5,9,5,1,4,18,17,19,5,7,7,14,4,13,0,0,0,2,3,3,2,5,2,2,2,2,0,0,0,0,7,4,1,3,0
Chr6-6088312,LOC_Os06g11500,0,0,0,0,0,0,1,2,6,9,4,7,11,16,17,10,6,6,17,13,16,4,6,6,7,7,4,8,6,8,1,0,1,18,27,16,5,5,10,0,1,0
Chr6-6086303,LOC_Os06g11500,0,0,0,0,0,0,0,0,0,0,6,4,5,2,2,10,5,0,13,2,7,1,0,1,0,1,1,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0
Chr6-6087327,LOC_Os06g11500,25,16,11,13,17,20,8,8,7,6,4,6,2,1,2,6,5,5,9,5,12,1,2,1,6,6,3,14,18,17,4,1,2,1,0,1,11,12,12,8,9,7
Chr6-6088236,LOC_Os06g11500,0,0,0,0,0,0,0,1,1,0,1,0,0,6,1,4,1,1,6,3,1,1,2,2,1,3,2,5,0,6,3,0,0,0,0,3,7,10,2,1,3,0
Chr6+6848489,LOC_Os06g12600,13,19,42,21,14,27,20,29,20,188,192,193,218,131,118,136,129,104,116,115,114,56,53,65,42,45,42,131,109,121,10,22,24,94,92,111,51,46,52,39,46,24
Chr6+6848328,LOC_Os06g12600,3,1,7,0,0,1,0,3,1,9,10,12,18,17,17,13,12,10,7,1,6,2,2,1,0,0,0,8,5,4,0,0,0,0,0,0,3,3,3,7,7,7
Chr6+8152820,LOC_Os06g14510,2,0,0,0,0,1,0,0,0,0,0,0,3,1,2,3,4,2,1,2,1,0,0,0,1,1,1,0,0,2,1,0,1,4,0,0,0,0,0,1,1,1
Chr6+8159336,LOC_Os06g14510,381,342,476,558,429,421,794,755,683,223,236,244,331,318,329,103,128,83,213,179,203,371,332,452,366,366,353,454,412,508,1404,1744,1579,899,1149,866,155,176,162,361,377,394
Chr6+8159226,LOC_Os06g14510,66,59,60,43,64,37,17,24,23,0,2,1,2,4,7,0,0,0,1,5,0,2,3,4,6,1,4,2,5,10,43,54,57,4,77,27,1,2,1,41,62,29
Chr6+11525953,LOC_Os06g20090,2,10,6,11,6,6,4,2,0,7,6,6,5,7,2,8,2,9,3,4,5,3,3,8,3,4,7,2,5,5,7,4,2,6,1,0,11,6,6,11,17,19
Chr6+11526503,LOC_Os06g20090,1,5,3,1,12,5,3,16,24,31,36,32,30,16,29,18,10,37,29,28,29,33,29,18,20,19,26,26,12,31,11,10,17,87,75,149,37,36,38,3,10,23
Chr6+11525781,LOC_Os06g20090,10,10,12,18,13,20,0,0,1,6,5,5,4,11,1,6,7,3,5,4,4,3,4,4,3,4,5,7,10,8,4,4,4,0,0,0,7,3,4,29,23,25
Chr6+11526269,LOC_Os06g20090,3,0,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,1,1,3,2,1,0,0,8,2,4,0,0,0,2,8,3,1,1,1,0,0,0
Chr6+11526224,LOC_Os06g20090,39,2,0,11,14,8,10,7,3,15,7,10,16,6,2,26,14,16,16,13,13,10,15,7,7,9,8,6,15,16,3,9,12,0,0,0,31,37,18,15,22,17
