chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,dry_seed10,dry_seed11,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,endosperm10,endosperm11,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,imbibed_seed10,imbibed_seed11,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,shoot10,shoot11,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_20days10,leaf_20days11,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,leaf_60days10,leaf_60days11,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,stem_60days10,stem_60days11,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_5days10,root_5days11,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,root_60days10,root_60days11,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,husk10,husk11,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,anther10,anther11,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,mature_pollen10,mature_pollen11,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,pistil10,pistil11,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9,embryo10,embryo11
Chr6+5559021,LOC_Os06g10650,268.8086553,176.4973343,208.6137045,315.257673,679.5881886,567.2216485,944.7777228,758.5225637,226.6550927,643.6034761,625.3009756,536.6813822,634.1025147,609.7664349,672.117993,548.2750747,539.7581562,582.5572693,557.191725,619.1447336,583.5219603,539.0843747,1062.755704,1125.638774,898.652672,917.0690744,739.647788,746.1287776,1153.390637,890.4328047,1035.285017,542.8307705,1034.782969,50.94103712,55.12071044,63.43426905,64.92128895,56.7165942,67.71944568,72.27827316,57.40282683,52.59185251,64.711684,60.68524279,207.0844442,172.6745978,199.2649854,212.1844708,177.6197499,214.5181621,183.5817265,193.9947637,205.1427013,193.2598929,181.6024578,116.9488559,155.6227888,139.4542685,143.3763133,120.2966981,144.8264401,143.3082268,147.8683614,162.9575719,145.1449667,111.6965576,69.32163488,70.87521638,74.96321144,69.32539808,72.62860685,72.20873536,71.24034422,72.07529894,68.89624088,73.71466339,67.02718954,55.34323355,39.52846902,30.94652357,31.16438076,25.18780216,44.45059975,21.26299101,25.12898747,33.12241935,30.65142314,40.90866345,15.95693911,26.12080453,22.87329026,19.86782546,26.94558148,24.20964641,8.904717151,13.44446411,27.4587683,24.16877515,27.42484041,82.55970455,65.69008208,68.99165238,76.30438942,77.11865739,67.70538107,73.96998568,74.66287589,73.46338376,74.07968422,70.04374833,135.7210937,131.5710612,126.7314475,122.5272722,130.2925168,135.0934285,127.521381,130.5834718,139.5142035,151.3507801,135.8515536,12.50857064,14.5289824,26.78648692,7.505212101,6.095004589,3.194081098,1.340596434,2.216442604,15.06961363,0.081006553,0.98444143,106.5496063,108.2454079,119.3578968,108.3267946,118.5659222,112.0911785,112.3928203,104.8055619,102.2729873,110.3631872,102.9475182,19.91693555,13.25039076,18.3635751,13.26472995,23.98323884,7.47610121,0.328967299,19.82035509,30.10496464,18.37257082,5.340562142
Chr6+5555748,LOC_Os06g10650,0.475643916,1.267073371,0.128386679,0.966148812,2.592348533,0.853840823,1.985037486,0.92906915,2.751372182,0.674219914,3.281467896,5.674209765,0.210533797,3.772294587,2.285787946,4.93510844,4.465056893,1.629625572,1.575781222,0.559676203,0.032592133,0.809843968,1.720082868,2.789589845,2.907014927,0.114174006,0.213470268,1.412698065,2.390688723,1.413353703,0.302400109,1.5707795,0.039718919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441097451,0.611908628,0.097879025,0.560524892,0.129182731,0.148872739,1.051571383,0.032945473,0.55654519,1.858386477,0.128709745,0,0,0,0,0,0,0,0,0,0,0,0.309195512,1.349212423,0.092076942,0.080289429,0.921690468,0.250803119,0.101988979,0.500143824,0.936806529,0.86434035,1.015635313,0,0,0,0,0,0,0,0,0,0,0,2.823450711,0.977968556,2.04578754,6.27750954,0.869840566,4.511532403,0.587349981,12.91379832,0.142597437,1.564219169,2.497103124,1.346136117,1.514160139,0.937034994,0.754983982,2.280160062,2.581153068,0.92416124,0.851834455,0.305551343,1.416363561,1.264433608,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0
Chr6+5557118,LOC_Os06g10650,4.290824162,3.548226507,1.375920263,7.148692535,4.966503741,8.532127516,11.70960223,9.26663598,9.980314756,2.65766012,5.718521281,8.629048553,3.510286934,3.373349401,10.15489107,6.668969576,0.04928784,7.833309171,0.445181608,1.601358263,6.102016622,13.1705653,35.94128929,30.99442444,29.40690749,21.52628838,28.46930931,21.3845716,29.12740074,34.5953498,28.27355509,31.5919127,28.99823005,1,1,1,1,1,1,1,1,1,1,1,0.739059715,0.836063127,0.591068861,6.173168864,3.398983397,0.69760637,6.878261777,2.569689317,2.224761373,0.714603563,5.315435008,0.636700214,2.331847781,0.392610522,1.021445291,0.655560448,0.0263294,0.45665082,1.50413628,1.232155139,1.170565547,0.783505045,2.398641672,0.251194074,4.818626894,0.497560928,2.227387047,3.277725428,4.460228415,2.528962098,2.054234589,3.404461253,5.080745727,6.458095815,0.008481981,6.428827973,3.604296533,1.543410331,2.65068938,5.535433033,6.048897041,1.784842494,4.579978254,2.415782007,0.946624293,0.820459519,1.273455603,0.772514135,0.514254519,1.450515585,0.280993988,1.600469138,2.105338779,0.292306518,0.512411022,4.146547462,1.243854386,3.202185437,6.064678661,1.442496827,3.108454806,4.700089723,4.970422279,1.720047878,1.790594072,0.616113048,6.233462286,2.808813512,4.23472385,0.301069582,3.045356321,0.754569812,3.165369086,1.70716355,1.631097794,1.567295227,2.66342801,0,0,0,0,0,0,0,0,0,0,0,6.408146317,8.816252773,5.956292623,9.71008866,11.38117403,10.48394915,10.45152028,6.666955402,8.136903781,8.413232143,12.49120715,0,0,0,0,0,0,0,0,0,0,0
Chr6+5556840,LOC_Os06g10650,1.165385984,4.637404658,2.721844018,1.573284653,3.373088766,2.801907069,3.965008222,3.364743156,0.611102856,3.292980594,5.268313571,4.152991914,6.781393906,8.642417785,2.97779756,4.973415635,2.697214404,0.689790004,1.058574918,5.012060739,5.051512019,0.400737975,4.451259719,10.4139054,10.67599814,3.915341455,5.216312683,5.62347572,3.102837771,3.841707866,0.123976738,5.980590884,5.30483785,0.557489735,1.986634676,0.16272611,3.021350812,2.109393206,0.166595216,0.810446351,1.865808695,1.863585859,3.725329641,2.477863784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.211195737,1.029899417,0.091410866,0.848525823,2.437723186,0.51030137,2.109569651,0.591014536,0.572798678,1.815255895,0.489750927,0.371056292,1.870145886,1.729882206,0.436510231,0.941444223,2.422128372,1.727019644,1.589431512,0.508051051,1.262245648,0.069285811,0,0,0,0,0,0,0,0,0,0,0,3.081327894,0.364935449,0.581139379,0.762296497,3.392504851,3.366677315,2.066833433,3.99109449,0.606037315,1.344879822,3.704060821,0.037105275,1.737003351,1.601897696,0.203514066,1.137485046,0.218802382,0.932710958,0.55225458,0.29730824,0.854321072,1.371673392,78.33454721,73.05460695,93.74945924,14.96967157,64.77867022,175.3124961,40.67708399,36.58586,105.9613477,79.39503574,11.19504984,4.997584042,7.264115653,6.366532409,3.920069754,3.852226566,5.566027131,5.114419085,5.33835262,3.250919243,4.264158625,3.668587085,1.143662906,0.298217751,0.985153761,0.291758717,0.771216083,0.016774284,1.360617801,0.080285521,0.769841404,1.333210221,1.207860497
Chr6+5557262,LOC_Os06g10650,6.157513109,3.463346279,4.419879624,14.95462909,15.56028532,10.77032987,11.66455865,9.224557651,8.995146661,8.407317026,20.30856392,2.262470848,0.341345063,6.375410377,9.874708768,8.992444211,4.140013877,4.25081723,4.971866213,1.326172482,5.892220835,3.654592343,31.51465659,32.98164225,32.61860558,46.72675026,28.86888437,43.78627509,54.05614029,34.37081039,50.60549706,33.01309207,49.09033526,1.495685811,1.857625831,1.685092142,3.461248299,1.074265205,3.05915183,1.560079016,3.402771774,3.98585975,0.345339921,1.239194984,4.191198104,5.007499429,4.243927865,3.827176157,2.350971771,4.605631939,4.033910962,3.998760609,3.178788762,4.34179461,5.421999227,2.662412978,1.327859067,5.450912919,4.851753227,3.489891403,2.918085927,3.765439375,2.011464306,0.573452243,1.877296657,1.37462849,1.674577894,1.972958342,1.216798894,5.007113802,2.307735474,4.479628438,0.664209321,2.816954681,4.798896546,0.552305151,2.516431229,2.34992183,6.643217689,5.632438806,3.465536057,4.856904763,5.95021161,5.223204496,3.7900527,1.502292989,2.664538993,4.010857583,4.378373007,0.132940923,2.513084166,4.980968036,5.062291427,0.574737208,0.71985509,2.564275544,1.741611085,1.514954105,3.377149759,1.40133132,1.991443013,3.639479535,6.328351774,7.345538024,14.38088584,4.970136339,8.46046624,9.152094174,0.427202739,8.574654051,1.966534724,0.461629034,2.54779109,2.868162378,3.412474152,1.236938987,0.546159538,2.108224293,3.424510309,2.471809074,5.855764146,0,0,0,0,0,0,0,0,0,0,0,8.987284306,3.039238039,7.422078617,11.3451354,8.066569055,8.037063008,5.607286047,11.25745556,11.53345312,7.082717683,8.0275106,1.604162905,1.04121977,0.264857031,0.724472504,0.413780389,0.483261702,0.669101502,0.50249605,0.032695421,0.457928942,0.143620597
Chr6-5977295,LOC_Os06g11370,1.150066141,1.73696575,0.705622946,1.411475387,2.66387055,3.307635524,1.790296784,1.848875618,1.364187522,2.714813957,0.729709646,2.477099023,2.881863249,2.147552429,0.841689411,1.087530457,2.419751475,0.448922866,0.806801568,0.946519472,1.562562482,0.92190868,4.909534245,2.663686115,2.288171154,3.712813584,6.722153941,2.54877942,3.888506021,0.731440876,2.282318975,2.235733249,4.219445229,3.009238603,2.51579042,0.164153066,0.148550645,3.107969121,0.63857056,0.149905169,0.544254823,3.452183913,3.000120923,0.400338333,0.345143262,1.194686104,1.347630606,1.519390643,1.235253906,1.605988994,1.463183528,0.394144983,0.349602725,0.486726977,0.049210659,1.647376631,2.950319811,2.356768227,2.977453729,2.905598891,3.690209434,3.241491946,3.138840103,2.200596847,2.427018502,3.680767805,1.52568424,1.640348879,1.753043493,1.052359321,0.679357319,2.421421322,1.042039957,1.087049876,3.467220857,0.33509582,1.719548227,2.611499147,3.861204078,3.925018285,0.002841207,0.295458054,1.288390926,3.571756937,2.053367081,1.713748676,3.56394775,2.175067664,0.026006132,0.715127119,0.462297353,0.172878643,0.204560063,0.199460395,1.19580851,0.304279692,0.624638587,0.44268039,1.204206924,2.07648207,5.001113848,2.027438919,10.70090915,0.206545961,4.972034369,1.592630226,1.624866468,0.429714065,0.092458667,5.763396179,0.148651877,0.565890327,0.967886975,1.087257187,0.507099638,0.489677969,1.183208838,0.931407746,0.126292859,0.75027504,0.104292515,0,0,0,0,0,0,0,0,0,0,0,1.702927532,2.32190759,0.969417103,2.335983048,2.207965079,1.721723749,1.636122288,1.570423945,3.190209305,2.506355183,2.787195035,0.083384944,1.071881028,0.244190591,0.338962655,0.001135939,0.361431527,0.365288582,0.285241278,0.560356262,0.628858392,1.383560432
Chr6-5977408,LOC_Os06g11370,66.5190588,65.16685036,77.61785586,79.06715134,78.97512541,42.8285039,89.47079005,81.57314653,57.57206984,69.95367306,95.60476517,48.37115803,76.3297393,62.28974904,74.9398927,79.87473238,75.39428391,66.65686871,64.9674677,54.55380809,103.4671769,61.42615343,99.66775828,112.070521,97.20999655,82.31929372,89.03477229,89.33211536,94.63026357,94.3916664,111.2012958,112.3123473,90.59153783,80.86041659,78.67068005,86.16520705,70.49198786,73.81731983,66.36381561,83.18221645,75.65486552,72.30507666,61.82834244,72.52904163,89.11341557,60.1962877,69.90525347,65.61583493,85.08429579,40.84518733,43.35967228,45.32840121,53.31342631,28.47832583,81.3781814,77.04966513,86.71957392,81.58356182,79.6994665,81.00865461,82.61827879,83.33877736,81.45031863,79.81868297,77.50272791,82.186252,71.29239348,70.15254501,69.94520733,70.44354989,70.81572916,70.0598991,70.43677899,69.38369688,69.96547641,71.23792598,71.15422176,89.81063981,82.42177159,72.32186909,81.96145239,86.69221337,85.07409881,86.11144439,78.91321871,82.46971911,82.03897333,87.041817,89.48406396,92.14821405,91.49091395,87.05895232,90.54048913,89.55746042,93.34432545,93.67370531,89.7267373,86.46156177,101.0944506,79.76133605,67.13640094,84.70364479,63.90637028,74.6553305,82.77285688,70.26759792,85.46465873,77.03375721,78.67158601,81.83701424,96.93504625,102.2403049,107.7958138,83.72270546,115.8724072,94.59046748,100.7481647,85.86739831,80.51349191,108.933572,69.75091873,40.20415835,34.64499693,36.75300641,13.88380735,36.07146353,36.54441172,24.56003555,14.45542348,73.23583955,13.23861072,26.73771151,155.2377594,118.3598725,119.3854038,146.0870307,181.1285684,161.0124477,152.4554687,124.8798159,123.0954853,127.0020472,141.7344459,86.52744984,117.7144335,128.116317,120.0318692,124.0767666,65.08373784,98.9740235,125.0054113,145.1394199,120.7952877,99.15634893
Chr6-5978953,LOC_Os06g11370,10.52613757,7.214549103,15.49680996,4.930961019,14.8414249,15.57855671,24.043222,2.874868043,10.38674679,4.628117539,5.963890144,4.573968923,7.559428247,1.54835125,25.42609727,9.652119512,1.129122632,1.149908608,17.42990468,2.15466069,7.686077237,11.62280987,3.405367158,4.005156324,3.436184004,3.268584715,2.075016699,2.808873157,2.706067568,2.870179858,5.606149708,1.748322424,1.852990868,2.674524935,2.845768732,3.802821287,2.455404468,0.913775498,2.104270682,2.248466352,3.712362926,2.155953216,5.527044508,1.486673607,2.240500879,1.477207752,1.486275693,1.67155156,0.211165976,1.84434951,0.121209558,1.868449564,2.30035239,0.149029721,4.09476657,2.56858728,1.167500046,5.096947808,3.20506706,3.36014257,3.865361829,1.27967334,3.376563093,4.312153576,5.447460341,2.859863426,2.189634174,0.933420282,0.874375272,1.510151436,2.449075381,1.944284799,1.128015117,1.944114908,0.691576822,0.813583301,0.960405736,2.112847186,0.252855418,4.127425117,3.834092131,2.912893948,3.251438533,2.339760534,1.713683208,4.11473228,0.107967402,1.714390534,1.92324108,1.662296398,2.434869061,0.931105508,1.595266435,0.998834515,0.318729346,1.454379269,0.011916485,2.271570966,1.810665784,8.07963528,0.362430597,0.243944541,2.776870367,4.933491805,0.617182495,2.691432241,3.732940649,2.186084488,2.158546673,6.11598051,0.121435186,0.458692381,0.972484128,1.128728885,0.311106484,0.092358704,0.002271239,0.187416827,0.388282218,0.142955243,0.336552967,0,0,0,0,0,0,0,0,0,0,0,5.090982175,6.326448601,3.315560487,4.278107881,6.472867321,5.063757691,5.720127201,5.266925122,5.850917135,6.124015175,4.860953467,15.4817199,13.30740587,13.36952444,11.69102687,0.754430117,9.296118696,7.026165681,1.689849944,16.97147789,8.827077088,15.17397215
Chr6-6036960,LOC_Os06g11440,44.40147589,37.42400471,39.51908956,25.33954879,63.80021338,53.95739738,17.18108377,16.69445553,40.07455012,32.90086577,44.3052254,59.74980395,21.08153831,43.50707142,6.454216982,31.9082873,21.69055531,41.18020471,3.873903516,44.57187992,40.60531089,34.49648441,19.68039293,7.365336051,15.61808375,16.25522622,2.706665128,19.16084043,15.30849502,11.08052365,0.460802705,13.55060764,10.33571146,0.020692915,5.360786586,0.313255,0.359482374,4.216672164,1.347675282,4.03072863,0.332920114,3.123018664,1.828187674,4.913940599,2.595090569,4.476831804,2.530915538,3.488161333,1.752624303,0.426429755,0.106445349,3.355315274,5.452518185,1.294137783,0.093073602,0.713153443,0.405415678,2.305819523,0.046379531,2.308585124,1.819753367,2.440263893,1.953594676,1.950460336,1.802143786,3.544079249,0.967659992,0.195293231,1.499787182,0.797090791,3.561155436,2.018857655,3.136243924,0.238946942,1.575665103,0.05044257,0.226242874,1.927011848,3.749283912,1.210311946,1.475846488,0.519510409,3.017457994,0.627837302,0.621875515,2.815333948,0.726171639,4.366672359,3.238489199,2.306943747,0.759335959,2.254001114,2.936525332,1.760272505,1.137176812,2.948954481,1.789519508,2.572937752,0.781189482,4.837393708,3.211082382,6.231188579,4.738888004,7.903449806,5.439480231,2.855271877,2.277497317,0.384850007,1.210647573,0.506879589,2.892306742,9.238812105,2.672413591,7.056869308,9.049405777,10.38977135,9.165293457,5.922784707,6.529260792,8.64284958,3.68672957,11.46816768,12.84434157,20.99439415,14.90592466,16.47110095,16.76570308,20.50605479,11.83492693,3.517284052,9.377229576,15.7323918,9.234943974,9.218678135,8.884509505,12.07062107,10.3357471,9.938279747,8.896207409,13.4415295,14.18725672,14.9144191,9.771840675,58.79952405,44.85515242,38.17146463,27.01999303,60.28009887,68.08496342,41.76780527,66.03608475,47.44813966,33.15648025,59.85272982
Chr6-6045572,LOC_Os06g11440,3.123016344,2.29347219,3.280808832,1.684662507,1.075522649,2.85939434,1.635740496,1.758393249,0.586961673,1.379044678,1.911969348,0.364388674,0.749821983,1.600881587,1.886003434,1.564602609,0.160899932,1.870274099,0.399830359,0.727010454,0.135641742,2.269398634,1.838473948,0.469552477,1.539403417,0.730362796,2.094709429,0.412501715,2.083720434,1.337782566,2.294058983,0.296039456,0.028086284,1.596756888,3.660356758,0.43382429,0.263869321,2.33181205,0.676605193,2.306954037,0.384690354,2.065915192,1.664284285,1.202124379,0,0,0,0,0,0,0,0,0,0,0,3.627300505,1.399797888,1.135222405,0.219505787,0.948262874,0.714289772,0.942080262,3.955977748,1.398140439,0.94329387,1.757089314,0,0,0,0,0,0,0,0,0,0,0,2.496649269,1.6358679,0.380724179,1.278842718,1.863353671,1.047158155,3.616053043,1.669403182,2.222563123,0.831158747,0.975419916,1.023097505,0.587835758,0.679020446,1.066154804,1.152173765,3.0021473,0.847376538,1.982977842,0.859147013,3.105527279,1.905748903,0,0,0,0,0,0,0,0,0,0,0,3.051593455,0.731672958,0.690424537,0.261873371,1.149007253,0.814394721,2.098065386,3.934380386,2.124205324,0.873907405,0.974109417,12.20929449,13.22720412,8.488332539,2.492372587,22.23144472,7.474408319,51.41140742,3.693453626,15.53366415,6.723379731,26.60848423,2.139322082,2.058115528,4.234277457,0.686297754,2.524429519,0.376186295,2.359525094,2.357644222,0.13168081,0.765716705,2.083024982,0,0,0,0,0,0,0,0,0,0,0
Chr6-6036738,LOC_Os06g11440,42.67334399,24.46341771,58.72670356,49.61606534,36.95077842,69.42176809,31.82609222,70.40462055,63.80776555,92.13406114,87.73004114,44.50439549,34.1912022,47.06974683,39.96692242,48.93640641,47.16926968,40.35755525,44.23641496,42.44929418,31.68382193,32.35796858,45.20064945,48.19412913,32.13761505,44.83677626,41.5606959,36.95660186,33.554165,41.84460016,45.0871486,39.55958301,29.7002445,29.71868661,36.05212117,25.17685834,31.77265492,14.98283608,34.44812695,29.41634746,26.70177949,29.81403462,22.27416584,18.11454607,11.46107257,23.84197515,25.86484995,17.22324085,12.28807276,16.86156909,30.07675697,32.81772704,21.7973471,26.28000245,28.30943238,18.20115609,27.04989018,26.37543969,31.54225647,21.23590165,18.30607048,25.25563248,22.8931859,26.30523323,25.66299201,20.32381919,25.99647983,19.50473593,38.82983804,27.36674513,24.94542697,26.20885531,37.18366483,31.04939232,16.65763364,20.98142615,45.69313885,30.11646862,31.44482954,23.85471202,30.51468509,31.45900166,26.96430993,29.80275366,28.47095801,26.98509004,27.50043801,30.14758985,19.09859903,19.31092578,19.42026288,19.41087114,20.56131779,17.56359145,20.91814676,16.11982297,20.23870138,19.39994252,21.08901688,20.22712082,33.02799883,28.5957696,22.80136615,22.27969999,29.99965291,22.3882277,23.5509017,27.25746767,25.58827996,27.29657314,27.49678942,20.46524615,27.78637018,34.63089942,21.67653753,26.03060425,26.64762122,16.42547853,36.03796179,30.84442059,25.10869046,13.5874644,57.01033778,54.05857035,54.55346051,66.46718545,55.36440178,52.84327448,3.566457542,24.96777107,57.23670273,10.71394199,40.75202814,41.35758673,30.49755931,31.18963388,37.86371326,33.1822722,36.28698966,36.3593071,40.7060274,38.91875735,41.7994476,63.63914358,64.35681702,65.2486837,65.77176011,65.03463704,66.08060082,64.8055366,64.47155905,64.19998914,63.9707151,64.97503228
Chr6-6086537,LOC_Os06g11500,0.168240551,0.725016014,0.019119705,1.781656647,2.961666605,0.533797082,1.669855474,1.290535318,0.039239739,0.49782021,0.178286434,0,0,0,0,0,0,0,0,0,0,0,9.018828587,4.124496171,5.65171438,10.02005624,6.619157138,15.92736622,10.21961829,3.316780492,0.891280269,7.576343705,3.105911864,4.274842748,0.546041598,5.123984764,4.116933642,0.310157026,6.956820946,0.19980848,0.482667994,5.45852972,2.846541529,7.15475657,22.20462034,15.56063555,13.68263861,10.43295767,22.64992562,22.79381348,18.52506786,14.36623054,20.49642107,23.63939539,14.7059072,2.232960312,6.342770767,4.517706575,7.066845853,4.193341093,6.265601226,4.658774918,10.07987211,4.02707104,3.859719809,6.2132441,0.749072958,5.685370516,6.714149519,3.245199476,14.97877748,4.77040365,12.28055007,8.567222461,7.906632816,7.981424225,5.278108545,0.395599322,0.553822471,0.72566072,0.864917278,0.023421736,0.012774525,0.812237556,0.448960801,0.181099545,0.052414931,0.905720514,3.438070876,1.303230282,1.537526005,3.660881879,4.150691856,1.823681208,1.70769457,1.746282916,0.95511211,1.353536303,2.223203959,6.582034973,1.469588733,9.036498307,3.415533896,3.402580659,3.633042723,2.946333686,5.288688718,0.234097053,2.671698102,2.124318354,3.704855086,2.996529312,3.428435461,2.048758904,2.71022099,1.220199064,2.468099325,2.57077262,1.775784741,1.599646334,1.478611549,0.761671841,0.724369304,0.069491845,0.340778402,0.148662318,0.056972761,0.794035705,0.073358635,0.114148467,1.57188936,0.662324221,7.165448593,2.586792396,7.066699497,9.361275137,7.543591415,0.524394197,6.741089569,3.869621817,9.535184307,4.675230586,5.592901468,5.386546761,2.693267338,1.212224,4.514512403,2.492265802,1.467069247,0.52065138,3.270108498,1.638777665,4.02698822,2.405370613
Chr6-6087327,LOC_Os06g11500,15.29197611,3.659533299,12.90942348,0.411879344,3.309246837,6.501966801,18.27833098,19.32046003,0.902863258,20.49315316,10.76818114,25.50802194,0.681349306,9.77875352,13.93268517,6.245729506,29.64931366,4.017743931,3.47742918,14.84241709,27.22713958,8.436451572,10.2524159,8.486118833,8.499107178,7.575097868,3.061559477,6.280220953,10.49358535,2.264143632,13.47394196,4.801259409,9.678081754,6.338281078,2.629026523,7.935657003,8.064476414,4.570343603,1.559974209,7.764492196,0.382146391,7.08382483,4.865222656,6.056346137,2.954959521,3.6439852,2.045094111,2.459944286,2.816506522,2.221758324,2.168001823,1.356794734,3.512234496,2.724646416,1.808594188,6.224148538,7.29274239,6.345860038,6.949862173,5.057980887,6.632719319,7.370568403,6.47698106,5.930277918,6.1677765,7.273907977,6.705175606,4.839814845,4.684256524,5.519319203,7.605162242,3.920316923,4.012574798,5.994433215,6.715812787,7.022499286,8.775980736,1.796287785,3.672812137,1.066542557,1.613394355,4.878410667,5.937049658,1.628063713,1.336486605,2.543358634,2.504198703,2.22896737,4.107345629,3.988039666,2.29063414,3.445474408,4.247987757,4.221803945,5.414198159,0.479364104,1.867606152,2.350449079,5.022594093,15.46987376,11.62132967,9.987559853,11.43554955,4.05903729,12.85591351,7.739603721,11.68529736,14.34386437,19.85477487,18.27469755,4.473409303,5.35181209,3.893065128,11.97961145,7.40316909,5.571479826,6.991935225,8.164313216,12.65947864,8.335497842,4.51898749,0.581400137,1.966711056,5.055975399,1.16302586,1.76662279,0.498531499,2.921882881,1.439774853,0.858128802,2.536632767,2.937784649,13.99857742,13.78262943,13.93121499,11.98538663,13.31100978,13.5926537,11.82145606,13.85908811,12.19720053,12.96743893,12.1079537,11.36186314,8.534298156,8.399597287,3.172869611,21.94882551,1.533436787,20.68767848,19.02075123,19.70700806,1.175835126,4.774004941
Chr6-6088558,LOC_Os06g11500,5.880077368,1.606084334,8.478716001,0.328337089,3.730173574,10.75451637,12.10646437,8.581240238,2.996735859,12.61775547,1.289915429,4.339241599,4.060140414,2.774587721,0.497386258,0.588942578,5.456153494,5.436546459,2.635669699,3.276431888,3.341910113,1.621111659,9.132036013,13.21076596,13.2948089,7.829933785,8.841328329,0.870774738,3.213141937,10.22383963,11.26591675,12.90304256,9.48771487,15.8161846,16.64235775,17.58277484,10.43072879,9.786068825,14.85654528,9.57368573,11.32685074,8.782829932,12.13902453,15.3256613,24.98226384,28.41731574,17.74957354,17.43591881,21.16044862,16.66056746,16.35898067,25.61972522,22.59598828,25.85913624,24.04618696,17.33096651,6.654492746,12.24164073,22.68557093,16.720675,21.5243128,16.12211136,18.58422254,20.45838996,12.48328815,17.27566605,14.23962553,22.52833812,17.32464563,19.50922116,26.65798743,21.46307691,5.646798207,23.07637485,14.13616686,21.49872445,26.62803273,5.012025426,8.677616998,8.477820468,4.400851409,4.790545649,6.393105172,5.35829731,5.975514199,2.949798546,4.053402628,5.897525849,4.940254185,1.446102012,2.02376349,2.7309492,6.270409555,5.683004728,0.768304287,16.39700554,7.966475348,8.879342852,13.95443291,12.78617246,22.06670862,10.0099326,10.05093277,14.02540326,11.63597379,10.23522373,4.996097921,8.752900845,6.311874156,21.84004886,5.714440285,4.042878675,8.753745377,4.741137907,7.601008418,5.140835247,5.35031642,6.275752729,4.594070502,8.700065636,7.670727973,13.12730232,4.411875435,6.466421977,9.589801534,1.708374046,27.27319587,6.165380677,15.48809441,9.975201678,11.93109722,15.84957825,8.794637744,10.50254422,11.45189083,7.51581946,12.54708483,11.35445206,8.828881689,10.42999208,4.32865817,12.93305818,11.73713306,9.43485596,11.08211927,9.657850137,10.60430311,10.63630033,9.765868363,10.2726699,10.05326195,10.71277181,11.0403737,10.13953172
