chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,dry_seed10,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,endosperm10,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,imbibed_seed10,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,shoot10,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_20days10,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,leaf_60days10,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,stem_60days10,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_5days10,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,root_60days10,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,husk10,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,anther10,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,mature_pollen10,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,pistil10,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9,embryo10
Chr4+33562789,LOC_Os04g56290,2.223331892,5.211761534,2.22257707,3.173686228,3.174665535,1.962116626,0.79379058,0.329657664,1.788290636,2.748571266,1.145896356,0.541645399,0.90624265,1.999308696,0.289696858,0.213830353,0.791123148,2.579600774,0.554431906,0.129384652,1.58164866,0.908887891,0.271230364,0.149073109,1.406184566,2.58889984,0.426575718,1.692567069,0.630824137,1.555273348,0,0,0,0,0,0,0,0,0,0,2.190020765,0.137765666,1.796705504,0.685733252,1.264286965,1.352270429,0.003702573,0.449996553,0.521624643,0.270666665,1.177691251,0.506834503,0.060510786,1.060622788,0.098475527,0.237332055,0.37736848,0.744272367,0.496031749,0.408836591,0.000478402,0.634327334,1.018948966,0.483701393,0.332769319,0.954594539,0.159223298,0.746597066,0.458546107,0.565125682,0,0,0,0,0,0,0,0,0,0,2.267732383,1.343855923,1.656384816,1.483413361,1.340310596,1.813939478,1.501879401,1.154293772,1.695441739,0.620221766,0.74737463,6.933931986,2.009175645,1.252229881,4.618442593,0.562912014,0.864483815,0.485182882,0.981078756,0.959458154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032450461,0.262280418,0.259809485,1.409003257,0.485121592,3.661113152,2.143314705,0.06206699,0.562401234,1.534435986,5.021147984,1.649634067,0.861174015,0.077860668,4.402084028,0.672100588,1.871710641,0.501262712,5.925127928,2.012066375
Chr4+33564032,LOC_Os04g56290,0.25473548,1.696570206,2.594961517,1.237432412,1.024021171,1.857629751,1.737658852,2.774967155,2.479159293,1.681154569,0.974113192,0.541809662,1.156634518,1.525242996,0.001342789,2.078837171,2.777869642,2.09252548,0.066472867,0.22381949,1.380748703,2.771156801,2.020984157,0.31533775,2.563058012,0.687740595,0.902750433,0.663668252,0.970232743,1.113830646,0.416691197,0.540948481,0.407666144,0.106776246,0.231122281,0.320882852,1.147319487,1.933209256,0.080458025,0.761714702,1.642330487,1.165538586,3.191240174,0.823843673,0.796107138,0.725376135,0.321942638,2.572341068,3.67074246,0.763422506,0,0,0,0,0,0,0,0,0,0,2.424477686,1.78873027,1.935033805,1.262268113,1.744900987,1.940790515,0.592077882,0.819342403,1.994481512,2.221194423,0.892636863,4.625358595,1.402248225,0.8735708,1.645862997,3.432902155,2.389830758,3.29556913,4.618870532,4.062339958,0.465880787,0.458091403,1.075093974,0.020713427,0.587272943,1.478261,1.567291374,0.297828386,0.298422876,0.164626049,1.90629596,1.264890078,0.146008762,0.800646279,0.041337598,1.424737393,0.309866362,0.986761928,0.083161739,2.726833265,0.979365947,0.757861506,1.281569968,0.133857725,0.20637447,0.15514829,0.195433001,0.373751597,0.253660192,0.179059564,0,0,0,0,0,0,0,0,0,0,0.021931307,0.409706366,1.009883241,0.25997564,0.657112321,0.81734201,0.14224963,0.778492434,0.169439565,0.441277456,2.24028717,3.018927415,3.5019085,5.289319477,3.659775996,4.417928637,3.594727487,4.752297155,4.870503158,1.173803176
Chr4+33563263,LOC_Os04g56290,4.283337605,0.267208133,1.37153582,3.519861178,5.468355878,3.80705287,0.96799636,3.446151047,0.237932298,4.893537947,1.10565218,1.075331078,1.650777962,2.830389426,2.692382908,0.240821385,1.795708078,2.422050595,1.456504405,0.198768474,1.336040737,2.212012089,1.519989193,1.151985276,0.422113877,0.496626968,2.119001845,0.454227155,1.338361837,0.024851354,0.855564421,4.32416472,1.799549361,3.803429353,2.412867651,2.304953815,9.43836271,1.151444986,3.75674369,14.69669725,9.24970913,5.06984553,4.446372983,9.63144651,8.470277747,7.976070423,9.584409997,8.962661814,5.852759796,10.88662542,6.236854538,1.588445832,7.839631468,4.70794743,5.968588681,1.547564035,6.5372768,3.187917026,6.837325686,6.321807268,5.574535519,9.140995693,5.408477779,6.681311575,6.190662025,10.024616,7.270606248,6.138317168,5.152696656,8.300758608,4.879768454,6.468082186,5.698331851,4.823458392,6.037189991,7.101844743,6.111805865,5.161640918,5.710459836,4.737350495,11.84206974,2.617108349,3.907647607,5.533892375,4.4459069,3.780233,3.58893586,0.959079501,1.26734754,2.906003714,12.57277147,8.931709921,0.489758065,8.254126686,1.701317186,8.116273759,4.745701659,7.515815573,2.022401209,11.21097458,2.899326778,2.864099292,1.571752064,2.676900641,1.685011858,2.946316823,1.956246474,2.926494392,2.109322058,3.302364154,0.597907568,0.459377753,0.952051894,3.214016013,0.639458918,1.710595147,0.009611835,1.695344582,0.932684099,2.643142616,3.176309035,2.831084993,1.497269877,1.961326003,2.625322011,4.292081062,3.207645244,5.337528718,4.563815599,3.773800477,0,0,0,0,0,0,0,0,0,0
Chr4-33649914,LOC_Os04g56450,27.84857362,35.91398378,24.25441278,39.25810014,27.85705776,29.54596194,31.84210058,47.36453623,12.89315339,13.72189897,28.68391509,27.74840959,29.05926832,19.00602184,8.83136124,14.27403637,20.03331111,28.37291382,20.99339856,7.249288434,4.653190449,3.830208789,2.070670088,3.613639361,0.345180895,2.567559844,5.766403818,5.088756661,3.116755536,1.936090213,1.868129053,2.797824793,0.373946218,1.829684707,0.668941371,2.193531895,0.879836194,1.091439061,2.542021152,1.805676789,0.102172446,0.588455895,0.715207832,0.040354274,0.647080125,0.137588552,1.638314305,0.28113906,0.161885306,1.151718278,3.063545014,0.369108397,2.769839378,2.212894214,2.787893262,2.407660819,0.959609468,2.521358277,0.423988323,1.949815193,0.470911075,1.800478071,2.788327119,1.573152029,2.59327205,0.562786925,0.154996912,2.927217953,2.219323943,4.151575613,3.984566225,0.902457864,3.451514243,4.525431188,1.925464968,2.244889482,1.705903612,4.315947058,2.861370627,3.888201684,2.341273578,2.872298854,1.718445099,3.11935284,1.859050775,1.707019744,2.712205313,3.039399166,2.056398993,3.069139507,4.83992599,2.137529011,2.428139876,3.91520381,0.55932814,2.590497511,3.135063418,3.612917372,4.28694173,3.634351693,3.057637464,1.967458269,2.195352703,2.774721958,1.489619096,2.154201372,1.810090266,2.009571661,2.043361213,2.589648728,0,0,0,0,0,0,0,0,0,0,3.847752366,4.452302756,3.379067142,5.514623807,2.743996058,5.035772458,8.824804645,3.05333332,3.72263348,5.066715335,38.62802817,38.43859551,36.37020145,35.73919741,37.82979471,34.90589065,35.9510723,34.27231302,39.44837986,30.29890432
Chr4-33649713,LOC_Os04g56450,131.0357364,103.4640389,103.5946224,107.4999965,133.2145841,145.4679271,61.36428026,142.7756354,134.7488322,118.7423484,153.4017631,239.4465802,236.456354,149.6725959,120.4195229,170.9088314,202.2811701,231.6529538,217.0652644,149.1506413,117.4868463,176.9318344,143.4645865,127.0464948,73.93234823,84.03183749,78.12108559,186.0910822,74.83721988,274.3468985,88.58772725,70.0331839,50.74176617,104.048448,22.47226911,52.59443942,42.09129894,84.32558506,85.01296966,43.55880239,81.47632326,84.5444441,95.78366182,93.77057281,82.46549319,86.2893903,88.42645554,94.02519736,91.46427123,84.12442807,84.19416574,103.1316043,87.47346755,77.98283808,88.03032265,88.10981799,81.83357888,87.49351106,104.2462577,92.46712896,98.03558879,104.8036207,103.7300749,109.7235259,113.3541948,108.5973706,102.1088754,111.7563382,101.3758897,111.7505803,40.7611423,100.928928,84.03139238,56.1609429,70.39383127,88.31778792,71.49051582,50.33648773,100.34454,67.76149338,118.6903974,140.1060231,91.63356818,68.33983695,66.45850177,117.5450582,88.54947742,124.5616585,83.79713783,131.4978558,74.58545708,77.49962294,72.96376007,91.88307208,85.34338641,105.8917558,93.27637877,84.02745189,106.1773072,90.49113955,52.07582503,51.55764508,55.99011741,49.77322356,60.70248993,51.04854007,57.91192395,62.17308734,53.98220004,56.10353629,27.08089081,41.91200457,44.3812599,32.34056455,40.6635892,35.59637292,23.75355888,35.62827332,30.19126186,36.74502527,86.24762516,87.1007464,80.83069172,94.24673366,81.43126583,85.8564987,86.79756661,92.84484525,83.25494424,87.48482308,75.24821154,126.0677954,139.7845261,149.1853339,131.8054319,92.10605771,111.7835226,159.6055213,154.057119,168.5699829
Chr4-33649263,LOC_Os04g56450,1.7377382,5.091128186,5.624687289,0.125704762,1.675056574,6.608182059,0.474587698,0.844886653,2.163621782,1.320466375,0.650351443,5.721790613,9.969857562,5.077932341,9.076494549,8.39791141,5.083858074,2.322803412,2.346546547,0.517823908,0.535792698,1.482858123,0.206804371,0.654750998,0.238861642,0.453839467,0.506440215,0.683471979,0.859487141,0.211556963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26971726,2.532456872,0.673586909,2.272476123,0.66981798,1.184544432,0.757361073,0.482322061,0.698540888,0.145468582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3
Chr4-33649128,LOC_Os04g56450,7.22614975,9.181221771,0.852773499,10.16400926,10.77522146,1.121154845,8.619041424,7.462561086,3.407593916,7.640508626,7.494654929,10.75500086,5.584737635,4.826481775,16.0904672,10.63431977,6.424801506,17.27723513,9.67679012,6.947862222,15.61842107,9.72452714,12.02112445,20.03945719,10.11140531,8.876235646,14.63969056,0.906232028,8.193249118,16.49795569,0.71611205,0.913232297,1.404326997,1.594636127,1.084701457,1.333252049,1.024221432,1.065691614,0.491832753,0.540916483,2.357923387,2.020713603,0.194967205,1.185970047,0.359978896,0.114619492,0.540893483,2.636472766,1.440816937,1.886532968,1.297508188,3.640889866,2.126192932,3.105405123,1.748417013,1.458696712,0.364596189,3.005719989,0.190209126,1.201325966,0.816628443,0.305749572,0.17894258,0.609521962,0.032722925,0.097955625,0.257806937,0.419806238,0.265921569,0.070383625,1.670994468,1.436234617,0.216107286,4.006602485,1.701600765,2.330122083,4.883750573,2.97759118,2.870213991,1.947150686,0.9563056,0.246770712,1.095271851,1.245637888,0.281050418,0.016450076,0.305606695,1.556028764,0.526874288,0.848297129,3.724729284,2.23684227,0.766397939,2.946974506,2.029986181,1.853159159,1.464318546,2.885433825,2.93796253,2.510883311,0.514508014,0.109175399,1.81625119,1.361536085,0.849507046,0.168848919,0.628394872,0.40548767,0.673412502,0.685209358,0,0,0,0,0,0,0,0,0,0,0.606863755,0.587602014,0.43630043,0.976749122,0.404059324,0.494017776,0.130080677,0.173360254,0.46673646,0.279061591,11.0541364,7.67718716,17.39860384,12.9581814,12.62675224,22.96064814,17.55676479,14.62946512,12.34101681,12.7270705
Chr4-34236424,LOC_Os04g57540,43.7510165,44.63723765,61.08412663,32.55041974,43.16319376,56.28794462,46.64104445,54.46065106,63.68721997,64.34676456,88.24765127,75.91471206,29.0268362,40.21943836,78.15603524,73.97876781,109.7875987,130.0540211,58.40868308,94.50447225,63.94155989,107.6320575,96.39446867,102.0176454,110.2230536,140.8828967,80.23396234,92.45572767,96.13551473,100.7570787,22.1535394,18.17149306,27.61246956,35.66210585,28.70868087,23.27055009,26.90630783,26.21228563,27.01828337,20.21293258,31.08831804,28.35517618,28.16707149,17.29773035,42.03556485,40.62841907,36.02289499,18.76273667,30.35447768,40.70089227,72.77275687,71.29255377,65.75360196,66.62826575,68.86902534,62.31359241,70.19452607,53.83171564,68.40291217,59.6684325,54.62516847,51.54429257,55.41006099,53.98082926,55.02910387,56.39905775,60.40485124,57.46587816,54.30458095,62.58671256,52.9786733,53.16342008,51.72165455,55.02335716,38.65461354,43.63763506,32.71951426,43.65355051,78.80365974,41.7354953,151.5355706,118.8477738,124.6729913,201.5855952,77.5736962,128.2039907,186.0253507,107.2370087,127.0841272,89.12371807,35.76589798,35.28549822,37.11016597,36.67500268,38.92562951,37.34190325,34.17674011,36.43733808,38.49343577,35.4269718,50.87648565,44.97214629,73.54220856,39.27828174,38.9573073,45.64212296,32.65305062,52.0346038,34.23248698,56.599539,18.61805066,200.2207985,134.7313099,99.05550817,139.5913677,155.6804119,187.7852822,181.3753227,256.2090859,97.20913802,40.83442453,43.98967503,41.75512369,46.44766212,45.99437932,44.21206863,47.32725956,49.00727413,47.97224853,48.69273707,38.02818401,34.46518419,25.75622541,31.61441017,31.69394779,26.52247147,54.5591706,5.312790771,15.77227749,24.78730738
Chr4-34237174,LOC_Os04g57540,10.90986273,1.922843794,4.197950504,5.204940223,4.548699457,2.885884974,3.76340517,0.646462411,5.450785156,0.867819977,0,0,0,0,0,0,0,0,0,0,0.180662593,2.372423207,2.739756772,5.704585307,1.280144335,3.236346627,1.749347191,2.771710577,6.100046907,2.715784132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1.613061256,2.105080791,0.145128593,2.355196719,1.229460907,1.2360711,2.170151068,0.098015421,0.819119349,0.701543084,0,0,0,0,0,0,0,0,0,0,0.543058234,0.443322079,0.856556839,0.975046479,0.127735808,0.64537769,0.002620476,1.072416034,0.640674283,0.178910268,11.40258598,8.711095953,48.33179308,27.20170838,7.122353296,16.24589289,31.12387778,10.88133181,18.99468056,6.312414919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr4-34236637,LOC_Os04g57540,10.44413006,4.951335046,16.24158905,8.027227158,8.380198731,5.267193168,15.62318436,12.54353407,9.091719852,6.207086913,8.101394117,21.16333342,12.50595715,12.24139636,13.77749869,21.64915339,8.274702265,14.92940545,24.75789678,9.301303603,2.694729222,4.113121855,1.539670329,2.480071504,4.744916546,1.856263748,3.510268389,3.398228125,1.95311413,1.418109101,0.700392234,0.204411198,0.462142362,0.777745183,0.311039971,0.250002797,1.267205974,0.083061036,0.519826206,0.446572674,0,0,0,0,0,0,0,0,0,0,0.041990785,0.408163113,0.70169971,0.432606935,0.043089985,0.329045009,0.70725666,0.173160733,0.001371063,0.371170587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443322804,0.450865803,0.255407617,0.880007448,0.72928543,1.463727312,0.600931196,1.35124747,0.526759052,0.043615675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745355596,1.326137958,0.61998125,0.982021688,0.989163006,0.312489187,0.297965374,0.580807746,0.698136975,1.811200979,6,6,6,6,6,6,6,6,6,6
Chr4+34717203,LOC_Os04g58320,152.9080262,154.5453337,151.5588482,171.984633,159.7977913,168.4174893,206.1521638,185.6176829,140.4041317,194.9698549,199.9303193,229.8288806,215.452457,211.8654822,188.8767892,197.8116817,206.5720268,198.2290737,230.8844043,194.4717531,43.80610551,44.53707414,50.42582745,48.4116019,45.46996345,42.4964429,47.91665088,45.2337243,47.16414782,39.83899047,91.88753578,147.5544559,115.8548951,128.9824617,117.2956526,138.6372747,131.9351517,123.4323854,133.3187583,136.5993116,54.32298079,52.32185424,66.23163821,46.75591736,51.30459966,53.31607778,41.51486739,37.12256768,50.65840829,55.75116303,72.63100071,55.34917451,78.38715106,71.0673437,60.0026234,64.96867988,58.90467746,61.3685791,92.18654313,80.39227034,86.19245479,118.8603464,94.36531306,135.6154089,108.0300216,112.7896887,115.6767808,95.70242335,109.1562596,100.489359,94.97581728,120.498706,99.47959461,120.9744699,99.64112098,100.5782704,104.4008933,116.8173473,135.3743477,90.98692927,24.33916415,24.02765485,29.02455647,27.58093108,27.12288082,30.41629411,28.53434211,23.94993532,33.32644411,31.36281077,37.10456096,40.70286801,63.7054113,48.28082883,19.94068376,36.13989873,22.08290865,36.29095187,37.74058393,39.78486733,26.97264736,24.0903409,11.88749472,25.89888319,27.37839744,27.79002818,13.42538893,17.82081422,17.95145643,22.49796928,22.6274756,18.98525813,6.721992675,24.96523426,1.534180957,15.65595845,0.653456323,3.853172079,6.544830865,17.62077205,22.62891565,22.2744995,22.73262145,21.51767995,22.37237863,23.24435631,22.25202782,21.48132029,22.13854332,22.92997153,144.0091956,135.9250067,152.2595649,146.5859961,148.0912938,153.0005782,139.7812131,154.0778694,147.7108415,146.602205
Chr4+34717019,LOC_Os04g58320,30.64761717,33.5135748,22.8355481,20.48242841,25.29968501,33.0287202,26.87145843,21.13554136,28.51332147,28.7454124,15.96498611,18.09028893,16.58564303,18.08746964,20.15989793,18.74102604,17.40173033,18.30087182,17.00740955,17.76608591,10.60904545,9.840767655,5.597130197,3.255798902,7.203883794,6.713474725,6.647630783,2.921068568,5.669309099,8.435170657,0.30726517,0.511994158,3.127362212,1.791070016,5.031265734,3.447277796,1.928410009,2.707105944,1.606392395,2.616298768,2.126563721,4.100104175,1.118282102,0.236791221,1.546725122,2.457020881,1.092533496,1.394890667,0.201864559,2.638536191,2.646073584,2.820192248,2.433786269,1.218953958,0.859900037,0.572788999,0.045515169,0.208179555,7.90776656,2.685558932,1.156122087,0.757064846,2.366047112,1.85564043,4.574882629,3.010163379,2.278918255,1.999404434,0.793346198,2.32949027,0.917165161,1.186786954,0.245786622,1.013871531,0.480314723,0.284583786,0.161222105,0.46864215,1.455171464,0.120382749,1.679484092,0.60777534,1.537003464,0.328000011,1.692113089,0.850035177,0.60284351,0.139641668,1.814672928,0.274967212,1.773072032,0.292419435,4.44022865,3.727311247,0.437892737,2.048476065,2.998823351,2.609200494,0.237316237,1.002748795,0,0,0,0,0,0,0,0,0,0,17.40663867,15.13014476,14.18017833,0.161551251,13.86587776,3.006184828,24.51107775,13.34536567,8.121797215,4.27862629,0,0,0,0,0,0,0,0,0,0,17.64683715,14.935418,9.350080538,10.63917674,12.81501371,8.393551772,11.40086728,18.43331823,10.83805028,12.29578159
Chr4+34716348,LOC_Os04g58320,4.425168311,5.55623707,1.906332151,6.365004699,2.417554852,5.612858387,6.535350282,9.15467712,11.26072042,3.940193912,1.687295114,0.386556552,1.86868873,3.980922056,3.894425457,0.200106398,0.158321461,3.884967906,1.813697478,4.338072987,0.367809647,0.927247771,0.894000806,2.32470599,1.027432371,0.951810278,0.272156798,2.080300504,0.221836754,2.663958999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323644713,0.975601549,0.370408754,0.179441742,0.718777136,1.757349334,0.906847254,1.26316143,0.46074722,0.399481344,1.980115092,0.528166329,0.744967895,1.0985653,0.214073118,1.503778708,1.241007184,0.72047447,3.291121197,0.414163958,4.170733455,3.786998662,3.37589092,4.309630016,1.280573205,3.065708982,2.025183342,1.710360188,1.797130554,0.200102657,0,0,0,0,0,0,0,0,0,0,1.32663882,0.543664124,0.828926569,0.417602211,0.922563699,0.010782063,0.634283028,0.453474782,0.681263706,0.823347546,0.148644867,1.038553599,2.106471819,0.774103955,1.430991827,0.163255165,0.105914816,0.258820189,1.324325869,0.79729393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253665109,0.508527398,0.232544652,0.427164455,2.212343277,1.735114076,1.894941005,1.952709295,2.853823993,1.129254738
Chr4-35215139,LOC_Os04g59200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778187621,0.521755019,0.619387817,0.482172636,0.112656776,0.901585015,0.580407014,0.468381746,0.081048878,0.282320076,0,0,0,0,0,0,0,0,0,0,3.533892887,2.05987301,0.185948877,0.956290135,1.611145246,2.158129964,1.881546808,3.26368377,5.434940782,3.683536564,0.157420627,0.614334429,0.030462095,1.381372512,0.188852731,0.983477994,1.250575523,0.702412487,1.260930611,1.731186848,0,0,0,0,0,0,0,0,0,0,1.895120951,2.047434316,1.003496749,2.19525905,2.971965856,1.473423557,2.389897364,1.136470602,2.297001294,2.511530092,0.552026325,0.771152853,1.4891302,1.218454644,0.502504368,1.655519439,0.673053652,0.973404856,1.319351188,1.080862793,0,0,0,0,0,0,0,0,0,0,4.491163648,2.713265202,0.828148925,11.74836959,3.29469159,6.950689106,14.1800494,7.538687768,7.220690085,4.626622512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr4-35215243,LOC_Os04g59200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.004105695,0.520486189,11.40526489,2.701761403,7.327224042,2.116058864,9.509496457,6.780920069,3.966069335,8.089372376,1.382165709,1.524423506,2.059462116,1.367992452,0.590499564,3.344630223,0.855345981,1.637793305,0.783465556,0.452577742,69.99871001,72.79502627,64.96147762,60.74551014,65.54671245,64.46273595,67.78403932,68.05785714,72.86435388,67.3769393,15.35090989,13.36613722,14.22484243,15.83664818,15.71339165,14.4161823,13.7241228,15.68784912,15.075623,15.16597767,0.406183442,0.203947906,0.249783377,0.767086633,0.038271717,1.245607536,0.423386717,1.269557746,0.539242488,0.781220413,4.723382285,9.88423361,4.645538898,7.479106554,4.056843087,12.65342149,4.263828491,7.383567707,4.403776929,6.659721649,0.496310768,0.544085164,0.608729797,0.636101954,0.011440615,0.048721384,1.227572147,0.528191319,0.547038555,0.659327257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.474464754,1.26985247,1.532009379,0.653002876,2.085988522,0.249802928,0.857646774,1.085164078,0.024203837,0.451569513,0,0,0,0,0,0,0,0,0,0
Chr5+256962,LOC_Os05g01444,0.256652572,0.720502423,0.641446134,1.036196316,0.016271209,0.345626297,0.691945535,0.316093598,0.413265449,0.369818869,0.790254133,0.499082712,0.507798712,1.456675302,0.272187362,2.15356579,0.157906871,0.248445694,1.464655619,1.270575966,3.753512941,1.416950238,1.275472204,0.580307604,2.375012353,1.095282956,2.67383965,0.232943882,3.025566256,0.341076264,5.123234658,3.335221173,3.452631011,4.418021169,3.239966661,4.220793151,6.013669965,5.425343278,2.959093765,4.23379315,2.037834771,0.991991144,4.949371168,3.615675733,5.000345104,4.434589884,1.623978485,2.872407424,1.033104816,3.43299145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.642148951,2.146850651,0.358520965,0.681652522,0.099842582,0.490737871,2.005980217,0.139057644,0.116055612,0.825921727,1.921432507,1.350841693,0.285113498,0.737208819,0.619805622,0.606160824,0.369932979,2.694699154,1.365799916,1.49217121,1.835121459,5.097530988,0.97773396,6.326792479,3.677917252,3.347968353,0.365649561,0.94430714,6.435374586,2.151381061,0.164326649,0.277894984,1.134330643,1.003784531,0.302832853,0.299888934,0.550283483,0.225214492,0.485400322,1.445438752,0,0,0,0,0,0,0,0,0,0,1.672663973,1.825375849,3.020120496,1.000039051,1.428049878,0.799146756,0.419680358,0.417468199,1.8057009,2.646094657,0.756494924,3.58520471,3.169098672,2.932440819,1.726816015,2.330879116,1.412776254,3.098881278,1.283696679,1.949311998
