chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,dry_seed10,dry_seed11,dry_seed12,dry_seed13,dry_seed14,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,endosperm10,endosperm11,endosperm12,endosperm13,endosperm14,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,imbibed_seed10,imbibed_seed11,imbibed_seed12,imbibed_seed13,imbibed_seed14,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,shoot10,shoot11,shoot12,shoot13,shoot14,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_20days10,leaf_20days11,leaf_20days12,leaf_20days13,leaf_20days14,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,leaf_60days10,leaf_60days11,leaf_60days12,leaf_60days13,leaf_60days14,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,stem_60days10,stem_60days11,stem_60days12,stem_60days13,stem_60days14,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_5days10,root_5days11,root_5days12,root_5days13,root_5days14,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,root_60days10,root_60days11,root_60days12,root_60days13,root_60days14,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,husk10,husk11,husk12,husk13,husk14,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,anther10,anther11,anther12,anther13,anther14,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,mature_pollen10,mature_pollen11,mature_pollen12,mature_pollen13,mature_pollen14,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,pistil10,pistil11,pistil12,pistil13,pistil14,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9,embryo10,embryo11,embryo12,embryo13,embryo14
Chr3-33187380,LOC_Os03g58250,36.11831062,35.95725551,36.73816725,37.63787651,38.04396021,36.29083171,39.03687577,39.38740641,35.09785903,35.51777528,32.31161879,33.34935247,38.87660965,37.84797316,54.57395455,58.7358368,54.92623308,47.68505251,59.77273766,52.91682824,52.53967896,60.39584824,53.64992009,59.63249902,60.07089058,42.05445036,46.30783418,50.15088454,26.68435555,21.53851725,24.28053775,21.07030667,23.36215866,27.22836829,25.22337217,23.20151415,27.04043517,26.52023879,22.91117801,24.57601723,20.83584572,26.73368851,22.4642053,31.30846849,26.87535273,25.26809428,25.40012549,28.98033625,26.50843763,22.57155251,29.78019407,31.79128657,26.01856579,24.02051374,16.23836234,32.21021232,52.26003351,68.51956958,60.33164012,40.10677957,56.04878603,50.58172978,60.7465372,62.76233075,47.25690692,32.1188615,49.99619425,33.85600831,63.66053661,61.77916775,81.96382306,93.15137808,100.9065911,90.70949094,87.93613142,92.0635698,74.52865478,76.77805609,77.10580443,73.76019068,73.59629782,96.12012224,102.9335557,102.107571,41.03157311,37.12590977,38.31351064,42.6699713,22.33448746,35.18823216,36.8151212,35.72518147,34.33511432,48.04454009,36.51228758,32.92598347,22.75102199,33.71461254,27.49164142,27.57235094,28.13146396,29.44670028,28.34714134,28.78957198,28.01577415,27.34122815,29.1654487,26.63693363,27.49654556,26.99475597,29.99534671,29.85626633,144.0058428,146.5673877,131.5649324,155.0214676,156.0413263,138.1582011,148.1006993,153.1705855,133.4881771,139.2145305,147.8396463,143.6207904,145.9726557,141.7517993,26.69826705,38.98745949,40.72192028,24.26106206,28.92639591,28.85350255,36.37402521,29.88383809,24.15530332,41.00916523,28.62765195,47.64113537,36.61303821,44.05154158,52.26199091,26.1718222,32.05818164,38.01511221,40.90658504,33.31113578,39.95714425,45.45321282,40.43545297,23.04965379,37.62034677,66.45886221,41.57692989,53.34749051,74.66435212,25.57735478,20.88673853,36.95263203,52.4930644,43.42561055,64.53733255,19.09244081,0.100527859,25.38808112,14.67500013,14.27874127,49.78916652,39.76155298,37.6586955,35.35033042,37.49124637,36.30800491,34.83207241,32.78821239,31.30504286,28.25737702,39.35448862,36.11436392,40.03339839,27.59628321,32.77515166,35.03189002,20.79629174,19.91015214,16.44564517,21.61641772,29.38803867,23.33048031,29.70817487,12.22988907,26.52381858,21.25048989,26.70996904,23.88230739,28.66492217,14.63235364
Chr3-33190872,LOC_Os03g58250,11.35576273,6.820862328,6.587055805,16.36884516,10.96101235,5.262667659,3.956211851,5.370105611,10.95166954,18.14082899,11.33533512,14.03055008,4.799603443,6.152158638,13.72929449,1.701160558,21.64525736,11.4014618,9.639063302,27.17059357,13.54882389,8.064511267,17.10501708,11.60607347,15.23725062,19.81792894,21.21131687,21.48679164,13.60690772,5.844268727,12.62411466,11.55586145,4.77431234,6.384097686,22.25646717,7.38818608,16.62429108,1.853264838,12.60146705,4.065002432,10.80220181,21.67420356,3.165044669,3.167452373,2.041486757,3.129512788,3.011698969,0.226671521,2.693505504,2.020749571,4.431058001,5.115703312,1.81965542,3.008525025,4.409553481,1.312021023,3.921266052,2.232383039,4.071509757,3.820374298,5.57276973,0.260320939,2.744667883,4.956405105,7.883545496,6.062840013,0.737573172,5.744237516,5.220497457,2.327870945,1.701413483,9.012513228,5.777904386,4.600748783,6.266189245,1.668702029,5.616833919,5.083031457,5.969283942,3.834616483,11.21912063,6.130196859,4.354204367,4.900411424,2.763621664,0.836574057,8.867703504,0.248380231,6.055588448,0.476827515,3.3504102,1.945246839,1.785568382,0.259567073,1.935465811,6.863510156,4.824623403,0.112465276,2.22813184,1.802697074,3.102650031,1.808319441,2.736760402,2.390942146,1.655402088,0.671400207,2.223425537,1.636496518,2.261887034,2.50043197,3.214307413,2.637758083,16.17700361,14.20653469,15.56544593,9.487260091,9.500359426,9.782988836,12.9285619,13.26636806,8.388197082,20.58812653,19.8164534,4.282591413,15.04902193,8.32599092,6.237607324,2.046194607,7.71787457,7.917177931,14.13036198,3.988465623,4.067346537,0.18640056,5.27929647,3.197565802,9.375538696,11.23961813,0.484140135,6.226940692,1.779278721,2.443940245,2.436589299,2.314854004,1.182933583,3.621286076,3.173263139,3.701107684,0.78251654,1.422649153,6.15150548,2.462236437,1.366852566,3.350483356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.701624274,2.421947214,4.351782366,2.531492161,4.741328076,3.171530844,5.045882942,2.091727038,3.184341389,2.661094509,4.740063928,3.762520826,3.669674971,3.208205031,8.795234041,2.193749033,8.662228723,2.228285722,1.680029565,1.391582919,10.63619014,2.135399536,11.33857837,8.624562583,9.566076698,2.319987543,0.296487847,8.117879228
Chr3+33510359,LOC_Os03g58840,1110.434352,1159.638331,1121.822308,929.3283906,1076.383249,1134.56632,1034.847822,900.3475682,883.8330138,1096.716243,935.5429997,964.7266865,963.9432432,1018.462195,1062.084038,682.5474815,936.6288489,812.2485718,870.5498482,622.8679705,910.6979098,1134.625692,786.7250128,784.8085805,1110.272948,1175.830599,885.1974167,1126.701945,1227.544682,1162.087709,1007.726038,1017.902359,1283.047594,817.698515,894.4046979,1291.625086,1198.039777,984.71746,1181.687353,1343.418608,1048.550301,1299.68914,404.0497219,435.0543305,437.8415697,483.7677567,403.3652334,419.5757974,484.2513238,415.1431072,399.1519539,428.2459485,438.1788069,437.6184444,439.6241546,439.0163504,649.9941505,710.9827529,637.94578,612.5264176,738.8070316,701.0841573,678.7532918,634.4961003,676.602193,608.8983422,603.5023834,654.787653,641.520903,586.0446262,509.4006723,508.7712465,509.0548728,510.1844205,510.2255669,508.7889998,509.5877757,508.9660741,510.0081128,509.7254953,509.9915732,509.466506,509.8699544,508.2601903,1021.302579,862.3013127,1143.415729,817.6231372,1039.643693,760.5377496,931.0486113,848.1874231,936.4199783,817.1162778,1001.392377,925.279639,1078.034223,1023.374227,650.2289099,623.300243,563.1682968,441.263488,690.6739118,482.4908778,525.9053979,558.4268747,664.631503,542.5530956,444.457396,532.1818444,552.5988431,567.4890387,751.8653558,773.8166013,699.0405227,737.2969609,682.6019504,779.5402164,774.7654712,690.1215994,679.5353255,719.5068647,710.9956881,676.9697815,758.1163145,754.4817775,405.0579487,421.087594,487.814392,419.3245358,362.698967,313.2384126,405.7260175,422.7902834,486.7634286,441.8464587,473.0706247,353.659332,426.4225559,503.3799766,326.5685641,317.0482523,311.6361476,312.8721502,274.0127148,310.7481212,308.5725558,321.925499,310.6957812,310.8049728,324.4940057,340.0342287,308.0259535,284.6436447,991.5779992,759.9971419,1068.497657,227.4505954,385.5762097,492.1944814,576.605064,478.3092402,626.496278,446.6220568,465.6287565,471.2400645,429.1721774,569.0211661,515.3668775,525.3464875,523.4706358,512.880583,522.8569065,524.2515234,515.9659563,518.8351502,523.3987892,518.279542,515.8674596,521.7176641,526.9948586,515.8583219,335.6162489,211.4542511,507.9999325,207.3392842,274.1143793,308.6446246,555.9540662,324.2739979,456.3533869,235.1082398,225.9751954,365.6754404,298.0342679,337.1920231
Chr3+33510451,LOC_Os03g58840,6.429816871,5.211592067,3.255551777,3.129308712,4.952159995,3.845502712,2.909656052,6.757316734,5.141328812,2.937945771,6.871811782,4.38181773,4.075267856,3.477969993,7.307214663,0.462422488,4.194972772,4.31910093,6.734466386,1.347697057,3.680327703,0.003370563,6.098358481,4.739100026,7.009504883,1.650563845,4.386681027,12.95267441,2.95810884,2.099408385,4.067344406,3.50480524,5.786723893,3.402776139,9.899642646,3.087447646,1.641408195,5.898093558,3.340366516,8.19631949,3.634581044,3.25432608,1.146586956,0.259867476,0.601619893,0.408812347,1.030474944,0.926560037,0.361460221,0.423953259,0.225340708,0.183141091,0.52000591,0.018092872,0.044676389,0.579885888,0.263136881,2.143645848,2.398121049,3.208010411,2.537323824,2.28758359,2.367118471,1.639881869,2.047632271,4.13046547,4.6145583,3.424450183,0.240977917,1.570269124,2.023675394,3.481422167,3.314729698,5.949767048,1.210776166,3.049627425,6.780134725,4.87637278,3.507058944,3.225809202,4.365420761,2.466065561,4.08549435,2.637387403,11.80703416,9.036804822,10.64553757,10.72901686,11.4072848,4.59185927,6.987927676,13.08496995,10.38472056,7.803963737,9.929269626,7.502828545,9.231367029,11.00652956,0.60882426,1.837183136,1.807487734,1.351313956,2.04115372,0.018537261,2.195799661,2.35664223,1.231699067,1.496591093,1.663955473,0.982992607,0.877360915,2.126621048,1.884049497,2.592314049,2.679779088,1.800481645,6.493746474,2.135639661,3.264243865,0.000635988,3.548753441,1.442795515,0.563371131,2.58514747,0.377781103,2.90242967,11.04983551,1.177836632,8.308143859,4.434927296,1.483089642,13.40133231,11.30190516,1.093631838,3.326019497,5.655906053,6.016165114,7.811929586,5.933609828,4.043810874,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.463585532,0.014609266,0.867990505,0.274919,0.8924511,1.049156582,0.15104541,0.209127971,0.587210036,0.669056033,0.142657336,0.254375366,1.167907891,0.613583257,0.54330671,2.950792828,0.732933861,0.128902595,1.565957373,1.331289073,2.619278879,4.220283797,3.291266811,1.134842663,3.673472448,5.958195131,0.511344623,2.567866355,0.056513996,4.974386734,6.198536945,1.666375053,8.556182301,0.56809339,2.946286817,3.209063494,0.628827141,1.268449652,1.330674836,3.249804258,2.105928909,0.821974112
Chr3+33510514,LOC_Os03g58840,6.966877619,4.680728212,0.697013891,1.628445849,1.348689917,0.772847429,2.360509838,2.357700955,6.194895627,0.692084126,4.181826657,1.425832592,3.110952671,2.385993914,1.48565658,0.537336026,0.015947859,0.362923421,1.215297549,0.241469843,0.167082863,4.931490188,2.965379979,2.688709334,2.672924012,3.106224158,2.765016936,2.512165526,1.566963693,1.165674885,2.831547456,4.819821335,1.264354228,1.157569781,2.668272646,1.015262532,1.789444834,0.896127249,2.639763094,1.35703889,2.960796971,0.582579891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607328583,3.891480285,3.64051208,2.417355134,1.695289029,1.277413695,0.844296281,1.713493737,0.253351414,0.310514726,2.373565191,2.014872958,0.10436277,0.5086496,1.487597161,2.068168396,1.177493996,0.119256193,0.174805033,0.650707772,0.272861964,2.226254638,1.348569938,0.449016013,0.546684849,0.85846045,1.914074108,0.014769551,0.12209863,1.208747283,0.225948968,0.21019762,0.849809244,0.247737348,0.755771831,0.869746392,0.208477335,0.429039861,0.524331101,0.159774999,0.951567749,1.026487996,0.182275754,0.112753909,0.925844023,1.329974352,0.197873248,0.007273744,0.598152043,0.18006292,0.280982681,1.132889416,0.286415507,0.649478211,1.266916237,0.614495879,1.193084961,2.696293133,0.37777738,3.062775748,2.3450267,1.397154936,1.300770207,2.840319094,2.212960946,1.403036424,0.253841108,1.526171673,2.289600485,2.477667287,0.73587816,0.239576559,0.068388501,0.703703964,1.332965304,0.358955565,0.552382335,1.457415464,0.462312197,0.847976977,1.020988245,2.055401461,0.968366248,0.732979587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456964166,0.179122231,0.009237217,0.676903865,0.923984736,0.017765238,0.676851642,0.688081049,0.044167812,0.148730259,0.502654386,0.225953557,0.750135155,0.064186149,2.594194612,3.551366238,2.272294865,1.267465974,2.041849502,1.194283243,1.881122514,0.679564841,0.98257637,0.527450534,0.936574935,2.120601479,1.683990059,2.416227526
Chr3+33508886,LOC_Os03g58840,7.764359187,3.258397573,6.439242568,9.687966948,0.006880506,2.900707279,4.605686773,4.562384878,0.77635561,2.552125787,4.488084681,2.543726244,4.418779158,4.284864132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.039550885,0.866231456,1.164306301,0.951088067,1.310982854,1.706424117,1.429642119,1.79571937,1.432047566,2.006474339,0.812779359,2.902644697,1.129865409,1.058089015,0.124731992,0.522648559,0.318568536,0.819467272,0.663437234,0.81974249,0.982997277,0.827249255,1.418558675,0.478645421,0.674337351,0.257547492,0.002902961,0.154029719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316154536,0.841949588,0.438393985,0.664221894,1.900658199,0.588759703,0.810817518,1.295312986,0.36886573,0.42615675,1.068254833,0.90203688,0.582516511,0.845636279,1.844288701,1.401983329,0.218816386,0.41131232,0.646913094,1.01222099,1.356762958,1.910979874,0.317589712,2.50513449,1.659576604,1.00192675,2.002643893,1.068442572,0.56900258,0.459167576,0.170260076,0.501465869,0.093317582,1.228311324,0.239924236,0.491340956,0.512765381,0.92751209,0.516230069,0.991153535,0.483799355,0.19751264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.006960299,2.068150533,4.541126881,1.675681666,5.278954722,0.055391943,2.01590694,14.1318784,3.09254008,10.27732738,4.458010401,9.881164322,2.235245575,12.6133698,0.956248115,0.423630839,0.708822365,0.857228121,1.286020361,0.115623891,0.006980953,0.794105975,0.676194635,0.258041084,0.945255451,0.160681809,0.13735849,0.890585742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508534325,0.03978072,0.316706512,0.653239052,0.259555723,0.266088514,1.762125014,0.569333594,0.681897529,1.027323397,0.169447655,0.694827075,0.726913676,2.157465575,1.856950767,0.772260917,4.116152047,4.045272325,0.425413666,0.159079223,4.831625284,3.126872702,5.060631458,4.215841291,5.402015215,1.309880921,1.728431104,0.609778704
Chr3+33510134,LOC_Os03g58840,3.170597533,2.976312173,0.173434915,5.063288725,4.829983254,8.561637385,7.895739902,0.671481513,6.646726615,1.039476573,7.047533129,6.525663827,9.945826755,3.530568361,2.647651948,7.586066425,5.947345411,3.119565033,2.466574209,4.049374353,1.286993617,4.935893529,1.911852564,4.139433847,3.618251028,6.963442611,0.485524149,1.86796529,0.919518679,4.020684741,5.640669796,2.14117985,3.116220978,3.055453349,5.43120863,1.909455387,4.979277323,4.449834924,2.914843464,3.692948673,5.031327196,3.174798981,0.863421464,1.002951207,0.07039399,1.227183982,2.852192703,0.766033362,1.499399042,0.709133713,0.388360917,0.615191918,1.305489785,0.687194729,0.593668806,0.101129204,2.212172785,0.189077831,1.487479795,1.112061232,0.228534673,1.744044511,0.021694438,0.221081488,1.849657846,0.013612436,1.459807495,1.738080049,0.719643567,1.30484882,0.98855143,0.664586741,0.143986438,0.211495245,1.288403062,0.4043893,0.201308056,0.77261573,1.167549337,1.169609024,0.468421802,0.430878223,0.400489423,1.481990472,0.634447453,0.905243313,0.743965004,0.397371821,1.195826592,0.601157797,1.193230225,0.067904029,0.86886688,0.021130335,0.63502965,1.611579051,0.467460934,1.606846761,1.280063825,0.565494118,0.610449015,0.035620133,0.261290633,0.791141001,0.690534008,0.564643311,0.513747935,1.406535285,0.635084587,0.35822467,0.120074183,1.416384747,1.318162096,1.460189464,0.309986633,0.332910446,2.058217903,0.6983774,1.412246401,4.483753345,4.908187689,0.571217178,1.179226446,2.465723373,0.241007728,0.376274183,1.164750283,1.429787921,1.500721059,4.601506334,3.290023054,0.336948618,2.941013493,2.714733631,1.805350918,1.227223283,3.312489366,3.200739921,3.460678895,5.658276658,3.079316428,1.940631445,0.281397678,3.449763776,0.446616093,2.105635586,1.48468647,0.497481082,0.596164359,0.190687064,0.404965602,0.189708111,2.512915212,0.926280886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.358082632,0.495880228,1.410333547,0.450792777,3.062337877,0.224574925,2.480551114,0.661004919,1.69566622,1.79168061,1.839020944,2.755818315,0.695037028,2.288531223,2.572116233,9.337851135,11.40373534,7.265702192,8.470866639,7.811892568,2.867135522,2.663767289,3.531813924,2.776839471,3.354172975,7.259896714,6.683739268,4.977743144
Chr3-34566986,LOC_Os03g60840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.357032892,0.372733176,1.274468106,2.08478344,0.881320106,0.208217153,0.462627655,0.675779931,0.512135082,2.157417945,1.998545013,2.197278233,1.095612075,1.91292336,8.872192706,12.58032492,10.29369313,11.33050379,6.603260791,13.3894551,12.81473795,12.40896281,12.49985818,12.29074066,13.02205703,7.620185757,13.78384337,10.81385774,23.37880464,17.64037899,13.61857096,12.96808389,11.89814944,16.71888956,24.80022714,15.54112755,18.41180895,23.39238148,30.13475511,9.665764393,23.70260503,20.12070433,29.47771291,11.20038191,19.92628312,9.455803945,20.41466923,18.4667217,13.55625803,22.94118451,19.24131559,27.22987786,22.01695769,16.58223558,15.36112738,6.85560185,27.65640544,28.0736165,17.02822472,23.70349667,19.47090672,19.0102504,28.38388793,20.16120602,11.48819237,15.46101327,21.40363656,25.12145869,21.73389783,16.17585481,2.131987597,1.064711474,2.98207372,1.242322722,1.516061602,2.535997017,1.895748688,2.552917896,2.068337101,2.017474136,1.33005973,1.273671653,2.43066585,1.296867389,90.22751912,84.96493482,81.7253462,84.31801392,84.51957148,80.47640437,87.76425398,98.13761315,92.66196175,79.15327704,99.25004902,77.66545335,88.45321369,64.81160296,15.21743639,17.81800927,18.14465852,7.057449091,12.29517076,10.76825114,13.50864427,17.97979846,11.74946483,12.017792,12.75702024,11.41546737,16.3770335,10.60331451,2.571902314,8.021667489,6.166902448,1.486053468,9.080464437,1.100045078,4.518040662,5.032154843,7.922836781,4.310240043,2.205141813,3.65671622,4.628973046,4.19969205,1.640238837,0.027003502,4.463904213,13.76319091,0.464845453,11.84704245,7.715700033,18.8937992,15.87267772,2.868965179,3.305528746,4.522246513,12.03275856,8.562244544,2.427348088,4.971633455,2.466331178,4.863260935,4.821985127,1.650659241,2.027402557,5.961330417,1.820521148,3.697251811,2.433461694,4.652788742,1.862881542,2.112285841,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr3-34567137,LOC_Os03g60840,36.60038738,52.79694278,36.78240719,52.8304293,29.07184526,36.62393911,5.550099097,37.82506076,50.62324743,29.16979838,49.64281091,32.72557101,34.16059567,33.56363981,64.66964413,30.52482674,48.3855666,54.95543624,48.33347911,29.06809385,51.88841431,25.52747501,16.4482329,44.44516021,53.69307468,60.31653971,12.36265668,38.24067864,55.65867872,138.2521547,96.92319098,107.9715367,111.0178955,152.8490005,173.2385303,169.610783,72.44123824,164.1845605,102.7015605,161.4407458,132.7750664,181.9943082,168.0810541,183.1849575,243.3909698,194.9082896,220.7134719,228.2291715,186.1671443,214.3314823,230.8015877,202.7368364,253.1168851,205.916586,204.2834123,213.2321551,1190.22077,1055.847694,1076.411692,1004.187663,1142.990635,1038.90313,837.4780341,1002.860735,1052.91314,1014.739073,1127.539302,1055.391856,1036.544985,1008.578669,1563.1093,1532.086351,1154.990532,941.8809322,1408.874671,1730.937841,1323.698068,1528.916463,1273.570078,1267.014522,1158.639146,1358.08141,1378.847731,1546.824826,1464.097971,1580.729573,1498.530747,1539.353751,1650.333834,1444.580839,1507.327273,1458.905082,1518.503687,1513.000929,1503.7018,1499.277071,1484.379438,1547.46723,37.5213489,40.76917987,56.44742942,22.21784091,34.58911167,27.73080947,31.78707552,45.72738857,29.31727345,36.57899605,57.72908337,41.03981937,34.90063499,16.19291877,2001.505338,2201.380581,2333.749923,2304.728982,2621.014015,2438.163932,2249.727399,2831.890523,1693.215368,2662.480641,2978.052736,3508.249107,1783.304111,2592.264411,639.2461068,648.0851438,712.9822201,634.6227796,708.6257963,659.1310176,686.3268561,595.2491444,670.7545156,721.8795451,660.0158147,663.3318763,683.8068261,722.3201596,526.9986829,531.9059282,502.9585294,521.6557521,492.1314472,518.9033901,501.8620219,385.9705505,455.7933113,490.4608872,560.1653884,509.2803999,579.3637889,423.7607031,668.6122805,649.5628946,237.5303063,77.50558675,787.0122337,1265.109557,449.0237106,430.2386106,1414.96285,80.33668302,55.02853286,428.0636729,178.5746309,1030.866568,557.661224,435.4519794,577.4825094,560.9886365,593.4819899,617.7290537,369.756976,547.0401265,588.6514365,545.2712417,530.9368609,508.316954,467.160621,349.4848361,23.39441836,28.61436313,21.19035772,27.38627851,27.96099624,24.30888237,25.84669759,28.8942092,27.6490443,25.87959856,29.73443559,25.44252875,23.82602121,25.2115806
Chr3+34668216,LOC_Os03g61010,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.140937655,1.692501036,2.758582431,4.577677519,2.426740175,6.908160488,0.938227111,2.845738178,0.789533545,5.669345275,2.563424191,6.396358533,4.091959287,3.695314396,2.021307428,32.1425047,42.34954947,3.598187477,41.28911046,32.98782566,5.51829116,6.412110849,53.79343249,37.8530025,16.60063879,3.672987465,2.276311616,13.48407928,28.69834998,40.45087414,22.65499317,30.41542047,39.26646785,36.72971436,44.26245695,27.80001946,32.6580983,41.66230879,39.0860228,40.86991862,29.36079617,33.26659965,2.355373139,2.399609687,1.82175414,2.076689869,2.259251886,0.01071657,0.860136647,0.868352116,0.281617657,2.84637243,1.568199993,0.62433182,2.099729265,0.554925756,1.695091925,3.058371623,1.549811503,1.294332057,3.72771771,1.315196527,2.481697089,5.091300615,2.594813339,1.586087033,1.266128809,1.300889998,2.023714794,3.878318019,18.24359218,0.029166908,23.06813823,7.626045252,8.159727858,9.904537204,8.248422883,4.502467142,2.102625525,23.6366928,11.68690608,6.277369573,4.579240689,19.35005738,50.9710078,47.08285601,55.86712257,50.46382592,71.84307897,65.88879073,59.3335678,59.57246263,35.77267445,57.74577254,64.55965702,58.3645361,41.71705465,51.98194972,37.49821035,31.99138513,26.72150422,34.44931604,33.55745284,43.51976417,43.8013629,33.56048278,29.41115252,36.8006791,35.86979618,35.46397095,33.7448228,35.46409436,12.39193227,15.69591439,10.16935522,18.41147922,23.18205737,6.518842207,15.07264696,13.13712982,16.86079998,19.90756762,17.16194849,19.58982905,6.762106933,18.90324557,11.04004544,10.22891809,10.92533389,10.94652088,10.85093364,10.94560464,10.71101578,11.56341718,10.88744198,11.40331309,10.85038007,9.466720592,11.5460988,12.75310077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.65851428,20.20184803,13.08313366,16.77845202,18.20653752,15.52423455,22.37445226,22.59468371,16.14004329,17.85339078,23.7575794,18.40202544,16.24500057,19.93615282,7.736948198,19.24666086,8.806982773,15.45847193,11.36021833,17.50079168,12.08593712,9.369696642,8.064474287,24.71023828,18.97653389,12.61756001,5.539522566,16.72254334
