chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,endosperm1,endosperm2,endosperm3,endosperm4,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,shoot1,shoot2,shoot3,shoot4,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,stem_60days1,stem_60days2,stem_60days3,stem_60days4,root_5days1,root_5days2,root_5days3,root_5days4,root_60days1,root_60days2,root_60days3,root_60days4,husk1,husk2,husk3,husk4,anther1,anther2,anther3,anther4,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,pistil1,pistil2,pistil3,pistil4,embryo1,embryo2,embryo3,embryo4
Chr3-8294461,LOC_Os03g15180,2.604421296,1.261486752,4.369468629,5.093016327,0,0,0,0,1.996856913,1.357047236,0.445329633,1.297807783,0,0,0,0,0,0,0,0,0.298306037,0.176805103,0.261605866,0.778976682,0.039002989,0.124401895,0.264699705,0.726268602,1.684934157,0.52086469,0.774171353,0.551524301,0,0,0,0,13.81323548,18.45307052,10.51094277,15.91995977,120.4523032,125.5553431,135.1084117,122.7922517,567.7853419,468.4993869,341.6514931,612.7770309,1.173005239,2.065308157,0.619998384,1.171378188,0.329068321,4.973929673,2.799032613,5.202948611
Chr3-8299771,LOC_Os03g15180,0.679264858,0.724896787,0.501580266,0.622156777,2.081206522,2.978458278,0.705151459,1.976507301,0.947655907,2.017804026,0.714964497,0.823813182,0.234670817,0.865468126,1.005237576,0.413508085,3.450699357,3.240602969,1.039023646,1.707279868,1.733378872,0.27124311,1.272256,1.44461027,1.324443326,0.544509769,0.103197945,0.670598231,0.264160469,1.353991229,1.617254246,0.335523579,0.809628198,1.247219584,0.273998353,0.021281539,2.019209585,1.240104111,1.224611184,2.088947006,0.066481303,0.366293499,0.918207202,0.22879461,1.477085887,7.484418846,0.9881122,0.057601271,1.700685049,1.088631356,0.207808306,0.772284435,1.235121603,0.846130555,0.915920107,2.889787728
Chr3-8294308,LOC_Os03g15180,0,0,0,0,0,0,0,0,2.741828465,3.343119779,1.492390806,4.388712602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.078453724,3.978454952,5.373745518,0.431432178,0.047788531,0.743410071,0.051997669,0.433831112,11.81550116,12.35528799,12.22486994,12.14463335,83.04810454,82.62872922,86.07837052,78.02442174,30.8103471,1.021734544,8.714220996,166.3137151,0.330684568,0.98259344,1.353188256,0.256674286,0,0,0,0
Chr3-9449719,LOC_Os03g17010,0.127966133,10.32304374,8.357388964,24.09419313,19.12680649,16.65245664,17.70172178,27.93357838,5.5881202,7.823994682,4.831123105,8.873062557,2.153085615,0.120766468,5.103797958,2.747802405,6.592959544,11.06216777,17.67052229,15.18361477,28.77292129,29.03514423,29.05647781,29.42808217,16.29004087,17.22004892,10.76426688,24.54946678,7.21204632,5.876075942,6.734309476,4.011574049,32.1960627,30.14478372,32.04529199,31.75261306,14.91751943,16.03467705,13.1085512,13.86846523,10.26838132,14.59001954,13.99999012,11.49485186,2.940940258,0.668975303,5.485704398,1.257928218,14.45848307,13.16676301,13.63205927,19.52889191,16.08856789,15.95438092,14.79878894,14.66095026
Chr3-9450791,LOC_Os03g17010,1.576451226,2.251338109,2.90593386,2.866321182,1.223883503,3.446635809,0.772131404,2.033716944,1.393374919,0.467150874,4.29830049,1.456187264,0,0,0,0,0.539399679,0.112628316,0.039106121,0.668516822,0.41252043,0.805526106,0.475016016,0.489115139,0.754139472,0.246203593,0.107459425,0.783751043,0.209024952,0.164168222,0.910933293,0.167538834,4.438786813,4.872183964,1.034967566,0.773761472,1.334360832,1.353230631,1.308052738,1.771394235,0,0,0,0,0,0,0,0,0,0,0,0,3.131824325,5.483051045,3.291620011,3.62752634
Chr3-9449357,LOC_Os03g17010,88.6604724,75.82965292,56.32810011,35.90569286,53.04667763,22.5397867,33.60216616,39.23060433,69.29273107,58.93109216,75.58353526,84.61861426,32.48995558,36.5507451,33.82672832,33.76678115,43.84304372,47.20786552,41.03730651,45.11496638,109.0994328,146.3377848,101.9658591,132.5082554,105.368284,100.4154842,90.64111771,83.23648604,39.26892764,32.07755717,35.06086267,37.27253256,351.3670487,399.4123763,377.0552888,347.2696287,164.1915968,180.0305791,174.7830943,160.8436886,59.77666352,79.13045453,81.84194614,84.20850727,219.9114896,155.3956047,31.9173915,59.30495195,55.17077276,52.73809147,60.03978531,61.36737127,14.54940137,15.82808703,12.96899105,14.53647548
Chr3-9452215,LOC_Os03g17010,3.092099397,4.13950132,0.610949995,2.817822895,0,0,0,0,0.689543876,0.378288653,0.65755035,0.608431796,0.013846696,0.557483735,0.417063503,0.544610514,0,0,0,0,0,0,0,0,0,0,0,0,0.645038026,0.824131117,0.586897768,0.082324068,1.298781056,1.30015377,1.637720545,1.530827303,0.052830962,0.356406961,1.431723165,0.723386082,0,0,0,0,0.045701075,12.96079405,22.0233553,16.39348578,0.292478327,0.507500042,0.694120921,0.931871596,2.400332662,0.312581714,0.829402977,1.738090728
Chr3-9451740,LOC_Os03g17010,3.22671378,0.874531124,6.042970603,3.19473536,1.942219802,3.057020609,0.913817459,3.09067209,0,0,0,0,2.984332502,1.704921307,0.833850407,2.11666903,4.974261641,5.722293366,4.994797329,5.596466405,3.098487015,1.196503181,1.469773704,2.024604644,0,0,0,0,4.046117938,3.97859776,4.841863381,3.111482265,1.026311273,0.380031253,0.657067323,0.378767737,0.873290634,3.484607631,0.211041551,1.731619814,1,1,1,1,5.91628993,1.79105779,3.349168495,8.884253212,0.681043848,1.087983493,0.074621398,0.827551009,1.180071172,0.898110528,1.87804324,0.063753972
Chr3-9449794,LOC_Os03g17010,16.07497799,15.62826396,6.123593602,10.51941208,62.90299933,50.16609486,44.67782665,24.81967423,26.51063203,25.67275979,15.16448119,11.69208295,8.138684833,10.12819412,1.680898398,23.33671695,27.07883279,22.95998283,29.90675068,26.53783646,76.89383749,78.51534306,75.23613222,80.03112946,41.52665977,44.97389173,42.04471819,38.53088558,10.47367077,14.73651058,13.20354762,12.88430505,64.34019711,97.37632462,104.3454785,72.48210174,29.78334278,22.9656573,37.34206901,24.42248181,19.35957843,10.40107297,25.53382841,17.95462856,34.02128854,44.51901293,17.10643876,51.87522229,23.97671179,26.08174171,21.87966351,20.48337037,7.008629112,10.02278555,9.018873484,2.918274597
Chr3-9450643,LOC_Os03g17010,271.7758835,285.7289538,288.9472351,284.5091152,377.2193033,281.964415,316.5802157,349.8410972,412.0359295,435.6535122,537.7097639,345.7418291,151.3662048,192.0046036,121.0581406,180.7737908,183.368975,208.7428307,195.9442645,183.930374,320.1159499,360.101603,313.9978678,306.6667355,335.9104154,336.1971171,327.7696894,324.9875309,162.9809577,196.12568,168.0149127,186.2817412,598.9149465,670.5000823,716.8583683,703.4679431,244.8992349,193.8264687,214.1431444,235.8523277,117.8464837,129.4882186,127.8616456,130.7210209,412.8751802,541.1790747,351.9213586,520.8437097,238.7550582,231.6206973,243.4871135,231.0577677,296.6548929,280.1748535,280.9998198,293.1751186
Chr3-9450084,LOC_Os03g17010,35.19285583,32.70577307,33.25209671,23.8420969,33.94215639,31.93138651,30.11724563,13.90011411,14.10520118,4.47108097,15.53950624,16.24340415,7.294654589,3.867838896,0.927433859,4.422583937,30.8414506,39.48178384,19.34169325,23.27448655,40.29468341,36.98870004,36.71031282,37.36733435,16.58397808,18.296938,16.05109332,9.750386015,12.90871869,3.774036377,12.07447917,2.540344532,22.94112125,30.38206468,26.92456445,21.38830167,7.755294586,7.557240612,8.665222808,6.835787369,5.673190789,4.262076212,4.311593436,4.246722511,56.11270628,4.550124083,46.30173996,5.698727501,11.08772003,12.51930594,7.902145742,10.01076046,8.861408365,9.376817104,9.504330858,7.549088544
Chr3-9450290,LOC_Os03g17010,0.90686155,1.674475158,1.458918681,1.985333353,0.711367264,0.355448796,2.341152276,2.387098778,2.531157678,0.830277158,1.545781342,2.679921263,0.187620329,0.739519322,0.296348028,1.46806697,2.288040977,1.075613193,0.832757208,4.902641066,3.08797067,0.763719338,3.133559901,2.381436002,0.939419591,1.08139145,0.826987429,1.212534171,1,1,1,1,3.256441271,2.158122824,1.187514859,2.108399456,0.732748161,1.349824378,0.167300787,0.627760365,0.410822007,0.076434612,0.730704311,1.238612281,0,0,0,0,0.541223621,0.16355635,0.738587287,0.661621876,0,0,0,0
Chr3-10080275,LOC_Os03g18070,32.59748358,25.32705107,40.07728221,43.67748304,54.29149039,26.11262772,34.7009338,20.25264105,62.37276904,58.31646979,70.1290218,63.59858841,799.2006318,837.1976491,880.740016,712.7057697,1404.594219,1460.812079,1510.14535,1510.79076,787.2027486,827.0380084,831.0920428,791.0640603,78.99354652,85.89152538,97.42445563,97.35462597,103.9373728,96.69255231,80.72970601,91.12947933,4311.039199,4626.123007,4252.413104,4416.331341,214.6922275,259.4333485,257.688953,274.3714692,199.965376,201.5843236,199.7314573,204.60544,360.4251482,383.0259357,358.1241289,921.8358919,216.0687756,218.2458248,206.8587012,224.9236137,78.28174786,77.18581366,83.28247952,72.32053533
Chr3-10080071,LOC_Os03g18070,0,0,0,0,0,0,0,0,0.054288475,1.550017531,0.164943647,0.627636839,0.339802724,0.078583297,0.78822402,0.196362372,1.370985547,0.610491144,0.677836267,0.886876474,0.141566343,0.545883515,0.444665699,0.476701037,0.401148464,0.465687277,1.503411882,0.291207259,0,0,0,0,14.14555318,16.67697279,16.9501581,19.09488795,0.169185931,0.611612244,1.282204738,0.012952379,2.963483639,3.208516749,0.399197493,0.966801153,0,0,0,0,0.807787663,0.708472548,1.05799817,1.758795375,0,0,0,0
Chr3-10081837,LOC_Os03g18070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97061774,1.274518208,0.465710455,2.055166539,0,0,0,0,0,0,0,0,0,0,0,0,0.86182566,0.417505087,0.399950681,0.021318105,0,0,0,0,0,0,0,0,4.626452548,88.85849292,25.20986804,59.47766912,0,0,0,0,0,0,0,0
Chr3-10080039,LOC_Os03g18070,0,0,0,0,0,0,0,0,0,0,0,0,1.173546456,0.888119451,0.687001425,0.403424149,0,0,0,0,1.384307441,0.65447149,0.361122389,0.958639962,0,0,0,0,0,0,0,0,19.59973765,9.214435157,10.14578969,14.375142,1.471175714,3.543407018,3.305438304,0.085092917,3.157514664,0.056990906,3.029887129,1.983739888,2.719240517,1.626728611,0.755985497,1.294394393,0,0,0,0,0,0,0,0
Chr3-10080500,LOC_Os03g18070,1.038924907,2.029265231,2.235713123,6.214115524,0,0,0,0,0.289129449,1.16410757,0.478106405,0.032869076,0.39334498,0.247561841,0.094042184,0.044809008,6.451223292,3.475214355,5.997997601,3.35555341,0.204812457,0.04001197,0.824934017,0.393931666,0,0,0,0,0,0,0,0,4.643226481,5.078190692,4.694167832,3.869870226,0.388470436,0.299776667,0.213885866,0.347123173,0.375287342,1.688586522,1.39543773,0.86218717,0,0,0,0,0.847746546,1.523660316,0.813659191,4.805274241,0.499111156,1.735741784,1.479037188,0.968017601
Chr3+11120664,LOC_Os03g19760,0,0,0,0,0.452726862,0.50714333,4.344588982,0.916380727,0,0,0,0,5.095104807,2.867630748,0.665482788,0.846502154,13.43473898,14.93252295,13.36222058,13.10891471,8.912620014,15.82356993,8.02993154,13.26437768,4.097389858,5.137834461,4.670463647,5.491431571,1,1,1,1,1,1,1,1,0,0,0,0,1.301048987,1.696809987,1.884448884,3.183672469,0,0,0,0,0.437411075,1.08666064,0.183668629,0.313198931,1,1,1,1
Chr3+11122413,LOC_Os03g19760,15.96482025,14.45367006,16.59556309,15.26518725,10.24265034,9.088079992,4.036078117,9.606758276,9.787304339,0.493753964,0.078374946,6.012465692,104.1314313,94.99034053,92.42191528,86.93169668,512.1144507,620.9220053,644.6057422,524.0415917,342.5079742,359.2229944,310.2619882,296.6266413,92.32946586,94.13392207,91.47927148,90.29715523,0.774204209,7.715647982,7.826000356,3.380241626,6.430376136,5.223748216,5.106018118,7.515210368,51.11488544,48.19058046,37.98981085,37.53449878,22.8543632,18.40728858,29.78594169,22.85641924,65.04559517,22.31730932,6.308050083,29.03599203,20.0862865,19.9309289,23.4774684,24.51207569,28.8322352,18.4949638,14.08255113,16.45519009
Chr3+11109168,LOC_Os03g19760,4.818435731,8.66699519,8.775363037,12.59289066,14.24756376,6.772823606,8.429186761,5.026836555,4.603721314,1.588511604,6.369213648,12.35893363,360.8855538,390.5447702,343.934769,366.8976529,959.7106904,1083.970912,887.9325575,981.1528114,542.8339686,578.7536503,550.5622596,617.5707777,125.5965047,131.3902243,158.3315233,162.9137782,32.35481713,32.70304989,31.51165525,31.17053838,22.62135484,23.62764872,27.18525679,35.32270207,74.51309414,75.25747412,71.71416106,80.03309421,46.22355394,45.98736695,47.25089415,50.52439037,61.7651885,3.376019443,77.19361034,21.58284505,57.69367961,54.78377732,58.51990609,50.7439555,18.11719524,8.009722696,16.52637762,1.914359689
Chr3+11273211,LOC_Os03g20010,4.967876363,3.616126958,0.519306893,1.714658519,5.880176656,5.015924592,5.310487593,5.138130926,2.74418194,2.247714863,2.456387334,0.171743162,2.036205219,4.145574174,5.257554486,9.657063633,10.34400277,16.68086988,18.45662676,10.46453117,10.59724156,23.45102057,19.18632879,18.30030795,2.164131009,4.068272314,2.961810436,12.3519162,3.001122124,3.57208934,5.05134387,0.49772553,2.055323527,1.313341833,0.816532863,1.620151502,5.53142958,4.08977193,7.139744109,6.449057116,2.493237842,4.705812379,3.801755532,4.365604746,0,0,0,0,6.670923171,10.68873736,11.32600342,9.317909009,3.645140384,3.070888903,3.500736912,3.702252601
Chr3+11272950,LOC_Os03g20010,13.70503608,5.691578193,9.0841868,12.87343851,13.69796874,14.57815937,11.90151001,36.44556943,13.68574289,25.63288022,7.910009496,8.858088097,100.3253808,89.14651785,80.48503364,100.4479622,291.6054703,218.5929545,188.046687,286.2991905,304.8080871,331.8473077,262.9071376,334.4887963,61.53266115,71.6885647,72.38789636,87.4034231,30.44294798,33.0685401,35.22034635,37.91514192,12.90950935,11.7627436,11.9792309,15.34660398,72.76558595,70.34000332,69.85247773,59.47671476,25.03312315,20.85078563,18.14446183,23.881653,45.58408428,93.09678841,44.36257416,14.85661553,38.29814603,34.22252271,31.05279519,35.47455839,4.575395624,7.714835502,12.77029581,21.2347349
Chr3-12292096,LOC_Os03g21520,11.06605058,20.92689086,10.50183505,10.57008761,5.73576012,28.465229,22.06410102,18.86377567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733755212,0.341766989,1.144041946,0.253177157,0.411375743,1.176576071,1.035650958,1.988890313,0.010628089,0.10073799,0.07898406,0.211981796,0,0,0,0,0,0,0,0,0.632111966,0.378273281,0.349579554,1.085882233,7.268613611,10.25177304,9.827234848,10.23256776
Chr3-12292781,LOC_Os03g21520,18.16031651,13.41982944,18.10101211,15.76308628,20.01677207,19.38363446,16.14216122,16.88317536,12.90643444,14.14944629,4.345282457,3.290849048,2.483192746,6.09827122,6.424396828,4.28821153,2.015279395,0.495310669,2.835090109,6.444965983,6.185696958,7.293808661,2.000645921,6.357119252,3.563654319,7.074849805,4.640686603,4.582439903,5.065920381,5.449515457,5.005098251,4.781360915,8.563554765,9.662969966,10.45500795,8.767049536,1.943000669,2.058156619,2.566640738,4.835737892,2.288906344,6.466248319,4.864899753,3.671812236,6.319481069,22.83020591,27.24915801,8.506190354,1.143934463,5.001729084,0.861120315,0.189941588,12,12,12,12
Chr3-12292215,LOC_Os03g21520,4.236935092,3.420077428,0.758909565,5.492261355,3.302862543,2.09355506,7.009419143,5.182967199,1.07414112,1.872125224,1.151826489,1.907857408,2.180212045,1.377775181,2.114386847,0.013486481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.731034956,0.753564796,1.737978395,1.754022548,0,0,0,0,0.360264546,1.961013602,0.053063373,0.316260551,0,0,0,0,0,0,0,0,7.555386643,4.218101489,3.959717578,5.69243657
Chr3+13882330,LOC_Os03g24380,659.5700469,601.4445808,634.4621333,554.3159769,748.4463183,746.8764538,689.3781531,771.2918379,496.5634877,467.6799735,466.4566842,457.970982,294.5357049,260.8191652,290.1488115,266.2500285,461.9197338,426.7560134,462.5875659,415.4352686,320.1006172,329.6516295,329.9411489,329.3935519,412.6072603,399.041367,381.1660066,379.0016063,295.2897124,312.6554631,307.1994377,306.8390353,412.2905839,440.5111344,401.6686344,411.0611749,258.5817849,300.165432,257.9306325,244.3376144,273.7852083,284.6966113,233.6301345,300.2076433,315.0742433,343.402605,327.984898,360.1657646,270.8292225,254.5411915,233.0466806,230.8815259,352.6948097,358.6606964,351.62009,359.0840608
Chr3+13879312,LOC_Os03g24380,0,0,0,0,0.129377006,1.23796899,0.501703854,2.259060673,0,0,0,0,0.1742395,0.240345081,0.065497003,0.429007214,0.704942135,1.173627238,0.650739245,0.022887599,0,0,0,0,0.224494924,0.469458895,0.824851324,0.061981255,0.315185989,0.488655417,0.111163352,0.640941487,0,0,0,0,0.329493796,0.973992995,1.034724624,0.870390335,0.297293429,0.853750103,0.807656391,0.835379118,1.589829826,6.328631767,2.918704082,8.036508285,0,0,0,0,0.906340912,4.042568724,0.527261165,1.00923329
Chr3+13975767,LOC_Os03g24520,3.787519918,1.730324577,5.237240358,1.071144301,8.662607018,4.029197619,3.027092078,1.445110791,2.433588687,0.713519726,2.850491478,0.578303665,11.85572759,6.885881719,4.704000386,6.364435575,0.818196072,0.836514404,1.066480358,0.283704497,0.636730573,0.081322191,0.670135325,0.224054763,0.782757796,0.23439079,0.790727834,0.556785504,8.420492057,18.8676713,12.56309076,7.840709635,1.951719995,2.886394903,3.954303443,2.994946021,0.017195224,0.697396469,2.596136847,2.888812121,6.558645631,0.487663304,1.960979052,2.502089928,3.93755626,2.522804654,2.094395022,4.494059606,1.218252337,0.027595407,1.654486225,1.182605913,0.320497551,0.912953099,2.70405035,2.594621276
Chr3+13981418,LOC_Os03g24520,12.81131415,31.25323686,40.13685786,55.55030429,39.28153154,48.67963483,20.61877459,65.59902527,20.14421878,21.58395043,21.79480802,18.70909045,40.71259511,36.17235473,34.33061502,26.63399723,44.64694229,70.09093889,68.62579496,62.71367144,67.2041447,44.44672308,30.72125114,73.20342819,53.44952332,54.61729983,64.84274809,56.6222229,34.80044044,25.74073533,59.74634224,49.63118498,57.85692984,55.59241944,52.14866726,56.70538671,92.1920659,45.06192623,66.83891648,20.91176802,221.8080034,199.5711753,217.0954139,233.5080791,159.3468481,129.7218336,180.3749705,89.95977577,29.99424193,23.74594606,23.67133358,22.74131344,5.848571129,8.016297392,11.2868446,6.835076925
Chr3+13976509,LOC_Os03g24520,5.976028252,3.121502956,0.016456212,1.207678764,15.52661137,1.282976584,8.639585426,16.75964315,2.002858015,2.54118809,3.456426306,4.368612746,4.115561133,0.625130025,2.979295371,1.146050585,3.21524457,0.332536539,1.221427741,0.869884454,2.522313283,5.495399123,2.16436344,2.007649499,0.370384017,0.226740703,0.662602826,0.678734273,1.49848421,0.681103092,2.453422807,0.683895791,0,0,0,0,2.190491244,3.765878222,2.699593894,2.653496784,5.783750241,2.686688547,11.25615573,9.285942975,0.609724843,0.823919603,2.576314322,2.359431882,1.394351691,2.244392699,0.268179818,0.338139349,1.027512506,0.799757799,0.728417667,1.084465505
Chr3+13975615,LOC_Os03g24520,0,0,0,0,5.674548571,7.87532774,0.350363947,0.781112065,0,0,0,0,0.099378733,0.478239264,0.113069652,0.124586247,2.740794046,0.06804686,5.549066262,3.31754698,0.739292885,0.427766089,2.407542384,0.799594653,0,0,0,0,0.301889875,0.388654033,0.423613885,0.430135849,0.156687992,0.038599923,0.171575073,0.132181761,0.264613027,1.617832553,0.899755657,0.816182195,4.153954252,4.265368829,1.488550754,4.285874843,38.75199055,4.651777429,3.543414827,3.565801028,0,0,0,0,0,0,0,0
Chr3-15658925,LOC_Os03g27340,7.088353995,3.756186956,0.637984281,5.828206049,1.102251302,2.228600347,4.265230314,8.069867254,8.858726056,1.707536709,12.6647012,3.455177398,7.864625634,4.668539294,6.324084225,5.559356459,25.86221,17.04990766,3.302157467,43.31449595,18.2556645,34.61417051,33.29758199,33.52215393,18.14370825,14.24795264,18.70652108,13.38042738,8.941571172,1.854581211,4.525092033,4.758958676,1.993254639,4.070657287,3.316511294,5.323887745,14.2768625,25.11544547,24.67568439,10.7090999,16.55253737,15.95823086,13.59033304,15.74806839,0.914763886,3.99113462,0.83056956,0.139582254,19.96650125,11.58335,17.5607673,8.541745918,3.516284024,3.072503427,4.058408792,4.465638302
Chr3-15658776,LOC_Os03g27340,0,0,0,0,0,0,0,0,7.494424362,8.879679676,10.07235911,5.960787012,5.258100499,3.962612964,4.889113196,4.196771478,9.983615299,5.932544313,4.876911406,5.30957668,10.06676756,6.756612939,3.594564175,12.34750868,2.42017792,3.215478295,3.05673531,1.168130681,5.094558533,2.760872398,4.751290208,4.069062912,1.998484235,1.590812477,2.581173504,1.399204203,6.521201881,8.879962962,3.866190424,4.496699334,4.673612914,2.645058247,12.02509464,3.080046055,1.502054311,0.002539815,0.582523333,0.119382129,4.086561944,3.310473118,0.381254542,4.177031627,2.894246189,1.885555211,1.774394443,2.343909158
Chr3-15659125,LOC_Os03g27340,13.72413203,12.16558297,21.69459381,19.57004033,12.5034111,12.05659592,10.19479794,10.25004161,2.053929935,2.288617499,1.948817019,2.369657188,3.118753952,2.071196023,2.721134134,2.834468571,7.614064576,3.146154151,7.217154143,4.90649355,3.403316994,5.681244259,8.66343134,3.75847472,6.334703367,9.22116599,7.385572367,5.890087638,0.319658366,0.400270738,0.577629267,0.865905653,0.282716034,1.602685128,0.004241217,0.848489909,8.123069236,14.2850259,5.592821878,16.9709234,6.600945721,7.901195343,8.058766856,3.599934879,55.8372264,11.72785107,4.319200315,23.05882893,11.54633455,12.11185226,10.60019973,13.57673264,23.39336766,15.78980128,16.30685945,10.59827695
