chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,dry_seed10,dry_seed11,dry_seed12,dry_seed13,dry_seed14,dry_seed15,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,endosperm10,endosperm11,endosperm12,endosperm13,endosperm14,endosperm15,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,imbibed_seed10,imbibed_seed11,imbibed_seed12,imbibed_seed13,imbibed_seed14,imbibed_seed15,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,shoot10,shoot11,shoot12,shoot13,shoot14,shoot15,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_20days10,leaf_20days11,leaf_20days12,leaf_20days13,leaf_20days14,leaf_20days15,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,leaf_60days10,leaf_60days11,leaf_60days12,leaf_60days13,leaf_60days14,leaf_60days15,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,stem_60days10,stem_60days11,stem_60days12,stem_60days13,stem_60days14,stem_60days15,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_5days10,root_5days11,root_5days12,root_5days13,root_5days14,root_5days15,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,root_60days10,root_60days11,root_60days12,root_60days13,root_60days14,root_60days15,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,husk10,husk11,husk12,husk13,husk14,husk15,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,anther10,anther11,anther12,anther13,anther14,anther15,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,mature_pollen10,mature_pollen11,mature_pollen12,mature_pollen13,mature_pollen14,mature_pollen15,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,pistil10,pistil11,pistil12,pistil13,pistil14,pistil15,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9,embryo10,embryo11,embryo12,embryo13,embryo14,embryo15
Chr3-31478036,LOC_Os03g55330,0.279374943,1.738453142,0.230161659,1.052577168,2.522656552,0.939271375,1.680092539,1.120833613,2.07214538,1.438159674,0.566588253,3.533556043,1.023984333,3.425476025,0.747028731,1.774571964,0.150832447,3.428778149,0.553033504,0.070525038,1.253498468,1.048439655,0.461394966,1.291461065,2.688909316,0.833820067,0.323351545,0.418877654,1.545234009,1.997106598,1.305024184,2.975109115,0.070648653,3.294935272,7.508524293,5.210486761,0.743569696,0.307289031,4.494325419,3.723761468,1.922556339,0.384309417,4.292029977,4.389163859,0.598202793,0.519018278,0.630714167,1.193927957,0.310156806,0.43449499,0.016306947,0.694910609,0.448351824,0.040921716,0.524929693,1.625651928,1.097085681,1.593204056,0.36816149,1.004978417,1.293538165,2.570524879,0.311183722,2.791477976,1.635990244,0.694581028,0.709446559,0.060200653,1.279524312,1.915325083,2.42051319,4.477080613,2.303915559,0.849947623,1.606851629,0.26286274,0.483278072,0.249270694,1.311972668,0.829895174,1.133050607,0.829427543,1.135941613,1.535986297,0.200219698,0.841663174,0.557684265,0.797001205,0.775883989,0.986576627,0.443863185,0.779375873,0.194708187,0.154225079,0.435137963,0.117363831,0.071177558,0.760942021,1.032169685,0.338761299,0.155469579,0.317546459,0.775429118,0.104460543,0.199739344,3.174732681,2.238961344,1.620819912,3.110675262,2.307236217,2.687925639,1.950770934,2.815797118,2.862838933,2.173351895,1.462873581,2.594407975,2.507201957,2.657905259,1.76743017,2.329003786,1.226992317,1.849426997,2.428575329,1.729927096,0.884378705,1.566112573,1.18787554,2.895284043,1.562605066,0.846171257,1.920860574,2.300875896,0.319314573,1.401492561,1.757042273,0.666066661,1.667151145,0.501630092,0.953553077,1.891464306,1.438976495,1.994204713,1.529353404,0.981240924,2.022637915,2.213317832,4.286002868,2.608900003,2.376160889,3.646732169,3.944556623,1.006354156,1.232521115,4.547369139,4.202269543,0.213898396,3.00386366,0.26813404,0.603240437,2.964491824,3.498595633,1.010295019,3.258683067,1.084256939,8.360254564,18.20557685,6.237560232,17.57956196,7.43795453,11.78529954,2.369285233,0.611473322,4.128338019,11.56343131,8.292020953,10.10438245,8.095389613,10.39762537,1.288365326,0.219189361,0.625942655,0.836158152,0.598557711,0.25219359,0.095560542,1.236385285,0.781560301,0.442298316,0.118354644,0.599171882,0.081323891,0.273588073,0.120715498,0.772290575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr3-31476240,LOC_Os03g55330,50.46174205,50.19338151,40.66874435,41.69049831,44.5530906,37.72249288,42.98847266,37.50001537,37.27323916,34.01813751,32.94587949,39.17128107,39.55804823,56.7113996,44.3503505,29.17684002,15.85020369,29.05041948,17.85979666,29.48953961,3.577629312,12.43167046,6.374367169,22.40003178,50.02821627,65.41151171,31.26869041,42.16978372,38.30749692,27.46607533,74.46172726,72.38441513,79.85553287,64.04387292,72.63537509,82.89920876,73.66886413,76.27638467,73.15442784,80.71665222,67.7908729,77.08146505,66.00598593,78.937535,69.68415882,12.15220742,7.67144884,17.79244426,2.777265557,7.71463138,17.73952681,15.20951813,12.05419877,5.267100027,8.529193283,19.81312595,9.758676602,5.051066768,11.1053611,9.411052948,4.314231435,5.733429406,8.429308876,3.114828409,0.692246789,0.48206596,0.597667021,8.140966589,1.708493311,9.194547295,0.351047654,7.319187513,10.55037417,0.226929069,5.899683944,6.345288554,6.280243041,8.976115758,4.826390934,1.685136611,9.178670583,6.62446479,4.256067102,5.30053543,7.212944519,6.745130284,3.948947093,7.743882116,4.638634448,7.466119301,11.22750105,11.70734882,12.85765142,11.77764268,11.76725161,12.20059634,12.01120541,12.50155957,12.09052763,10.60624993,11.6073639,11.23159129,11.90595176,12.19525339,11.64952685,36.71315409,33.17097971,37.23493127,41.41566518,35.36520917,32.82969782,37.92464515,44.55300597,33.42610901,31.52798492,49.79105306,42.98006258,30.37659336,45.41306839,31.89845222,18.29159348,21.59717765,24.23154258,21.30670365,21.4826137,31.73738064,23.46018374,26.69622206,27.24343037,31.28698006,23.63888921,22.02427222,22.80329173,20.57917014,22.41591028,9.514802506,0.940972435,13.29450147,13.44160596,5.143934408,15.41371887,16.58281545,33.74764245,18.16310456,1.597552638,4.609609437,12.55350388,13.63634231,6.60426054,8.250493608,19.37246725,18.80999745,20.88938943,23.27511356,22.62313451,21.95597907,25.19880318,20.80355061,21.85689724,22.91614465,21.73306711,20.12150521,27.39048197,20.18064649,20.88424375,6.999947257,8.799897254,10.39337888,11.52202269,3.321724572,20.15444701,2.823821428,20.02535414,23.84468117,1.064729207,27.63257518,12.90623433,5.181326081,20.86129561,2.419023659,33.98434578,38.00585276,34.6730079,35.04244529,37.05646743,35.96580353,31.71060295,32.29220621,30.41128322,30.41223072,29.61252496,31.59983523,29.82089246,33.89111702,30.92992645,48.62387043,42.44444283,59.34229521,63.29901818,58.09653317,58.16334026,64.87181206,53.65752206,63.67771834,54.3263734,38.08446573,63.37875053,66.79755468,57.47959852,36.03123305
Chr3+31500079,LOC_Os03g55360,2.143088728,3.215172656,4.237763083,4.608176314,3.887856659,4.998420343,2.798270607,3.696730117,3.999020747,4.045744445,3.492445652,3.332276306,3.870778968,6.38603602,4.272289697,20.20952471,10.46915111,11.94507855,21.20698436,9.193206241,9.509048694,15.42183986,8.046873772,7.680400716,9.403444683,14.55831413,16.58925522,12.24498256,1.040585401,6.582352087,6.737985104,8.322907306,8.338198527,6.348729257,8.749568538,6.195771196,6.692735758,7.860671724,6.915725217,6.123389558,7.151048534,8.973722292,7.323745477,6.486820449,6.452413093,1.257916274,0.190494185,1.139551883,0.600564394,2.579001835,3.534980103,4.200925525,0.422686563,1.293502736,0.636102299,0.954889118,2.40251076,3.31342118,2.655905313,1.239498915,2.485191037,3.295184348,2.47696634,1.928997349,3.452843953,3.986878017,1.473808455,4.88303248,2.399129327,4.297383113,2.210505591,3.472809215,4.180276541,3.296819748,3.412695515,2.584975832,0.803141977,3.768309955,5.632587866,5.352291657,3.720463767,3.711656546,5.700329704,0.401851242,2.760833411,4.638692861,0.044917809,3.095987715,3.351241001,0.831503583,3.597885339,3.104302973,4.479561995,4.458344633,4.525300397,1.169186739,6.141767896,5.219940836,1.462289595,0.263783205,3.077801138,1.965001964,3.097886137,4.35926718,5.696867316,0.835628576,0.245123026,1.201736877,1.908526729,3.863228227,1.013132523,0.960976787,1.388652026,2.452919519,1.347790415,0.243041339,0.785224786,2.750563798,1.554960054,3.744146667,1.023196685,0.054706967,1.827766182,0.243135131,0.576679834,1.214031701,2.092007039,0.178152494,2.367488171,1.503028361,2.612174705,1.463599087,1.611861809,0.80509676,0.757796304,1.930417822,6.417524235,9.286787932,1.848347755,4.20519992,6.199377527,5.603653507,4.303632222,4.194306926,5.162004477,4.275628018,6.133314631,0.694795248,6.986389708,2.808238099,0.798570187,0.157527038,2.782318084,0.631388539,4.075732525,2.864758729,0.357393942,4.206551192,1.296428978,2.043280713,2.341674156,2.04712219,2.148973746,1.63814412,1.698338641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.549490683,1.742786893,3.670156053,3.034197714,2.588235039,4.039192976,4.99039584,3.24522545,2.901805509,2.703256051,2.310172533,2.462599467,3.098205881,3.216944647,2.367916138,7.725686649,11.24150434,9.791875128,0.376654276,16.91299066,6.272722617,13.36991133,13.81867548,13.16619006,11.77700436,10.28447523,12.79967158,2.801617281,5.358044418,4.396035454
Chr3+31500273,LOC_Os03g55360,1.45882875,1.152901407,0.380646052,1.960539014,0.401285601,1.048109202,0.051533003,0.44312082,1.027921908,0.202109754,2.052673703,1.535394125,0.799840269,1.433238505,0.923882935,3.741932024,15.56576476,11.3052864,8.98035694,5.688287021,17.19493755,8.971950187,9.070470596,10.42503771,3.529206412,5.210888045,8.988363181,3.177516448,3.725990708,0.953267448,1.732662272,0.565497412,2.117102892,0.544695556,1.317533053,1.872265836,2.245575769,0.177422961,0.968450977,1.068401096,1.129632584,3.413290966,1.501003161,0.087410432,0.486123661,1.110854151,0.199330722,1.252911127,1.068975735,0.04636442,0.907640368,0.450819914,1.156875961,0.069305265,1.553972251,2.300086831,1.202455218,1.128182187,2.061720712,2.460405878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316100081,0.966115429,2.427347485,0.888648274,1.377358562,0.23058667,4.429295594,0.819968159,2.331613919,1.662925369,2.38992184,2.597940799,1.922259311,1.610063266,0.006537538,4.752226988,2.796805078,2.58071709,4.799004378,4.875091749,4.316085845,5.18811132,5.247887719,2.797293657,4.004526253,4.321621344,4.704100636,2.791807655,4.778472498,4.052454012,1.303425439,3.189359635,1.708882265,0.86771491,2.137948241,1.963140263,0.460282205,2.560008197,1.485342804,2.746618232,2.494216004,2.536041702,0.379020766,2.998335388,0.214874754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.508358419,0.149697125,1.168371064,0.131318841,2.005725306,3.661046399,1.416760218,0.550856024,3.112175264,1.805555381,2.672263809,2.180234899,2.524508533,0.148060175,2.586022697,1.025818501,0.607519251,0.731754551,0.407900763,0.269256256,1.673509511,0.196293714,0.657633945,1.359063899,1.542036913,0.189600954,0.680404998,1.460396409,0.666034808,1.055619822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.825781418,0.581197489,0.811926069,0.887309781,5.28199086,2.56874366,4.433976873,5.447103109,3.590135264,1.113184348,3.611548851,3.387125001,0.898922618,1.354733841,2.098070041,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Chr3+31500899,LOC_Os03g55360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.396205634,0.559364689,2.354209202,0.535643987,1.255554978,0.854368895,0.102565866,2.5136179,0.905558965,0.856465152,2.498809138,0.10655062,0.993072935,0.210128972,0.018623448,2.085310456,3.362608518,3.116230684,2.288299267,1.395867224,1.855368832,1.483948557,1.759961251,0.88275496,2.857073562,3.103779587,4.738966978,2.023450569,0.939024995,1.37597484,1.648862987,0.474625261,0.599380948,0.78056455,1.261641452,0.827321553,0.929294185,1.139119098,0.344402567,0.191396122,0.331722527,0.361623974,0.135441392,0.506308746,0.309615854,1.817591569,3.451178541,2.697387719,1.152716279,0.0784116,4.03344528,1.318036438,5.327408184,0.456438785,5.656171304,1.013518871,1.797069663,0.466960172,1.132596888,4.594250649,2.553413214,3.919123788,4.831973565,1.589019432,2.051696705,3.796243754,3.041427696,2.838015318,3.614789813,2.147406377,3.976713183,3.05583141,1.900217636,2.871955266,0.354854976,0.647761479,1.948591455,1.176534179,0.201806606,1.36053452,0.977224134,1.878833265,1.515723456,2.236890982,1.160476925,1.035850495,1.586792577,1.969419484,0.978526971,1.401785149,0.338613036,2.228665973,2.690436843,1.832977489,0.857327093,0.627985534,3.27900393,0.085351916,1.144947437,0.050865765,2.898792329,0.440025329,1.80548949,1.717594271,1.851225729,3.896585394,3.352092745,2.85908337,4.08877914,4.788985028,6.089864288,2.227488141,5.399078166,5.799829344,1.398351624,0.589378086,2.762780006,2.564551475,6.587730895,3.080430334,2.808706534,3.578619113,1.895835676,1.25957637,3.491865218,4.363787825,0.868534955,4.891544941,3.32036724,4.246720244,1.661491135,2.262359714,8.347949105,4.57104718,2.492521373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.221969568,1.570645633,2.424121636,1.670160082,2.192503592,3.477559969,1.639611262,3.31418888,0.131248158,0.682669503,1.715789335,2.321244306,1.488841086,2.565655645,1.620083138,0.511762395,0.468273469,1.788304991,1.066538257,1.10015634,0.266016084,0.598317993,0.963912936,0.792523288,0.481180656,0.030688761,0.003650451,0.707128355,0.527689642,0.212694134
Chr3+31500582,LOC_Os03g55360,3.099908468,2.593310098,2.989328164,2.906846673,2.5463439,1.788916563,1.777214647,4.45193258,1.646298929,4.261210302,1.82613642,2.94710105,1.32133591,1.008887545,2.540522616,0.40247313,0.19843016,0.796637436,0.884582942,0.374684286,0.421686843,0.387835313,0.584664167,0.355500386,0.399002546,0.104089209,0.030930215,1.440939808,0.351589873,0.340048966,4.718789149,9.53838676,1.069063105,10.46355656,2.19711449,20.79476256,3.191132245,8.762832713,2.809416285,4.331217223,14.1613189,6.36897405,6.572774951,7.500163472,27.44825594,4.659783462,4.213624544,3.556779885,3.460907909,6.316878116,4.308163921,2.824499808,3.599572431,1.882508377,3.005302797,6.250222166,0.856974416,3.116194531,5.030897334,2.708713273,5.037715631,1.478171678,7.860619311,4.926792422,9.077624231,6.808559321,5.992256338,10.19490591,5.459795812,4.59514928,0.202275307,9.172654039,2.32258522,4.928030148,7.762025891,7.497945301,7.102639152,9.401485607,13.25016161,11.56293938,7.96877834,10.88002047,6.657503968,9.491426601,9.128262141,6.983400215,11.7047562,9.287755898,10.75319384,7.268787267,6.50667456,6.871622109,9.588078229,10.44827091,14.5629457,11.63466457,8.914836755,7.714415295,9.724854441,8.243800839,12.6325439,12.96265577,10.93948892,14.84498427,12.64614634,2.433058754,3.763905397,2.728585552,1.901481088,2.1743959,1.803812149,1.826673144,2.162187517,4.260233113,5.275787732,4.199361395,2.298619743,4.824028906,0.285703694,0.322547624,1.866429929,0.849823562,1.234804325,0.685340593,0.4502374,2.299347912,1.943468227,1.297154427,2.008732418,0.983356535,1.876542381,0.954769941,1.013202545,1.327423677,0.415705932,4.954112476,2.005590623,6.968651276,7.38235953,8.026351903,0.233704633,7.442248838,5.563908585,4.853332212,4.426169836,5.223424914,3.287357092,3.512666501,12.65030588,5.964509933,5.628810286,4.261439557,4.955276857,7.502782115,3.405630705,5.896129967,6.957177364,5.148358506,7.008308968,5.016700909,7.357867414,6.997811042,5.505421414,7.225186398,6.689093555,13.06180729,0.950234512,3.361351134,4.520590849,5.062009324,7.056245782,0.143251286,7.511745493,10.96678464,9.485989248,5.927903139,17.76591496,10.07594816,7.71752073,14.35961479,6.961687129,10.99526769,12.32703368,12.61148756,8.722891954,11.44639899,11.58025816,9.817376183,11.84162966,8.345131836,10.56246594,11.70755181,7.360962474,10.29151687,10.81351791,0.434952988,4.635851637,3.912123056,2.829593307,2.59761149,3.51086456,4.262353938,2.400737883,0.598088115,3.737968135,1.398343924,1.027564839,9.345827725,5.575420972,5.372005704
Chr3+31500365,LOC_Os03g55360,1.36272859,2.628184473,2.733972898,0.780434929,2.911694015,0.445519204,4.513935216,1.186837488,1.375027291,3.476201468,1.757751705,4.287206482,3.082472152,4.67315704,1.677975076,0.129215395,5.128471039,1.578464202,3.536039347,4.639524536,1.939026113,1.538941035,6.795980319,0.287334004,0.126593596,0.785880697,7.292003563,1.153343872,5.433534593,3.299774063,4.795255492,5.158059542,3.614890557,4.892132521,2.092093754,4.880080362,3.337573005,3.124319174,5.278348526,3.02778756,1.128580625,2.868625911,5.235948775,1.511240127,1.618623057,0.352335872,1.370393685,0.539360045,1.314130813,0.097638688,1.118904258,3.846863358,0.949485109,2.486143788,1.059543047,3.903798906,0.585029972,3.14749395,0.887093612,3.488829394,0.798137917,0.661371485,0.863197395,1.057561051,0.731516125,1.724734386,0.174269593,1.428557483,3.780669158,1.988003773,0.933942534,0.024497637,2.544535571,0.122871284,0.008359718,3.87400879,3.552194552,2.049258746,3.122633291,3.999572773,4.951091992,2.863723379,1.897831607,5.97002697,4.353968396,2.540517421,2.491715864,6.217100244,4.502147006,3.745004993,15.52254423,8.217696191,3.477655456,7.497837833,10.56703569,7.880406831,8.049043779,14.40348719,1.269632678,12.09268123,3.314542736,10.09351587,20.56751901,22.18967307,15.30878308,0.555463594,0.087804576,0.750260714,0.321379282,0.04265726,0.996769675,0.697747525,0.059234804,0.475070933,0.646829255,0.165105349,0.421265614,0.131237623,0.256267345,0.037477594,0.27966061,0.018312929,0.039045314,0.057683609,0.264988334,0.541400996,0.596113667,1.35304643,0.249155065,0.655794444,0.291466652,0.742928548,0.810839551,0.557712148,1.477574276,4.736095989,0.897252851,0.346808264,1.401648247,2.468915968,2.478157305,4.403766636,3.895290289,13.54630928,7.516938492,8.153010744,2.880963199,5.709134159,2.984157473,7.746626589,1.574983501,1.549372353,2.202796819,1.013349501,3.140329054,3.178359572,2.186659057,1.097953456,0.064353397,1.899714356,2.898570335,0.407321207,2.866742011,2.398956007,1.667024199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.830590969,1.574926253,0.922590156,4.237239179,0.092906074,2.783585096,6.843885726,4.205539188,0.228150405,5.962542745,5.648718507,3.282243633,0.495658166,5.294028255,0.110351269,1.415248168,1.567734869,1.416638438,2.100002699,2.050102851,2.71974019,1.520429105,1.805543025,0.993495712,0.070250204,1.159293818,2.221122366,1.612854977,1.041872103,2.058158629
Chr3+31630117,LOC_Os03g55570,46.63569288,38.69337311,52.83574586,41.36741112,47.22574119,40.05474924,40.1363202,44.98609079,47.76956393,42.39960626,50.65252718,55.75710454,54.73124554,37.08160786,50.1419114,56.59465212,52.54601438,31.00927301,41.88197808,52.98544898,36.70022845,42.8625143,27.90129755,44.17061005,51.82048842,39.62198711,55.97287139,50.08042311,33.20927688,37.74671769,51.38827994,42.21716668,54.91717374,59.620777,62.68890623,49.07804246,69.2026995,65.02692252,56.39727293,51.21072341,57.98874269,47.28743378,62.51839463,61.28549395,59.08852683,23.701228,32.06492853,38.75454512,25.0085798,25.82450136,50.32078303,30.02063735,42.66897692,44.68217321,41.93414914,23.95372167,27.17330287,20.39362407,40.55743607,38.87396249,23.25570363,36.5748612,48.50797011,57.33719905,28.62144768,40.44907794,45.37974314,15.79107467,42.90571908,39.81077348,38.46238857,31.71318685,53.61508685,42.35711125,40.72397655,27.76577698,25.20713407,32.49644389,29.34454238,28.29506626,34.72647797,29.88155418,32.64765026,32.21779866,29.36206646,32.10341443,32.12612502,31.840501,31.01744972,23.37114655,26.36995943,28.30240683,21.6340478,50.26303931,40.32450635,40.20193648,38.08751928,31.2815147,23.68644168,41.33209605,57.87782663,38.02369777,34.41263293,42.13087634,31.88868334,39.914641,31.22364249,43.92530309,70.30911311,43.45132333,39.56529579,34.34392265,63.80323841,69.47361158,58.39610238,55.44416818,39.16981763,29.24674717,42.45131014,30.48159859,59.21605662,60.89929503,52.05177357,67.51705685,54.57454831,52.30920633,58.26570169,52.08526826,61.7673872,50.6876595,46.5205514,50.55541265,50.43640521,45.30210727,62.91139055,32.49826173,30.92605357,24.94426296,27.99081659,27.17451775,21.51767309,31.03537515,22.87229345,21.81025234,20.72824951,28.08798723,29.8166474,29.93434929,26.26085796,21.30304619,30.6935806,26.30973602,31.42829199,23.95989138,20.9020029,15.72739081,20.55331586,28.15416902,14.2932179,33.62739607,18.58693105,12.88126679,25.81460814,22.50807901,9.140201025,27.59399912,39.12012269,34.51691189,53.99084711,24.76689592,54.03477498,26.84649156,48.76999141,49.02768838,38.16611912,14.03107287,21.87675893,42.51960357,13.91216146,35.838837,73.14562054,47.59624344,48.21787378,51.18959266,46.85009483,29.58880493,94.53285617,63.83327811,25.41730583,41.13552986,43.07476927,47.68895195,44.53683857,71.30182965,62.68920463,116.3156056,83.81400608,136.9890219,92.78616075,99.29011717,91.59826818,106.6646604,119.2127317,117.9408014,79.72579037,107.6182026,94.36986034,90.5687134,118.0507123,99.79953985
Chr3+31629226,LOC_Os03g55570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.21035067,1.19959336,14.77402508,10.30316753,0.228252837,13.41846895,32.33226088,3.311937237,1.397554068,23.62570568,7.252547584,4.707431392,9.626285756,2.42503668,24.9650135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr3+31630167,LOC_Os03g55570,0.719549386,1.55574005,0.986710744,2.108396776,1.584668863,0.715171788,1.839259564,2.648412358,0.623717828,0.263549682,1.149029138,0.106713016,2.058082517,0.192412089,1.512336186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.180526537,2.542989376,4.830633901,3.354115408,1.555402816,8.054055306,3.018896635,5.045027071,2.570410678,3.520661342,4.026931186,4.854162035,2.919314792,3.025978426,5.279462379,8.92308879,9.130911798,11.77245857,12.20143021,10.49059181,8.833432525,9.79664769,9.105672981,8.981930914,8.721746309,9.742977742,10.50308482,7.171639916,10.15995986,10.00346984,12.59841887,7.728021652,3.557390089,1.369487579,20.356041,12.47909229,7.969165955,4.359086269,1.202017686,3.699298428,6.066745296,9.786166138,8.4606995,0.415534943,3.412771763,6.201564405,4.246228868,6.904018282,7.257149503,7.370251699,5.407734831,4.21013754,6.034432963,4.750893475,2.897046017,2.573179926,3.736877206,3.916956314,4.631477942,4.610748474,3.437665146,8.173768413,2.62483443,6.180742711,3.198207849,6.404647564,9.758417318,1.074611305,5.854153783,9.322056704,3.004039777,1.661464462,3.803483118,6.548604779,4.163621119,11.8479456,10.37142684,11.1477551,14.95495639,13.90132707,8.407414143,9.503459708,1.683305132,12.76945582,16.68022714,6.655333749,13.49613118,19.73095278,15.76880982,10.07055018,10.17305413,10.85307285,11.38439528,8.899627406,8.601863207,11.46756457,9.578509009,8.58078435,11.70207227,10.49652338,7.695087144,10.16359639,8.657774206,11.52497788,8.151731187,8.000003282,6.321412519,5.861576574,9.634662494,5.168803185,4.423751122,9.222793576,10.50193619,8.222747905,2.405814822,6.189167614,8.838061032,1.390659131,11.22158845,5.061197058,6.543837796,1.426692908,2.04229872,9.175094942,2.101308257,5.815850166,5.867220134,7.291313254,7.237028489,2.369960615,10.51936577,5.251402087,4.944866082,7.563177522,4.631977117,15.62857683,15.58219944,41.01527563,30.90478104,10.28810944,24.39314954,17.32501421,19.70400843,26.39218234,21.99302093,43.8035947,18.20653111,8.664894602,26.42559876,19.45522279,13.52565737,4.043778573,15.60194115,8.623413652,5.26949351,12.41623568,6.422175893,14.73603126,6.85711946,10.34203804,5.589086259,10.53141573,14.04923072,0.466463505,3.96006292,0.993421904,7.366913677,5.939875429,2.096001042,3.219622246,1.633779981,3.355757499,1.681511951,2.429615176,0.026124051,3.054909139,2.275823334,2.067689278,2.505783928,3.022814461
