chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,dry_seed10,dry_seed11,dry_seed12,dry_seed13,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,endosperm10,endosperm11,endosperm12,endosperm13,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,imbibed_seed10,imbibed_seed11,imbibed_seed12,imbibed_seed13,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,shoot10,shoot11,shoot12,shoot13,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_20days10,leaf_20days11,leaf_20days12,leaf_20days13,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,leaf_60days10,leaf_60days11,leaf_60days12,leaf_60days13,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,stem_60days10,stem_60days11,stem_60days12,stem_60days13,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_5days10,root_5days11,root_5days12,root_5days13,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,root_60days10,root_60days11,root_60days12,root_60days13,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,husk10,husk11,husk12,husk13,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,anther10,anther11,anther12,anther13,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,mature_pollen10,mature_pollen11,mature_pollen12,mature_pollen13,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,pistil10,pistil11,pistil12,pistil13,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9,embryo10,embryo11,embryo12,embryo13
Chr6-5977295,LOC_Os06g11370,4.672986631,3.664018969,0.709443297,1.675607005,3.299117594,2.495470186,1.275807528,1.793134744,1.554049493,1.394268799,0.428865094,1.910940838,2.129774453,1.097944902,2.331837279,0.175261544,1.660442318,1.952668212,0.507592323,1.912554847,0.335254367,3.327458152,0.984441611,2.303372606,0.762313581,1.239618192,3.484041821,2.081009167,1.069302135,0.656872189,0.35138228,8.034081757,8.631283689,2.865191093,4.964138917,0.697910861,14.17482656,1.604800044,2.370783144,2.036575112,0.747981839,1.656863135,2.464051121,0.731364565,5.232023031,1.142187419,2.504035296,0.840176017,1.129809656,0.396727292,3.44906033,2.115927568,2.712950304,0.615845149,2.228219076,2.238721046,0.867222182,0.90182411,0.730544762,0.757596044,1.611014599,1.351860457,1.168961668,1.717204508,0.475155685,1.948894181,2.202338389,3.093036295,3.394974535,3.054083908,3.164826851,2.551514062,2.662085135,2.428745977,3.392312695,2.304703254,3.277409231,3.186175195,1.318534924,0.66446603,1.083304208,0.573049225,1.278935551,2.169161462,2.285038963,0.539511274,2.477468535,0.297622901,1.636965915,0.175748526,1.364703752,2.360573361,2.879899558,4.755546394,2.134061973,2.211529572,2.380025544,4.261709972,1.813057453,2.986435924,3.374582064,3.327729576,4.6921191,1.355530583,0.0731084,0.613681103,0.095500381,0.591994479,0.150711339,1.013239401,0.793009983,0.656068121,0.292387731,0.004723956,0.705651669,0.54241809,0.036602711,7.975267959,0.691630793,2.379180081,5.143546288,7.477443721,3.392076044,7.508939634,3.533417389,0.408995022,4.416762103,0.291395863,4.244937899,1.832792093,0.519548395,1.23751983,1.150142257,0.288019191,0.750508297,0.907878467,0.093176213,1.276663939,0.399496303,0.876505585,1.772791891,0.873959997,0.570820573,0,0,0,0,0,0,0,0,0,0,0,0,0,1.547796832,1.252514135,3.365773135,2.958201621,2.262062093,3.22094341,2.069693866,0.810883264,0.888783016,0.05381994,1.087663375,2.629284978,2.958369197,0.665061748,1.624496837,0.685275699,0.101285543,0.487309332,0.353086642,0.221373943,0.225165032,0.018476681,0.203947844,1.87718044,0.933323289,0.114250637
Chr6-5977408,LOC_Os06g11370,85.15900863,67.39408913,84.80624502,72.90542594,63.55385262,78.96445497,86.90529563,81.71332146,86.82029552,67.04354427,78.32015183,67.51604182,67.41374022,64.8983562,68.41489665,55.95360264,71.31963423,70.71932395,85.46662633,84.53175565,56.21677842,68.28794276,56.17289921,68.13885788,55.90054724,39.06491555,88.78547681,99.51373211,86.54383575,83.71141114,113.1147727,84.36450771,92.17929366,88.3998021,114.4586638,105.1156455,91.30199601,69.88193334,93.98096913,74.65046035,76.85446216,81.52812454,83.07245731,71.80137654,58.1041235,75.76744514,66.17567332,70.1883408,60.64163205,69.52076331,64.6198727,67.30311393,30.41304216,63.68154404,64.21431213,42.6307358,44.98924598,34.56661501,31.28359402,87.82325984,114.3318471,22.44387064,58.03050494,96.40957958,50.30714749,82.70858309,86.41892576,82.83851739,77.7737219,84.50550831,78.51197828,82.25920808,85.61258359,80.12889525,80.83490268,78.1904311,80.87725857,79.53670912,70.67367349,71.08510791,69.31142318,70.27979042,70.22521556,70.00903705,70.27320135,69.44552483,71.43578933,69.41932841,70.38827107,70.73637428,70.24265949,93.49083241,67.87871438,83.43552667,81.64732868,92.82386842,89.34055874,84.46583088,76.30312667,80.52713689,76.5555541,72.29255935,95.59557448,74.69454542,93.84048945,84.73694484,82.7698244,89.35706186,89.18482596,86.67248461,97.30390063,86.63063663,88.25765489,91.05755422,96.87660357,91.37842661,87.67712284,80.29065804,69.56091048,102.7780694,48.81333694,62.7538749,80.76543312,75.53516472,68.92354654,78.80056692,85.9193897,70.26359871,83.01068771,66.9635577,117.2394361,94.12578763,101.8724954,92.83508094,124.7602514,70.22031045,106.4353887,89.69049965,94.90473572,117.9127966,85.90264179,104.9330573,88.11341781,39.77084989,38.06642826,45.55657376,62.02447792,41.81586638,56.58777563,16.84627925,52.84382641,53.26271447,47.0882748,16.80810428,57.30199337,31.41306371,159.7479598,128.8901183,145.0769566,157.3446663,175.3135663,150.7542985,124.979519,124.0679816,144.6410081,122.0175476,140.9427197,115.6601996,170.0780313,77.83435802,84.19086448,100.7364126,82.68230383,99.31535837,136.6488722,158.0490283,124.707651,147.6086085,124.5074445,115.3907905,101.6354368,108.5385105
Chr6-5978953,LOC_Os06g11370,0.150053818,6.305669313,10.01765224,15.84070038,9.812508647,16.23311,10.02393723,2.353065061,13.8462802,3.341630756,13.85795352,6.439748189,0.395627663,27.43569284,19.96297162,13.84496783,10.92999357,11.42240662,7.484878218,4.355530214,20.03453528,25.63717721,13.40221413,7.18220472,32.45158536,1.749725236,4.281639356,1.592586271,3.038668453,3.208796597,3.472682071,2.124614965,2.87200556,3.170601809,1.922475545,4.027572841,3.000857496,3.747854224,3.605652746,4.9269195,2.515744271,3.288453573,1.651096558,2.320735109,3.05061724,1.161001255,0.272416574,7.17617354,2.727393519,3.563765685,0.968220055,8.59759131,2.045999774,1.981868874,1.160630116,0.283056668,0.033460242,1.984098287,0.131691062,2.712120211,0.8533451,0.091765722,1.801380417,3.348384395,2.215277614,4.915889877,1.455780468,4.544362424,4.746179962,4.266354692,4.233399378,2.299173809,0.029917649,4.007469655,5.552716573,4.712676709,3.555953825,0.924675209,1.602717835,1.346878117,1.737018995,1.167149999,0.838367789,1.063150225,0.571479015,1.143323579,1.464415873,1.343515151,0.624521131,1.003635622,1.004907744,2.032728137,0.54218251,0.948764002,0.128188796,1.052803484,0.029127766,2.189370318,2.126731217,0.78728267,1.633956998,2.063738593,1.873779981,0.130640962,0.972894481,0.975713636,2.023451001,2.023933407,0.095589312,2.369057944,0.151014836,0.233871471,1.246910446,2.104994111,0.792604206,0.745404982,0.542206845,1.188502955,2.050036821,4.951249413,3.050276187,5.836535847,5.269054507,0.805023533,2.179764961,0.140285482,1.366134616,0.52435085,8.958903533,3.695514096,0.780235058,0.807807901,1.291062291,0.363862839,0.914765879,0.185676316,0.182375728,1.092146562,0.355654234,0.791736815,0.049775821,0.041512305,0.131763282,0,0,0,0,0,0,0,0,0,0,0,0,0,5.066579513,2.803653201,5.368430414,0.049448165,0.322047276,2.202501177,5.893672719,7.275245526,5.238630981,6.866980288,3.771955815,4.527529236,1.493821439,13.31230896,11.58351622,11.83651106,0.122225289,16.02715163,18.24673513,12.97788807,5.579107403,10.27577676,16.81727035,6.997758457,10.70979489,17.61072824
Chr6-6036960,LOC_Os06g11440,50.68271537,51.3127066,37.34534029,42.9882669,52.42831563,59.87105292,33.41325921,16.08310296,49.59655574,36.44845504,48.78828939,44.2177552,42.97807369,46.15021707,31.2846921,39.39254888,11.10070495,3.155765297,42.39405619,48.08293457,30.19242039,44.05331952,32.22707653,42.37038359,34.05334615,17.13671951,14.57800736,12.25189439,16.08781731,29.25350485,12.75302128,12.51893649,2.438874562,4.86961342,5.79701678,15.55874116,20.95509509,2.48862147,3.511414892,0.419275645,1.66673052,1.707284494,0.042424713,0.715289039,0.289539986,0.35143831,0.910799913,1.349826584,4.009762394,1.858118339,3.261550253,0.910300516,2.715776722,2.292089185,1.826137487,5.774162049,0.964936772,2.876669929,5.385853677,2.340915847,3.314192684,7.878670157,1.19094653,8.981734159,0.665738314,1.902652171,2.410354548,0.586400077,0.679068235,3.925096792,1.397559248,1.551667175,2.302333788,1.314442352,1.14513692,1.545725447,0.842057978,2.66527461,2.69218611,0.07067075,4.0382056,2.150817107,1.13547011,2.907266192,0.263636006,1.833659289,2.671143277,1.062150152,1.875210308,1.279398783,3.040455035,1.609051504,0.18666466,0.682693055,4.384576146,2.425029765,2.117133167,3.591140724,3.150020254,1.788410387,3.225086104,2.013211804,8.488767804,1.335686511,1.023425395,1.597096738,0.456451751,0.264003517,0.078920002,3.117848938,2.784380456,1.885172343,1.078688101,0.742382815,1.689354075,1.523402237,2.879682493,6.81217673,6.307198615,5.492194662,3.424417481,2.230106892,5.406431074,3.783665503,6.0056163,3.431066704,1.340199966,4.422089517,4.766159977,3.727392212,7.047794521,8.330281338,7.199851334,3.764608332,5.069231555,9.050118226,3.740223343,9.752762373,6.60728137,4.570927941,6.176755529,8.400375978,6.853184485,8.036115508,7.242969659,17.58444017,27.96186024,4.132242309,3.516572588,6.42666787,7.479049337,19.22543072,7.24981635,21.27051356,0.06162487,2.807463726,14.29514972,12.36067144,11.32342698,12.60840914,10.52364922,12.90561832,10.88156896,10.0116522,9.410453224,12.21180529,11.69898804,14.40867967,13.05694153,48.31727258,43.07177268,52.29349741,56.2641048,33.39238864,50.23203174,52.14555621,64.41831695,51.63604999,44.09987888,73.96756658,48.25005858,33.5493013
Chr6-6045572,LOC_Os06g11440,0.245217198,3.812618166,1.445319081,2.175866324,2.7445641,3.921053514,0.325696796,2.59368016,1.971358511,2.941175666,3.794231065,5.130344408,1.800592606,0.465069961,2.744043808,0.683883565,1.436235082,1.937163794,1.573824536,2.417913128,1.287964557,0.128452698,0.367051292,3.621119893,1.289144085,0.567647232,1.09909186,3.11898095,0.695228293,3.009376896,0.635236068,3.537230679,2.104888972,0.350296354,2.02293028,1.475786505,0.84047255,2.249275322,1.60531431,0.560344869,2.812759495,1.16337933,0.57386558,0.837911054,2.632029245,3.138591136,2.233643476,1.931751067,2.951990259,1.186008671,4.292435858,0.420547103,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28195347,3.408464762,0.9408152,0.12724472,1.32305348,0.125368639,0.949263107,2.243332638,2.763298096,2.239648928,0.680455495,1.616911419,1.065749161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87257908,2.128898612,1.548964231,0.701347661,0.303152623,0.585488835,0.357696334,0.33844308,1.3887363,1.435383583,1.098546327,1.447504954,0.664438283,2.842972424,0.626562527,0.924718124,0.323646397,0.385487747,0.278587931,0.563168989,0.206606495,2.28273918,2.121210691,1.032287239,0.052465623,2.340513323,0,0,0,0,0,0,0,0,0,0,0,0,0,2.327891356,1.612075194,0.198732726,4.084466008,0.82929611,2.174911974,1.706514036,0.719989419,0.108485888,1.671211945,3.38661384,0.489066754,0.061368098,45.99697577,14.33407368,32.52157544,25.78552407,13.63521184,3.457111001,3.678494897,12.07710809,24.59625588,21.32479115,15.63196908,21.19908497,19.64496221,1.507883651,2.750634367,1.83673932,1.553527926,3.833056642,3.171246902,1.374296609,1.606003539,0.952320242,3.179165239,1.989919173,0.843558231,0.605506212,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr6-6036738,LOC_Os06g11440,61.5293537,85.35118749,61.49037873,20.63589898,61.34606967,72.72384516,52.64393321,33.84801628,62.24372431,56.45272003,44.93852872,55.7811137,46.32766303,31.07299116,36.28043329,36.28660742,54.39992093,38.35264949,36.56825604,40.01525996,39.81572602,46.31199205,32.78853486,36.42105719,40.57328365,50.54038456,42.63202336,42.35638664,42.07933949,44.86683148,46.27589377,38.17657196,40.15552597,45.37817684,45.34067256,38.84737553,40.57436158,41.14181026,42.08831114,26.45461538,23.23906773,21.6464762,31.98948357,23.9192933,17.59538197,35.17259697,32.31200278,30.33715864,36.1430108,27.80974469,17.29811163,32.34691451,35.53465807,18.9277231,45.91099069,26.8077441,20.87705315,33.24248224,27.05622483,27.27867798,41.90274551,26.00560461,28.66883352,18.05014307,25.64347423,30.96393648,27.60537211,33.15716452,29.7915302,27.24566329,25.78133108,28.1277664,30.21173092,31.48796326,29.04897989,26.42628074,21.17199341,26.2174159,34.29473831,31.35708014,24.38938343,23.11956389,19.44793452,30.97145155,36.40457252,31.87842616,26.63331754,27.62566742,33.61089305,37.13452359,31.58677824,29.26010468,30.14530646,30.09675901,26.5409372,30.34780626,25.41529718,24.60691773,30.91046907,30.38575992,27.71936754,28.97755922,29.31799138,29.08591297,19.34101341,19.14480346,18.12190022,17.98447377,20.21508575,18.9380906,19.44093005,19.49048726,18.96779789,18.71350236,18.9472948,16.86282751,17.68240598,32.73333885,34.57947924,33.08736291,30.9585805,28.41110218,30.42644972,31.07830081,32.62407041,31.50791954,21.14173963,24.74998938,23.89089716,27.52789556,27.47552238,28.89060268,21.74772727,28.68911297,28.88986896,25.01877522,34.77365368,39.62520637,21.21563542,25.34767295,25.31646158,31.22772604,25.90153425,43.20819222,69.27549879,9.322593361,11.93254457,75.17164943,13.53300536,19.38906362,25.25546858,58.05454356,60.8071213,36.46198092,18.9454278,2.099251364,36.03929944,41.86092865,34.77288857,31.26963076,29.36851845,32.95876793,31.90442545,39.55410548,32.51425342,40.53889178,35.69694278,39.37667859,42.45233712,65.48480429,63.8202465,62.66233902,64.55558222,65.49854478,63.79769216,64.56892693,63.84436143,63.11947101,64.74652076,64.41900162,65.00416655,63.18833415
Chr6-6086537,LOC_Os06g11500,1.822149115,0.243541953,0.530214478,2.37144015,0.7514724,0.528913221,1.801938813,1.439091069,1.466960322,1.3718615,0.320167807,3.681613649,0.878328777,0,0,0,0,0,0,0,0,0,0,0,0,0,9.308992294,8.058955155,11.05777114,0.570395543,6.000481193,1.322401612,2.637442784,9.376283538,3.354947117,6.631740404,6.04086867,0.078200038,0.359006298,3.953929336,4.723904016,4.901905983,7.419895813,4.122701582,4.447039579,4.701340398,4.396664793,6.288247788,5.798338834,3.21181252,0.972185174,3.061342378,20.48775256,16.53527229,14.88143883,17.75923233,20.11284097,11.30271982,12.82544854,15.07865171,10.89294712,22.13955539,15.51172576,20.34928219,9.489850139,7.377036453,9.588327861,6.639886232,5.957547465,8.065256874,2.986290451,6.569750506,7.774317058,7.454072533,7.3052243,2.885775895,10.94480481,5.337466315,8.902153482,20.81792424,11.89511083,8.287087382,14.92576438,13.22432084,17.83706081,6.80417439,13.71271044,6.200431516,13.16640161,4.834801725,1.737319265,1.59408455,1.028416553,0.350457762,0.349678383,0.514241581,0.684539839,0.566283757,0.526528274,0.945839591,0.234898237,0.216555563,0.795864046,0.351011558,2.581101973,4.225021616,1.187312015,1.901411719,2.703526672,2.297197116,1.254285211,2.845246991,2.249360031,1.738327016,2.415713583,3.005699969,4.256296777,4.408384833,6.520149415,3.92432561,3.578713923,5.632994079,1.855880453,3.582695505,0.579947525,0.973834271,0.338601356,6.448267551,5.749041473,0.776459855,2.639350857,2.321417277,2.442380537,2.509114243,3.143550635,2.315499998,2.465409856,2.001962769,2.276455883,2.033927624,1.690054649,1.809044136,3.057716067,0.893055258,0.154721689,0.216534981,0.348349604,1.11202145,0.664063697,0.188628324,0.148578462,0.680103847,0.325030382,0.175881649,0.786443418,0.176255156,5.942283484,8.325494233,5.313497186,3.235762752,1.978862938,1.133223711,5.954438083,4.86653623,1.141480087,7.31093527,7.176436259,3.306767282,3.797358395,4.021435264,1.667171039,0.609383559,1.550980796,6.172201431,3.774142106,1.817322085,0.141817167,2.195930213,5.476070281,5.340906916,1.956815184,7.204637514
Chr6-6087327,LOC_Os06g11500,18.32886375,3.730215008,10.65034342,8.080620735,8.207292394,4.952145267,28.51253204,22.62107149,6.064460625,4.15387684,14.01967069,16.93592533,29.19799916,4.640124129,11.16483921,12.49489164,1.065971403,22.91285154,3.759282329,6.181573275,24.6996552,26.45297268,11.23417724,16.19189566,8.140792808,12.99416711,2.030215101,12.72044545,5.089985529,3.666150399,6.145959806,10.38827668,8.430745624,6.878759523,15.59380642,6.822867209,2.63975161,5.989126937,3.492130968,4.812325711,2.014949627,0.650135334,10.66844559,3.911699751,8.451214713,8.236532302,5.667161235,7.888727153,6.651030905,2.505888973,9.597699064,8.149548145,2.784788316,2.721785252,1.960119033,2.183702106,2.323817168,2.567598374,2.229476159,3.20917911,3.533293024,2.103837967,3.44237637,1.497902059,2.69365671,6.462101441,5.613702033,6.032569071,6.906342537,6.645682252,6.153088017,6.362560029,5.673571678,6.05766132,7.145056132,6.925101259,5.129138089,6.610739491,0.868621947,9.656250185,8.855950167,8.997218862,8.715638837,3.271748726,7.612924589,5.337586521,9.242797033,10.62564303,10.72182044,6.331168026,2.650389212,1.476383903,0.637955366,3.193857658,1.521467963,2.564700907,4.711467678,3.840210469,2.421153136,2.178759135,0.006723927,4.984364569,4.602169059,3.681721699,2.907823115,5.30489428,7.15021375,4.966117644,5.6516545,3.248520951,2.775008022,6.597861967,2.599525085,7.432590399,3.56624245,3.219561074,5.414890645,14.33528323,18.82366996,17.62640472,15.9037258,14.07544262,21.10883557,18.72344175,15.31481034,3.895828288,18.92463439,17.28827319,14.82801285,10.01533338,5.271250381,8.931614546,8.578643541,6.208864834,8.084143761,9.533902855,5.536523105,10.02098269,6.582900101,6.796987701,3.62717982,5.247848806,5.49229846,5.591992614,1.761752167,2.457658273,3.553599805,5.900608359,2.726495458,1.625861052,1.912976172,1.218812442,0.199559337,1.508754191,3.676280441,4.151341919,13.45917648,12.10271881,11.07128564,11.96259758,14.00500959,11.17004415,13.60222412,15.2321253,12.73401148,12.09497258,11.9902615,11.46509415,12.14883797,15.40031961,10.05669283,7.316918017,7.173277885,3.858871686,2.146523547,4.928517852,5.677427558,7.671569623,12.88584335,11.15973774,14.3374103,12.6131124
Chr6-6088558,LOC_Os06g11500,4.424008562,7.801619616,5.119377403,0.711983888,12.86882161,11.99513667,12.58496053,6.097600154,11.27486474,10.77689168,4.695671969,5.152651885,12.29710734,5.160892116,6.786168809,2.389199302,2.689099597,4.121423728,1.688948926,3.068615227,5.640895077,1.726137145,6.334599843,2.296555545,3.455292798,7.449926752,4.361238389,3.568971438,5.052944906,14.35534197,3.491686915,4.306594232,10.22305443,4.474578468,5.807811293,4.872011321,4.803022435,13.19444112,10.95466957,13.83468858,11.53285808,10.79614559,14.76703597,10.71660959,15.89711871,8.538573844,14.35914394,14.98669499,10.78992497,17.86299772,10.79920912,5.821413005,25.40843071,22.61710273,24.53121096,18.71380828,17.44875021,19.18659961,25.92919082,18.95491727,18.31174477,15.55076731,19.68704274,31.97940568,25.42982165,22.39960969,11.35487263,31.9229409,13.81648236,25.85615246,19.65975646,23.72203032,20.77518891,20.23807228,27.76132743,15.56718069,27.72895682,17.22376927,33.54535111,18.33622773,23.5411965,20.41231145,20.63592416,24.07707435,23.18054471,23.53724962,27.8598099,19.54354633,31.19386473,27.54241055,25.94307152,7.929688468,7.036053761,3.911231623,9.188178712,8.743434171,6.438128168,4.722816723,9.101603135,7.380678148,5.551862669,9.50568449,6.361389654,7.000700735,9.612525432,6.231562546,10.60816107,7.522717399,10.72553015,4.166805566,7.392861617,10.82672098,11.13232151,8.914474493,7.019778269,10.30538702,6.394935143,7.76941943,11.5148297,3.509288509,5.128787195,13.21419163,13.61338052,14.31815354,13.99839827,10.28052426,11.58556777,5.521116585,13.8483315,8.223779061,4.105888826,3.63178818,6.03403368,6.497155303,3.702135115,4.937004597,10.5225327,3.965274557,5.470926224,4.639032319,7.211304244,7.086839374,5.058136003,4.400031649,4.219651877,10.37909793,5.476800736,21.27962162,2.613738935,21.3732545,0.312632844,11.96249389,10.64078872,7.54935448,9.730577846,8.325729102,10.71825758,7.898213531,12.64209685,8.715177141,8.486853098,12.53111123,9.424987304,9.437579637,6.536563293,11.54520906,9.986162558,10.89238073,12.00429174,11.76728481,9.989835825,10.49111103,12.53566753,9.794956679,10.64990437,11.00354462,11.40816629,11.26143591,10.46159128,11.52746182,11.15959429,11.03895555
Chr6-6086303,LOC_Os06g11500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760886873,0.968234525,0.05894373,0.872477483,0.27409013,0.144813942,0.647744356,0.021951075,0.257006262,1.18739674,0.713803038,0.963311057,0.853521902,2.459584456,6.10056909,1.693075195,1.372759164,1.410838945,3.861062873,3.411279975,0.860389811,2.557811308,4.355412483,1.262444408,8.151901239,2.082073011,2.944524863,2.425704821,0.819029977,8.258642622,2.058322536,6.917397755,2.235092602,2.307375646,5.229496212,6.32648565,3.608701423,16.31896293,4.351562535,1.05812226,4.203222984,6.18462304,7.949938572,2.427422356,4.411191498,3.759169474,2.365171185,4.934431061,4.057256357,3.536880562,4.822298249,4.086870474,4.978171434,4.435335493,5.15071785,2.651699566,5.996734742,8.010446961,10.52432421,9.297629288,3.330906819,12.61966046,8.975472729,1.678024038,2.658321666,1.226948898,1.358967787,1.505068841,0.446119451,0.761507344,0.283499197,0.039437941,0.188231167,0.500990849,1.007807938,0.36974016,0.856619076,0.609305019,0.816937482,1.514950784,0.147511298,2.602831286,0.227144573,1.969286069,0.236635261,0.831821995,1.194442894,1.45712439,2.392371572,0.125458337,0.996290636,0.965444843,2.633739838,1.526646854,0.869286334,1.85883557,2.2974877,3.527274674,3.811697636,6.021395478,2.038574348,2.467384406,3.588711705,5.803303975,0.48537907,2.148141719,0.27225552,1.995099101,2.464314297,0.590268348,2.105391295,0.123971857,0.367808318,1.943418639,0.523787063,0.184845141,0.766091813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834679414,0.922196093,0.661042691,0.230112738,0.499727449,0.058295845,0.048952889,0.447504318,0.602186382,0.037238346,0.435093083,0.764757865,0.245023492,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr6-6088236,LOC_Os06g11500,0.092119489,0.515347196,0.36209489,0.315703124,1.407424576,0.985611341,0.566501402,0.210421038,0.336329851,1.141521637,0.130618623,0.95020453,0.778736265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182010738,1.957087637,0.429304727,0.085436433,1.274910433,4.380492396,3.399510219,1.063443632,1.307470664,2.636588455,1.788464976,2.475424066,1.537308935,0.487245536,4.629711139,2.133566023,1.62274013,1.902285669,1.135347877,1.345222857,1.562040557,1.486478342,1.804217903,0.340076641,2.233772666,0.160799362,0.310212714,6.76643923,12.9094335,0.057325571,3.496948704,12.86799384,8.782101037,5.95671388,5.043186808,3.658453224,5.137048401,1.904440184,5.677259417,8.263379689,8.058414006,8.615281866,5.01678492,6.997677696,7.076182784,3.300325741,8.744384613,13.31550917,8.479887871,7.836734356,7.343283882,4.78695385,1.880685173,4.929246601,0.941788528,0.368941518,4.70888307,1.362359114,4.682052306,4.865924634,4.580090894,2.407441948,0.86802606,0.284096906,2.726702632,2.754421255,3.808120372,2.106773877,3.490603548,2.832946836,1.81245725,3.087978753,1.28313228,1.984263136,1.872030768,2.041112103,3.39742159,2.832565116,2.108118916,1.549059227,2.505595595,3.4001627,3.773698461,1.778117088,2.044437969,0.959859352,0.970028126,1.362279042,4.73050792,1.560035827,3.092802221,10.26867289,3.108459768,4.896923288,6.121937004,4.033318673,6.867931421,7.147752071,7.263357873,3.355444168,0.499697542,7.087162781,4.243889604,4.1703617,3.174316793,2.57654084,1.430616618,0.231071888,0.073032468,2.623079993,0.424860852,1.320880775,2.445697732,0.380724414,2.781566746,1.1085092,0.513396498,2.438720678,3.207234151,2.023999508,2.332578827,3.631283163,2.468672909,2.275983119,0.554615203,3.946395499,6.073698643,0.020564126,4.392290218,2.262701864,1.418497322,5.893456041,3.544467657,6.474589107,2.47905857,3.857459943,4.320177209,3.262654148,1.5323351,4.147720015,1.789865664,4.855140996,1.616584032,0.873511758,0.484421645,0.273859695,0.568741662,1.019264407,1.526882508,0.768188102,0.203723386,0.304072058,3.010121799,2.044765243,0.870508501,3.102554722
