chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,husk1,husk2,husk3,husk4,husk5,husk6,anther1,anther2,anther3,anther4,anther5,anther6,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6
Chr1+18774408,LOC_Os01g34080,5.928920992,4.407057355,5.518251956,6.110341594,7.599783847,5.394309642,2.376212753,7.826487993,1.695927238,1.079942898,7.593476578,4.727871361,45.79258444,28.3026698,24.64662256,40.72956315,26.27162774,53.14334885,10.5060424,9.962315211,8.928717649,10.73706043,9.980289172,9.284796155,5.404585268,4.951225807,3.187065725,1.539798381,0.151794957,7.291041717,5.827828728,6.779770028,7.685830296,5.666696504,7.436601588,7.438266784,6.009068407,1.134930791,7.473041138,2.671330869,4.62023586,1.334066325,4.347112459,4.371414218,5.869267527,4.633313345,3.930686363,4.533531052,2.321375826,2.310441877,1.636170441,2.180827198,1.707877292,0.965076685,15.58876153,11.10498181,15.53218279,20.19638929,3.237661178,27.69608058,2.625702986,7.612053344,0.560864043,0.686209291,3.714647467,3.619372328,6.892643034,21.89320606,24.51262362,11.15410046,4.658778582,10.00646368,16.10545795,10.49054491,0.940953889,5.261626072,11.54256557,14.13194311,24.26426634,13.63446228,4.430741502,13.28076632,27.66670066,21.37089187
Chr1+18772507,LOC_Os01g34080,6.245912129,1.846549763,0.219404509,4.021724285,4.40848307,5.84274009,0.243949627,0.930521774,1.175374824,0.838305662,0.19371748,2.442622277,3.674985239,0.72095753,6.104633693,0.858069624,2.523678738,5.866427253,4.577472307,3.339754028,3.469953917,3.347209067,4.924925084,4.953170682,0,0,0,0,0,0,2.229003806,1.614279238,0.13319534,3.576028441,2.410976368,1.146800525,1.111036693,1.222770291,0.215334574,1.080095502,1.110900695,0.513393802,0,0,0,0,0,0,0.339781712,0.060535636,0.570528353,0.242075816,0.255035314,0.684769624,1.721864717,0.821236616,0.133764497,1.302555839,2.550608732,0.362271176,0,0,0,0,0,0,0,0,0,0,0,0,1.956445697,0.230710969,0.429428086,0.401310292,0.941446678,1.191237768,2.765512131,2.143975339,0.198918436,2.037079398,0.048272419,0.74293382
Chr1+18772891,LOC_Os01g34080,6.104883484,5.820180727,14.58022479,8.970764133,8.672631068,8.231187469,8.410112483,2.726783716,5.587795635,4.623108714,3.60921503,0.941121692,3.230776056,8.45638191,0.479809961,13.76926795,2.795855771,4.466751391,0,0,0,0,0,0,1.046927913,1.362262565,2.063502956,0.598067477,0.085102603,1.340470152,0.687258098,0.18797551,1.194090727,1.60662957,0.069185275,1.339256169,0.367598956,0.331843395,0.398886818,0.883074283,0.44058972,0.486082473,1.068086074,0.432200047,0.334233322,0.941502937,1.43779076,0.7766274,0,0,0,0,0,0,1.277174299,1.146936669,0.400847726,2.296683417,0.801613556,1.075953278,0,0,0,0,0,0,0,0,0,0,0,0,1.213844311,1.73354589,1.638982487,1.135785668,2.185922127,0.110181788,4.590100441,4.019155271,4.026878869,5.905770993,6.321642204,4.876998863
Chr1-19181120,LOC_Os01g34780,1.983728023,1.313583485,1.014469595,1.115395781,1.657655742,0.567841422,0.416987087,0.914511998,0.449446178,1.443632382,0.137099369,2.016553624,1.976060238,0.967369297,1.610555927,1.348932654,1.760403093,2.4363588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861703201,0.682821163,0.767181739,0.420274986,0.257012311,0.110509312,0.169611262,0.187337963,0.01647592,0.288090442,0.787993505,0.004242622,110.5260887,55.03787256,131.0725978,111.641215,130.0360123,63.44019138,0,0,0,0,0,0,0,0,0,0,0,0
Chr1-19179877,LOC_Os01g34780,0.469655108,10.20279915,4.105329298,9.154678454,1.557772527,1.867265608,0.544657312,7.392573646,2.430281265,3.021389266,9.187291831,6.822282959,1.522801904,2.640576939,1.957091872,0.423247345,2.299809145,1.740003573,0.661038619,0.169593471,1.549444299,0.420380569,0.264172643,0.793735392,0,0,0,0,0,0,0,0,0,0,0,0,0.14376445,1.349357868,1.047420347,0.27874609,0.800153014,0.333459391,1,1,1,1,1,1,0,0,0,0,0,0,0.054635628,0.286639577,0.165900008,0.59676043,1.001962967,0.371586472,3.379146664,3.109501297,0.974949366,2.138617302,3.399807343,1.765711955,0,0,0,0,0,0,0.240988096,1.523748854,1.212891211,1.048447176,1.369686018,1.341790819,0.254685489,0.963579601,1.166569334,0.671841377,0.186227275,0.338491251
Chr1-19178309,LOC_Os01g34780,134.0689473,54.06004438,78.62117514,109.0180359,125.9613475,68.52473008,89.76789212,54.3826313,53.34429616,61.96526323,59.37741233,53.73434378,33.252648,24.73380136,37.05406435,29.88598836,32.46461606,36.51592364,25.88352948,23.38270787,27.77711465,25.4688092,26.84096736,26.83017964,24.08597837,34.77937743,26.68074398,15.12361166,28.83850317,25.36212909,28.05429967,24.02689481,24.56992747,26.24007959,27.27924027,28.43822539,18.63657357,26.20586246,21.9753676,27.5736902,27.24584144,10.33472712,35.6314719,16.85063974,22.69038664,30.48099162,20.07066732,19.37264933,23.0893631,23.26658785,24.38173318,22.83558767,21.27756427,23.35792755,21.55357001,17.2427822,19.30399218,17.93049241,25.0608387,17.77253615,20.24260311,25.73757837,23.9910424,32.88568054,30.58574473,33.41333826,13.11176784,77.33967486,22.7482325,44.90538307,10.48483932,48.31912932,56.27817159,57.27896664,60.40558099,48.14796093,54.82917822,58.75360805,89.36727049,87.63069532,81.07071743,82.84475428,84.49003036,85.01828806
Chr1-19180700,LOC_Os01g34780,56.37040977,43.2405825,46.19504894,50.70824895,41.71384578,39.83076734,78.16757465,56.31962576,71.19261672,52.15838355,58.62903501,69.89076546,23.84749507,12.32761705,58.37673737,55.81672804,24.16003573,56.76837661,50.47367746,36.81411809,30.79441269,35.7557585,36.48780702,33.10549796,31.02467865,29.52017803,28.54227853,29.08999287,25.66301272,27.12408804,30.33586186,1.706699343,29.47498819,45.21110952,36.96786145,29.83667434,46.96633277,51.84086488,48.56562181,36.73268463,35.36643113,41.74101075,26.89354549,27.09902006,6.649509513,30.05298301,43.69362552,21.99491313,27.69591642,2.401100281,30.60019463,20.38162201,32.38557183,32.42282108,28.8444559,32.75279227,20.60785432,43.31376666,37.91351188,17.96794628,41.43579175,42.66479441,55.84983456,46.26113979,40.58485966,53.60187826,44.78250631,30.9272707,70.59909894,4.271165536,46.3722876,16.0727306,69.65540534,64.35196346,63.27047542,58.80967354,71.38490143,82.87732413,60.86753569,14.70498508,26.31735881,39.00426317,48.65830735,56.3454031
Chr1-19180458,LOC_Os01g34780,3.338034779,6.158688607,1.36766346,1.802757657,0.835832956,2.461638634,6.162398711,5.386104156,18.69265073,15.20852738,5.655493475,9.759428981,2.979093627,0.181442554,2.135903845,1.421052355,0.707502887,2.122569603,4.386772937,4.710200747,4.49186003,6.317519344,1.26207216,4.770044266,1.532653668,1.714764661,2.305016186,0.235124739,0.379663653,1.229494752,2.266940549,1.729718435,2.51373253,2.607194381,3.916224973,2.694117128,2.433274163,6.459477722,4.750320095,7.608147924,3.108417092,6.213711283,3.41247117,5.453654619,0.336469534,2.430872694,5.301139946,5.96038346,0.95330813,0.927632504,3.00877372,6.001444162,3.056019945,1.068879941,3.287917028,4.317808358,3.096207743,3.848775399,1.968054239,1.934536535,4.519118714,4.116079019,0.842445138,3.648669322,1.907854575,5.62889288,35.64650822,77.19262768,75.25850133,130.9661039,82.03036231,72.52477626,0.928812918,5.204712915,5.762570829,6.625384966,8.130086312,5.005566039,1.268217346,2.219742891,0.611117,2.373520776,0.847161677,4.460305794
Chr1-19177781,LOC_Os01g34780,33.8767024,58.59606831,58.06131483,26.8401433,50.53575155,20.74093877,40.10756803,39.78626258,38.14332327,53.52991095,83.02427884,84.4183186,22.91856212,19.77699872,23.43857196,32.78549382,52.60747338,23.02684696,67.20583967,30.56880003,45.08028924,20.43427799,37.00816055,52.73412943,26.31463532,38.15955976,37.87118728,47.50446295,45.23420061,31.95543174,39.81201853,46.54624754,38.12849157,42.50104351,38.30158976,40.48005074,46.37531194,44.87102384,21.53387225,44.27089639,35.94096574,38.61601327,29.00281658,22.85759077,49.51576559,50.31848808,40.038586,44.93025257,25.89701722,21.53727564,34.62673059,21.188604,26.1340715,22.4329887,15.64780828,16.78455609,13.34086689,16.39268109,15.32304018,18.21230297,20.79980559,17.32654099,27.76038925,10.99885559,30.74173442,34.80472011,8.68003723,8.369121496,8.434217085,7.89612136,8.558466424,8.815372866,56.28860726,53.48944606,49.40696494,41.12987482,32.67135646,32.59886454,55.07120594,55.69757322,54.45980305,58.07786337,56.04769452,54.25536678
Chr1-19178588,LOC_Os01g34780,7.486056467,21.24583726,17.41399839,5.529916846,22.66452927,34.86334715,24.87144269,20.5033632,20.68094758,26.90442252,20.87192897,31.78226681,15.76931435,11.68950875,21.06717124,12.53503294,14.31038491,20.44756339,14.50493316,15.89619599,18.44096898,15.19073532,20.14379095,17.9163042,13.64160475,11.22984271,13.65535749,10.65074767,12.68270408,14.80842568,29.41367951,21.23792808,31.97605465,12.26707503,10.8478701,13.49233247,24.73363835,24.89240295,18.60640387,25.88992727,26.23036745,23.2339587,21.08219983,18.58376338,20.69671687,17.93046104,18.15912062,15.64145458,14.45376522,15.70562907,18.97595821,17.91727199,20.77676996,20.54625548,23.49151413,28.66740999,31.18553253,32.15229873,27.21602949,24.42441039,23.65823062,30.61284953,18.6551559,29.17931598,22.93621558,27.1049774,16.70819484,8.206288761,14.64495046,20.20143056,0.798676372,3.960423381,27.91922678,30.19597708,27.22108489,39.62046934,17.69551634,30.98466505,20.07413973,10.58654643,15.45693676,16.06225397,22.75819074,15.85503787
Chr1-19181406,LOC_Os01g34780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.1230384,35.36255758,48.88948415,42.34246069,11.40417358,47.37579519,0,0,0,0,0,0,0,0,0,0,0,0
Chr1+19961940,LOC_Os01g36070,1.909892034,21.37542878,25.89127972,0.744293049,17.84041084,8.341734475,4.573456559,43.4885201,36.71037344,8.976149146,22.92419974,19.9656766,39.3776913,15.5000232,25.04446414,23.84064836,6.731962001,20.36419321,59.12650224,42.82401807,56.76367623,50.77596331,33.44676205,37.09224864,77.88187091,40.41479841,46.36977816,73.17930196,23.05986469,58.84394066,34.14925864,30.25442347,24.43633677,32.5112085,31.98300436,20.59993948,7.418637131,12.23426897,5.315754349,11.00472698,10.29332098,11.9415166,67.59017783,64.2225462,43.08828299,69.43242884,36.15522591,55.1542668,32.3313386,55.56608008,29.13468725,56.91503081,14.69936915,44.12754215,6.996889223,6.663223448,1.877713936,4.464111019,6.4842619,7.943322243,30.35820491,36.05740093,34.71788728,18.51808165,30.15281344,26.27547058,43.0090527,81.581673,7.046550564,84.26444765,18.46394345,26.6641774,37.08716142,31.01448651,36.01446059,29.51910293,38.68923705,32.01247737,19.05534831,18.0137648,30.18337012,17.85838311,20.1095742,28.07273672
Chr1+19961776,LOC_Os01g36070,31.91638404,17.44672121,40.67241066,35.62978079,32.85729191,5.66996161,4.000597868,18.05292576,14.50149221,32.35477954,38.32756507,36.14732907,32.47451765,16.75430726,15.50836959,48.72373258,51.25223614,29.27052729,60.57306913,67.73380821,67.52981365,63.04751317,58.05662286,65.66809268,80.50937713,48.00539712,38.90161077,44.82923823,71.25552391,33.14876995,29.56939317,26.28993206,18.8629483,36.85245949,26.43111254,35.84819151,15.68427896,14.66362992,18.90694239,22.95377635,11.02065224,6.946473824,63.73451183,75.99316376,65.12972376,105.1276058,80.06017126,93.02698482,29.57647231,50.71595995,43.10172266,38.31663364,38.4929821,43.56523121,18.95846948,7.891664795,0.626368691,11.43118908,10.40872483,18.03087382,46.58090491,49.08034033,47.88523936,54.2098705,49.90009279,51.96632468,3.470092753,1.536531783,0.271956185,1.85776824,2.246643189,0.464050438,31.4906797,40.654038,29.02926456,34.58803208,35.85812448,37.15574216,13.94360654,17.81062746,23.71556082,16.58678531,27.7796662,14.42689084
Chr1+20326050,LOC_Os01g36630,11.11630769,11.73727615,15.52385519,5.537977733,3.698122233,6.114954576,0.948160314,6.026106576,11.94090431,20.89085923,7.734442656,12.58985687,1.587412138,1.235529335,1.609495983,1.935966298,0.501038919,0.874398427,0,0,0,0,0,0,0,0,0,0,0,0,0.802915646,1.271987981,2.15132836,0.245548255,2.817025113,0.946452494,0.640110126,0.017063072,1.560615511,0.741843993,1.06059662,0.335286296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095617534,0.296619405,0.006947989,0.970704063,0.16413675,0.690235459,0,0,0,0,0,0,0,0,0,0,0,0,13.25952637,6.57518148,6.590399132,13.50552376,12.26289591,4.712347182
Chr1+20325998,LOC_Os01g36630,3.125939289,13.51218806,19.04906228,8.359144838,10.89432127,12.19602527,5.296775858,3.286180953,1.676089111,8.618308157,1.810135344,12.5141383,0.463362338,0.298426731,0.099755647,0.706145188,0.704205956,0.854916514,0,0,0,0,0,0,0,0,0,0,0,0,0.541969553,0.224278632,1.090092146,0.576432836,0.1573728,0.148349139,1.317552426,3.58755249,2.28886044,4.946201989,4.918550011,6.318342827,0,0,0,0,0,0,0,0,0,0,0,0,1.541244978,0.098162202,0.096927935,0.459454568,0.053785418,0.288202735,0.519393222,0.105246404,0.673381086,0.956101424,0.458260319,0.210481528,0,0,0,0,0,0,0.172305064,0.365690242,0.990803033,0.134826889,0.503641235,0.36860809,4.693935068,2.520243049,2.678310218,3.950231481,3.714722183,2.324787536
Chr1+20326293,LOC_Os01g36630,23.86990092,2.101799314,9.328619329,12.40868292,7.081084522,14.46833524,8.113379074,6.351160951,5.498602915,6.005535339,5.326515807,7.076511974,11.62753662,11.5198611,6.004684364,6.712257753,4.826630009,7.495395728,1.97402403,9.697153993,2.739801491,8.205334264,8.929535102,7.339328736,4.775621852,4.523442992,9.947566544,2.621645845,4.948608256,3.658700757,5.96359902,5.359767912,6.98820748,6.79553401,6.416642756,0.759572821,10.20416923,6.272169266,11.46473328,8.951180456,7.738866459,9.255595149,0.44445117,6.605308223,0.912055172,6.888123382,3.603727162,1.409366847,7.006180914,1.615434508,11.18423958,9.076686406,2.688842838,4.678271618,6.110728424,7.881549611,6.536526963,6.534130617,4.440993982,8.055308032,6.233352508,5.72291512,5.916489734,4.123707036,3.294963527,4.031491396,1.875487361,0.858980241,7.514158395,8.261116881,0.274795384,3.837620368,7.895474654,10.06636223,6.215443828,1.972966901,7.469306209,5.80610641,14.29213095,12.5318087,15.11898657,12.87879399,13.701822,13.69244235
Chr1+20334834,LOC_Os01g36640,0,0,0,0,0,0,1.477434376,0.374315823,1.743445211,2.020832532,0.230313461,0.358175761,1.696545592,0.493208223,2.213940478,4.033699096,1.812733451,2.889313702,2.29340086,2.02390702,0.085347974,1.829360207,2.887499648,1.245454352,0,0,0,0,0,0,0,0,0,0,0,0,0.493349916,0.276307203,0.286998294,0.267940675,0.889092097,1.002356544,0.561792072,0.78420044,1.064828135,0.679543786,2.683616675,1.38919256,0.853864333,3.985489155,1.915531477,1.166680292,1.461281466,3.814058924,4.675056232,6.185532214,8.275649212,3.120210189,1.825597217,0.997673834,0.083824452,1.483931016,1.29931762,3.958476231,2.045376228,1.632343651,11.42391599,8.488280942,2.779360634,3.073908357,11.64102171,12.86337997,1.600465359,1.816652904,2.086339101,0.949292754,1.680832925,1.504918209,0,0,0,0,0,0
Chr1+20334066,LOC_Os01g36640,3.625664218,0.243256241,1.870886953,2.585061883,1.759788303,2.396606942,0.775574328,1.136544032,3.968563087,2.757780246,1.293655392,1.25867586,0.919841666,0.890375153,0.080634276,0.995146608,1.019141997,0.454514561,1.384568909,2.139289001,1.249339968,1.660575698,2.379444644,1.177125939,0,0,0,0,0,0,0.438014021,0.358452533,0.044440444,0.02007027,0.303517647,0.686484173,2.319184476,1.270553538,0.872397524,2.146703465,2.775206691,0.976826819,0.488203581,1.196010671,4.514725617,2.194276353,2.683563142,0.273039952,1,1,1,1,1,1,1.549939125,1.447997206,0.770156209,2.454643571,1.039942822,1.580269272,0.305551283,0.340525944,0.485140505,0.391064696,0.480427398,2.106709801,0,0,0,0,0,0,3.854676668,3.859957483,8.170761486,4.630682892,3.939190629,3.912918145,0,0,0,0,0,0
Chr1+20335020,LOC_Os01g36640,3.019593539,2.582450037,3.964237982,2.852302881,0.469786177,3.45907899,4.737138392,6.569713887,4.571156587,4.268414532,3.431020778,2.59398214,1.660021239,0.249342524,2.164573691,0.635096093,3.180013272,0.051211246,1.587824152,1.458528406,1.303086311,1.516002581,1.639727122,1.072048829,3.837456284,4.361434896,4.875642582,3.250893638,4.442948263,5.002690751,2.47039729,1.086525679,3.552945619,2.5237032,2.238045952,5.674261645,6.867809087,0.418036226,4.627371028,4.035176398,3.660618828,1.962427895,15.99941246,9.426951819,6.260579568,3.514089778,11.35690028,4.107246772,2.354536001,3.129761581,3.684476506,2.724526978,4.214409522,2.789729236,2.0688588,3.524412766,1.105765388,0.663752703,3.644993148,2.89374123,0.35894583,5.09388548,6.419097367,4.058007178,1.272135903,3.280132498,18.91239766,58.63787337,65.54452065,33.22506731,46.07357107,67.12512994,2.339755232,2.194869803,1.384328841,1.361425414,2.715894881,2.391157123,2.226364261,3.030059459,2.447992547,3.263748003,3.365073179,2.140718837
Chr1+20334364,LOC_Os01g36640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.094984085,1.010660008,1.701364741,2.345198242,1.131590037,1.956500678,0,0,0,0,0,0,6.320663864,5.121881736,1.589607341,3.648119265,5.29932196,3.497677743,1,1,1,1,1,1,0.071541982,0.332812426,1.425187574,1.544779942,0.911289368,0.190434314,2.075853636,4.032996635,1.137284614,3.568120288,2.489073279,2.569486844,1.093775396,4.759954286,5.478338538,1.529272221,4.369173838,0.015276649,0.53634126,1.755270261,1.741311102,0.298175247,0.927728037,0.393570928,2.199263378,1.971234133,0.265669633,1.471952654,0.026426855,1.75732511,0.242901775,6.05570453,2.507227755,7.021026495,8.951136301,3.651361964,0.47084247,0.198320693,0.420570131,0.149172742,0.508114022,0.785957349
Chr1+20334613,LOC_Os01g36640,0,0,0,0,0,0,0,0,0,0,0,0,1.867299397,2.331417258,5.566489987,3.559499201,1.146421341,9.908665605,20.92497501,18.55708093,21.12152555,14.26468417,17.9441502,38.48100619,6.178837244,4.327658533,10.05923633,1.438105639,4.80345822,6.974664323,11.8086042,19.5767063,2.209070778,4.868383689,6.717106123,14.9646746,12.65330246,11.28642792,13.93276589,14.35145947,13.71530398,15.8750871,11.28894565,18.46639826,21.10090508,21.17837192,12.65923609,19.77898471,24.42783829,25.139764,26.61448428,31.70113904,27.51674743,24.0547497,21.11134009,13.53477938,25.08637416,7.101394799,30.44005061,16.37535935,13.88682188,13.23436117,15.34191008,10.50463831,9.173708713,14.08117078,2.04109329,29.19662524,20.46213304,9.149373844,12.73182677,0.060376682,15.05524256,20.1565125,17.29371659,12.56932327,16.25413466,18.64592695,0,0,0,0,0,0
Chr1+20332204,LOC_Os01g36640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.265276758,0.90919516,0.735182917,0.140164681,1.464810373,0.620182277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.088045034,1.941715221,1.352765506,0.552453981,0.818664869,2.525093829,2,2,2,2,2,2,3.773303521,2.73682657,4.02483079,3.490529084,3.928795546,3.41257196,1,1,1,1,1,1,0,0,0,0,0,0,4.210143809,4.661891537,3.3655993,6.638837858,3.647665648,2.193311005,0,0,0,0,0,0
Chr1-22472487,LOC_Os01g39840,4.356850132,5.754491455,2.574453529,4.959377599,4.659990856,4.044689934,6.725329873,0.073857052,0.389970601,13.44637405,19.08375756,24.05334504,10.57084089,7.201107987,9.126213352,11.64591649,10.46568803,13.78121002,4.47511056,7.524258237,9.723242444,10.7897689,12.95758678,9.56702565,6.68620167,6.31147997,8.011434431,2.043396701,0.92988399,4.956799957,4.105917224,1.140821174,12.60446947,5.865387419,7.188707236,6.946722014,7.931024646,6.60535184,7.523535232,5.293078436,7.837168377,7.137925318,1.110007046,2.66644835,5.177054077,4.204741525,1.458042398,7.110448725,2.331252858,7.463056649,3.514544401,3.367856077,5.565757278,5.099162508,7.690250406,7.226736029,10.62531405,6.213367912,9.529962591,4.633591675,7.856337256,8.212001179,8.712417202,7.100522514,7.930569686,6.302839729,0,0,0,0,0,0,13.57258224,15.73469037,13.22872471,15.5748249,13.67739086,11.63680076,6.95247627,7.253966014,5.260621965,3.49582554,6.48171819,5.403403353
Chr1-22472669,LOC_Os01g39840,29.6475081,20.56295283,26.45314547,25.79514983,21.51876086,26.14788312,54.03397562,26.6546627,6.997045556,21.23349025,32.81031902,36.23736881,10.36750711,6.322164863,12.13005515,5.313467335,14.59838356,7.233232945,7.637493735,6.152143897,10.02075914,10.46092179,8.373886199,7.874842271,13.18072931,9.675668749,11.98360653,9.063654679,15.4007536,10.96665277,14.64160086,17.89550153,15.78195382,18.53134743,17.88660936,16.91038255,10.05579821,11.50233602,10.64825624,10.30498337,11.76338602,10.40850035,3.613990002,2.937584957,3.714471696,3.519778845,3.326916419,3.819274374,5.88926982,2.130809462,0.292863672,5.838684282,1.737359264,10.99119852,9.419941753,19.76660671,38.21262351,11.00106057,29.21716796,16.23209203,17.24447977,17.04478026,16.93950205,19.43914674,15.82620585,18.06862474,0,0,0,0,0,0,8.191633249,7.886771016,8.909526551,9.945187967,5.839027235,12.34700917,23.08191762,20.65339914,25.12509214,20.53907454,28.12696843,26.78619004
Chr1-22955068,LOC_Os01g40630,64.45776434,55.37526931,57.8693245,49.4710976,68.8534763,56.51417701,62.67963479,91.82359936,79.95224262,79.93412985,94.37919127,96.65614866,4.298605383,31.28588546,16.79714771,23.64067252,11.91845934,23.53147858,148.8413489,105.5533447,131.8652818,112.0419626,114.2906485,107.2268387,1219.423742,1152.9514,1246.086905,1216.534329,1134.068286,1167.053212,1332.472615,1255.881092,1322.485979,1297.895432,1227.27076,1149.861304,255.6322635,259.0657561,266.268102,265.7944452,263.1084503,260.7524538,42.38956063,38.86825854,40.22228683,48.71035519,35.12459212,42.69545322,287.6973413,264.1928356,173.782018,247.8749555,170.8178584,228.4239226,113.5568423,95.19805743,52.97276993,60.37199404,93.05578451,97.98243114,28.75882185,34.8084673,40.01624696,27.76767468,35.59013782,29.14271008,127.0747609,126.1442294,159.1414205,184.3487767,162.6695092,156.6049276,16.82471616,18.67311348,14.23194816,6.284050515,7.791360092,30.38549295,3.773425709,3.019598759,7.859872651,9.599772421,6.40128378,6.161753279
