chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9
Chr6-927343,LOC_Os06g02620,128.3734624,170.5416973,157.7209101,131.7257224,145.3190614,141.3867038,145.0804031,151.3138585,153.5246151,138.4559484,167.6130801,296.0829488,187.7271439,73.39441472,149.9644175,183.4196479,37.0518552,77.79870728,105.9201901,21.82536225,34.65545547,17.59858012,117.6503264,91.80578976,71.48561299,54.26306218,14.01703129,53.28645152,60.06541441,45.64261655,48.27861249,54.9665053,50.37416656,50.83559369,58.32912103,55.97473307,169.0941759,130.0388886,159.1520743,161.2677784,153.6638517,181.444291,177.7040269,146.5199126,161.0940819,54.924103,62.18959741,55.99316239,65.01778986,59.49809595,57.32832636,62.59374744,61.89690466,57.25685718,23.48960587,37.36216225,32.83249832,26.69591714,37.39691848,34.07145096,25.78998082,37.64032368,32.43522619,49.0988935,45.07225314,47.33775432,40.14117152,43.25524024,41.86694617,46.02038263,42.06067547,44.67846865,23.32035021,26.89660003,43.41694333,48.91148,30.85387433,29.79514325,48.35310814,31.35150971,46.05603948,61.35609294,37.00642737,54.11379493,88.17695394,66.72873915,74.94874468,56.29312667,51.73071745,62.287938,85.08700444,86.17969276,103.6506883,90.1893943,83.1493956,86.60549197,84.36878777,91.90390855,90.74155034,52.07973623,37.68904025,76.39298655,95.23057238,0.840674185,37.62425602,28.43166545,11.50009477,17.05151328,93.17308264,94.94235839,90.38838525,85.83183957,94.64313832,95.90460585,87.92795419,93.57551881,91.39257319,184.0786753,193.3414498,139.2095436,148.2673663,171.5504363,175.872791,172.0499762,158.711352,143.6414425
Chr6-930668,LOC_Os06g02620,0,0,0,0,0,0,0,0,0,2.055555935,1.920780774,2.5999532,11.1154527,4.017927665,4.850002023,7.505497742,2.211880234,0.339591224,0.107644925,0.551368978,1.004579937,0.688211037,0.358664296,1.336485616,0.319993701,0.508010465,1.453923569,0.80529268,0.302584161,0.495018194,0.340731356,0.481040509,0.928944632,0.102498324,0.073145654,0.177779898,1.017261307,2.896228082,1.063355342,0.427025994,0.682635477,0.689190289,2.035187683,1.539287953,0.85874473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020555894,0.056027113,0.233756547,0.410702568,0.777431775,0.864969563,0.211226355,0.178774226,0.337094847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.50062999,3.875141506,24.6862906,4.455262981,15.32096278,16.85927943,7.074465011,30.59570775,9.97338688,0.028367243,0.942744359,0.022274913,0.951680923,0.589567145,0.815109501,0.521877526,0.558883503,0.127082805,0,0,0,0,0,0,0,0,0
Chr6-931686,LOC_Os06g02620,0.674553452,0.958422077,6.056176444,3.103192243,0.533524799,1.436103343,5.718733762,4.653151346,2.512140597,0,0,0,0,0,0,0,0,0,6.102697642,6.566550607,4.611257901,3.857332408,4.964425555,2.162354159,3.558192915,2.752641364,4.432649921,0.03086931,0.577854911,1.385179315,2.182709064,0.482895492,1.238178837,1.106113655,1.114427364,0.346845825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51914676,0.67024512,0.171932786,0.552391984,0.319328127,1.092252634,0.738795809,0.476516165,1.073220506,2.610271959,0.585213998,1.00594479,0.534733096,1.579030568,2.764291081,0.747824573,0.349841025,2.463342319,0.025049141,0.722814547,2.048411666,1.412532519,1.204893268,0.512656974,3.138284243,2.929640617,0.955466134,0.207429242,0.702676167,0.478530935,1.037585634,0.46596887,0.036835325,0.377976191,0.053485088,0.150328777,4.024826752,0.957264666,1.139778427,2.304081431,1.081052416,2.038079781,1.841714972,1.758776113,0.033452492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391033971,0.381972807,2.181265791,0.171339984,0.918344798,0.438146482,2.153533503,1.080589489,1.654110157
Chr6-1207837,LOC_Os06g03200,1.849173789,2.033191717,0.934372034,3.812225292,3.953291984,6.540263109,0.905580746,0.190197762,1.125288981,0,0,0,0,0,0,0,0,0,3.693696324,1.456951965,7.157694475,0.355055815,0.574140647,2.935064827,0.373322336,1.063461713,3.397726441,1.959466987,4.430555116,2.280003821,0.30356499,2.815888563,5.755168195,1.708703427,3.903084947,0.697422628,2.354657455,12.62626177,2.102654391,3.144975016,0.854483565,0.15406976,5.286861686,5.81108603,1.86759198,1.50343495,2.231948511,2.120099356,1.52059015,0.407992688,1.245630513,1.550361027,1.731154773,2.87137547,1.599076473,0.598243904,0.136106017,0.876083974,0.141683315,0.019089018,0.82071867,0.88403909,0.823826507,0.147336069,0.628972067,0.039055312,0.20344541,0.674268686,0.446255371,0.025879457,0.84807188,0.460397657,1.611726353,3.033245649,5.186974108,4.03311571,0.366343723,1.620061871,2.104773693,3.785920738,2.690470389,6.209497933,2.338496955,0.453975934,4.275407497,2.496515189,2.742912642,0.194790962,4.177425163,4.542645157,3.697749168,3.571790638,3.284254362,4.344307764,2.83550371,3.192738983,3.163272001,2.894471366,3.451867602,0,0,0,0,0,0,0,0,0,3.573112592,5.484854305,2.169944541,5.593666541,4.43102995,1.60671882,4.878498066,3.857699735,5.622784529,2.288565407,2.104345887,3.271684533,1.803724366,3.086237703,1.34772756,1.494105099,3.248612761,2.749346406
Chr6-1206464,LOC_Os06g03200,2.548117042,4.46112694,1.981168284,7.67759551,3.694957072,2.762950594,2.532398028,6.067869479,3.157253799,3.195437077,1.039278936,5.366732761,5.612388831,1.476221672,0.471940586,3.258331178,4.46671677,7.913872336,3.137184322,2.722351217,5.564339171,0.113439654,3.439992844,3.997053869,2.091374525,5.694902275,5.328695567,5.68131747,6.416008139,5.8599871,5.331832523,6.369377201,6.040354437,5.926525498,5.175491778,6.647060378,5.974350369,4.971367101,3.714117353,6.01382205,4.235243383,3.157134592,3.235890607,6.475641755,5.474135616,4.859023683,5.658206373,4.261493486,2.231554647,3.704459215,4.771547467,3.556774282,6.401233691,4.917442681,0.243815595,2.580378941,2.479762321,2.273757335,5.35157887,0.826347063,4.48831789,2.252862153,5.661442436,2,2,2,2,2,2,2,2,2,0.772704072,0.206932871,0.841236868,0.857685178,2.554855319,1.925836587,1.468200277,0.375298565,3.028160438,1.681549945,2.695480434,5.021746741,0.547411122,5.29091019,1.522138017,6.892287633,0.992212051,4.733539393,2.277561789,3.777430207,1.762260473,0.480737209,2.582120847,2.268401457,1.440849034,1.291944314,3.44331642,10.8523515,12.28331559,5.785440323,19.34897544,8.191473607,11.81947017,13.11475321,15.11518911,17.79651267,1.705902614,6.131844317,5.739126984,8.07250896,9.226054132,5.891133928,7.186003869,5.078540553,8.493810211,8.149178916,4.132557697,0.064379322,1.696781802,2.018063045,0.330868135,2.431030947,5.992516389,4.194273558
Chr6-1206411,LOC_Os06g03200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591111607,1.208964692,1.109967419,0.73457909,0.535939772,1.111252177,0.853336623,1.228787871,1.710102377,1.264190693,1.042906883,0.190572951,0.5970863,0.133509806,1.159968425,0.854879075,0.257542406,0.538638703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.54474638,10.52821474,119.5150138,4.277280807,65.42632711,58.88978893,114.1515665,17.3159797,8.847880889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr6+2087588,LOC_Os06g04780,13.89571924,11.74453261,10.18381068,10.948357,12.31442303,14.31406982,9.269531115,7.832585529,10.49996807,23.39029309,12.450448,21.79002168,10.97216014,13.42885558,11.37605445,13.46047128,6.648346753,12.17087326,2.922748981,0.563770183,2.845497979,4.637779305,2.460302388,9.395372313,7.470165953,0.967881912,3.629106949,0.664620777,0.027081019,0.771878515,0.28938738,0.198666026,0.057317579,0.55507805,1.30102708,1.038498402,0.028543719,4.247509459,1.581369806,2.233162822,0.474780695,0.403022396,3.235714337,2.295172112,1.858300316,2.807091401,2.346203287,1.448709811,0.252664521,0.090976144,0.00852018,5.657328433,4.075112584,1.13581593,1.436106186,1.417928892,2.102928734,0.508736925,1.212329656,2.195945117,2.217239039,1.007655876,0.866710471,0.329851442,0.512031423,1.505188937,0.4364659,0.601053482,1.071493877,1.253318935,0.47436824,0.349455379,0,0,0,0,0,0,0,0,0,0.33128893,0.038537242,0.753389507,0.66391757,0.099220397,0.905622444,0.627795274,0.778374106,0.13745557,1.952176745,2.177425556,0.491931824,0.253647072,0.339317222,1.051211395,0.522158113,0.461228725,0.526084825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
Chr6+2087216,LOC_Os06g04780,278.1755699,260.7791443,366.9872917,303.390004,335.2532752,313.9492516,323.3797514,303.9981595,296.4425553,348.9811395,402.6981168,285.8670028,387.0759347,327.2349562,334.6588192,291.3265614,202.4526844,459.9396199,171.9108135,169.353433,180.3452117,160.4984738,169.8722328,186.2441129,182.3549643,193.4283386,184.3547942,26.70909901,25.63641924,25.51194041,36.51738393,31.20563754,23.69723429,30.53365031,31.14568149,33.93099188,45.6704441,50.48000683,50.28038533,55.64875977,41.71962676,49.68707092,51.31902495,45.45263815,52.04035744,58.56232354,68.95094423,57.56016207,59.75509636,61.34130445,62.80728708,62.92453567,55.29858974,61.34321704,98.69413541,83.92444134,85.64084302,97.03798185,91.92834121,96.84223645,91.5221211,88.53667083,93.68091021,28.72647713,42.47672579,21.45630147,32.36477496,36.23580494,33.01365503,32.65468788,21.22216774,31.56379033,33.07227627,33.54584095,32.29969272,34.91551307,32.11720676,32.25825959,33.91758389,32.73340772,31.58696757,70.14672187,53.68509005,54.78652801,64.83924439,67.63799391,60.35162722,59.95584736,66.34165266,61.9514944,69.44728954,75.2043249,77.23858948,70.78220523,79.93983431,66.10684588,69.16678199,78.48001618,59.35894663,97.37910321,96.00339294,80.15971673,98.20701152,94.8322808,94.97488407,79.8967513,79.88742902,78.6746361,78.04331295,68.60078571,78.5168881,75.65536808,71.7817777,68.9012951,61.10709255,74.97848778,78.09557085,487.5063088,360.5368696,466.8716406,456.4530001,347.3667802,524.9990139,510.8478561,447.3034523,556.8098825
Chr6+2087395,LOC_Os06g04780,1.147377733,1.494036513,4.647677577,3.193427999,1.337960187,1.760477965,1.652458504,4.091091738,3.67417087,4.367655663,1.853774856,0.972694859,3.317141881,2.566124455,3.107163864,2.550773708,1.475956741,0.236437046,1.0479147,1.332583969,0.142052218,2.049813673,0.955705168,0.499764106,0.273470762,1.917797587,1.104691141,0,0,0,0,0,0,0,0,0,1.137558556,3.603498666,5.41292193,0.629789103,1.845613292,2.679483949,2.491427686,0.950406064,0.706466199,6.618298787,4.909437526,7.256704095,2.605309481,3.687593949,5.522755728,11.67283133,0.642160037,3.938766988,5.930085499,3.605650622,7.409257841,5.970387528,0.97462098,5.797137355,6.878458745,4.852695744,3.735383952,0.192149223,4.976741985,1.700434428,2.740832534,1.499415614,0.214947616,1.059618209,1.821177675,1.192218327,0,0,0,0,0,0,0,0,0,1.596155158,0.345660846,1.198375233,2.774763217,0.527373656,0.613176643,1.476393586,4.262030038,0.179542263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.527127353,1.940831787,1.321561406,0.067821514,0.134220719,0.796529557,1.316397856,0.956434971,0.454352213,5.361095459,6.244302035,5.932889705,3.341701709,4.843968484,4.566608502,5.263175291,6.261982284,5.923296043
Chr6-2110917,LOC_Os06g04830,0.670679548,0.772274615,2.221924302,0.6541901,0.785872652,0.290416828,0.351944105,1.115351029,0.310807892,0.076760214,0.688676543,0.522938382,5.647751555,0.013614775,1.668961127,2.469031265,1.839651917,2.793935791,5,5,5,5,5,5,5,5,5,1.331133182,0.796341026,0.162609332,0.884510906,1.024504481,0.804936148,1.699697715,0.454455156,0.958798755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.064545641,0.961609749,1.931077075,1.172744254,1.802210867,3.372413775,3.064589814,2.534026562,1.056452737,0.040350004,0.058853138,0.483049296,0.616732313,0.414909733,0.11449488,0.444302328,0.25942312,0.574991594,1.00235942,0.837545125,0.801151171,0.468271602,0.023384204,1.074663016,0.101754256,0.294508835,0.372558545,0.542048043,0.318918742,0.642188446,0.262474012,2.179263455,3.152488763,1.072166304,1.394162448,0.723261507,1.923669706,1.167397333,0.91226102,2.07117581,2.343592198,0.912231161,2.254461838,0.907192743,2.416242934,0.658730385,0.429727112,0.613724437,0.853379631,0.143210215,1.490385232,0.266491954,0.582233167,0.472728553,2.517992361,4.224639449,7.951883181,6.184367208,4.871060792,3.137079082,6.314863136,4.338079824,1.751859604,7.700785693,9.423602813,2.359490744,12.00712423,2.135825756,8.479497471,10.26584977,6.978092456,9.836220808
Chr6-2106666,LOC_Os06g04830,3.201161816,3.796537126,3.27203885,1.622348809,1.336488614,4.263053392,6.578340395,4.650999716,5.606966452,1.235901505,3.291995917,0.340401035,2.561723881,1.4783777,1.40101313,0.404566978,0.924101714,1.092455784,6.035485624,3.259598114,10.42024622,4.907883383,6.280378413,13.68625251,2.274574719,3.366467378,6.959262338,13.11879128,16.14158591,5.350676343,0.106103492,16.17867363,9.297659932,6.994315331,9.384025831,1.030053643,3.002995357,3.846681553,3.381519224,4.242996684,3.660994363,3.985755512,3.375189914,3.320444539,3.100889421,6.056535121,8.833968564,7.607498036,7.316587589,8.977997299,7.187861236,5.193149903,7.328076123,9.067646152,28.16318579,16.94206894,10.10638751,25.53178091,7.916295915,23.58518258,10.8647248,20.27830127,24.95615544,8.118707659,9.240598256,8.482640438,2.386138196,7.398190904,5.267872265,3.876841948,4.927201826,10.53782167,3.806999907,7.626434509,9.048708341,6.630089697,9.279568272,7.276547354,11.84877565,10.81928783,6.92769158,16.69945108,15.50259237,18.19746724,13.0400457,16.33172459,17.13484191,12.25381604,15.58517351,15.37190844,82.46220921,78.82232957,83.54059446,60.99320783,70.13030421,81.09904692,69.61656069,72.57544003,62.30670133,68.38229633,421.2404428,107.6092558,311.7593549,297.3021848,153.7029863,323.381606,329.1396493,207.5266077,10.33949393,10.14199738,12.14069669,11.22888659,11.82168435,10.18029093,10.16621537,8.932529509,9.934667163,1.286267272,1.696676327,1.569902934,0.706711033,0.271208814,0.07150515,1.606318431,1.692475049,0.952145529
Chr6-2110112,LOC_Os06g04830,63.46554004,36.4113251,59.9505119,39.38758104,63.24098956,54.99408302,51.26735809,43.79095679,54.54047603,80.92302842,92.28949695,29.02626996,84.18049898,48.84921486,49.15813494,56.67395994,74.6639588,58.82304524,33.52499566,26.74962933,31.74124877,24.61454985,39.28779164,26.80696342,29.14347418,32.29204453,19.52686927,5.457901023,6.253014654,4.577119019,6.104394938,6.802878601,6.106599626,5.830774997,4.824144011,6.85414009,0.099589491,1.846232175,0.137510381,0.508043502,0.846097557,0.423754979,2.595249888,0.9902302,0.568483101,1.37373493,1.397441495,1.632380982,1.444691534,2.409237101,2.119916462,1.017119398,1.989908913,2.580322631,6.238109124,4.087007785,6.995965759,5.642956376,6.321565646,4.113799011,6.610239877,5.43457774,6.860947979,8.981988897,8.32886453,8.052197754,8.895998209,8.542564796,9.205737636,8.528374884,8.670110277,8.824512331,1.270778419,2.231922261,1.189986311,1.694771748,2.86605283,2.162114201,1.806100612,2.009626539,1.875486219,4,4,4,4,4,4,4,4,4,1.06182509,11.77202291,6.271436129,17.56017392,8.442575765,2.086407596,6.184588668,7.100326078,2.933451254,28.21599425,21.7071755,14.47939552,0.867824618,7.182018184,11.89977632,12.60347602,1.83273879,21.04709089,23.08227609,13.26189302,16.98856493,14.9327157,19.04344843,19.03012807,21.26969358,10.45309058,17.02568531,44.32426585,37.66455449,44.03056172,49.39068581,43.56771333,36.31586967,44.46115469,44.14906547,44.77507927
Chr6-2111298,LOC_Os06g04830,6.762643753,4.79312322,8.29854773,9.964445071,5.593997789,8.975376876,13.1564398,4.085437298,0.374989494,1.89971718,2.394174277,0.293048887,0.653840253,1.071566716,0.863796673,1.152722121,1.080535628,0.163112353,6.783281062,6.498843726,8.897461912,11.00579412,7.875829265,12.47381229,1.734009661,9.844574645,5.493185421,2.081668891,4.36925074,1.232045786,7.181993523,1.689320795,5.662531503,0.440303153,2.522331924,1.680212596,0,0,0,0,0,0,0,0,0,1.193096268,0.542127741,0.691668583,0.029610127,0.758551711,0.406712812,0.561947738,0.008761597,0.105356427,4.716939658,1.291408105,4.100004443,0.851336386,1.206673733,1.822484824,0.200305808,0.942732066,4.154472859,3.276099878,4.09187818,2.652560763,2.844564973,2.943135136,2.585589483,3.717418131,2.646745662,3.751030277,1.138747072,2.037136219,1.222305532,1.067915513,3.066817277,3.091469649,1.811277657,1.07218,1.530142854,2.540948719,3.973608304,4.018987913,3.3504459,3.183328081,3.103765767,1.753537886,3.020196393,2.089983441,10.72447417,1.379095291,7.32332507,7.771415722,9.511790784,7.4094055,2.547919511,7.178311285,4.932441411,3.059644089,12.92611025,21.13009377,8.292937635,13.06419947,10.18744354,16.79446534,35.20192824,16.96023049,3.27732924,2.099591635,3.415680026,3.028766194,3.113270768,4.069594544,2.694925358,5.469586508,3.378784453,4.027269535,5.999624514,4.553078033,4.619254613,5.537090809,4.262576047,5.70199985,5.21905673,5.170687785
Chr6+2576703,LOC_Os06g05690,0.405581201,1.082003839,2.050290371,2.484348277,3.487697188,3.621304015,1.347852549,1.845091132,1.534231849,0,0,0,0,0,0,0,0,0,0.504404337,0.541166944,1.521012012,2.825407422,0.121194034,1.193447106,0.164910844,0.171290491,0.591515698,0.186129525,0.538113059,2.917611913,0.354824745,0.567882571,4.513366761,1.06389315,1.80061136,3.214810067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.5908355,111.0181631,116.3142515,113.2305591,107.7903038,116.3081716,112.5438693,111.6260965,113.6841271,43.75144894,33.91299072,38.29793512,30.96601337,37.65842617,41.08784876,33.68587542,19.91967866,42.78976549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr6+2576776,LOC_Os06g05690,0,0,0,0,0,0,0,0,0,0.917036109,0.176904706,1.590434716,0.266346638,0.061158708,0.197567749,1.331912103,1.676920578,1.35133611,0,0,0,0,0,0,0,0,0,0.55063731,0.342884793,0.50856897,0.85797783,0.035878742,1.036281938,0.009169183,0.177448788,0.276116822,0.496840339,2.747472973,0.163310223,6.236780796,4.155048854,1.933404512,8.133114901,2.037673005,7.221805965,0,0,0,0,0,0,0,0,0,0.258244541,0.205681365,0.639668139,0.229774956,0.171067177,0.285862031,0.94655969,0.007257881,1.576966891,27.53316532,25.91481582,21.45931289,20.03552067,23.57665969,28.65172569,31.68774615,24.4848589,19.54453472,6.574926105,3.877613298,6.101939544,5.37932423,4.557491678,4.306311541,4.807310166,5.739774289,5.551409037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr6-2768731,LOC_Os06g06014,2.017450486,2.439971716,13.59721329,5.756704104,3.656369771,0.870759717,5.571282719,6.611998098,1.753525828,1.063292508,0.751408533,0.217241048,1.775896974,1.424569678,1.002788575,1.323448828,2.186022412,0.782067124,1.606231703,4.386573679,3.460362203,3.061992097,3.831762839,0.441812805,3.673456933,4.979818537,3.609250585,8.043908933,4.71677549,4.927218062,5.127567179,6.33525105,3.813377818,5.845326377,5.975299676,6.428954299,2.629911569,4.799869019,2.542999023,3.860494629,1.927216805,3.673469162,2.533378566,5.859684322,8.599435601,7.506921767,4.344789684,3.532288545,3.045642914,5.166795859,6.254329373,3.583537011,3.467255491,5.830790497,13.35661517,8.432978584,12.59538797,15.04748001,11.01006241,10.44579809,14.05836229,13.24994097,9.187217209,10.31798803,6.314128122,5.341333584,8.398994914,7.867667952,10.01935974,9.555044781,9.478110115,4.01124082,16.57177244,11.87925017,18.67193376,12.01337598,11.73310891,14.37425977,12.92953904,15.17768399,21.49536196,7.895361235,7.667681101,7.563203689,7.156708817,6.730477224,7.271151996,6.138644195,7.447941738,6.894348389,10.1607674,9.289954525,12.36667223,12.72854454,9.327126962,11.15845403,4.714051303,15.73189804,10.22380043,0,0,0,0,0,0,0,0,0,14.81338549,8.593570639,18.62099593,18.3288413,22.90034489,8.974358056,17.73199934,10.33402142,14.46332334,4.180385934,11.27811091,0.297332595,10.58162544,11.6969104,13.90496954,5.506800332,8.861896211,4.402754037
Chr6-2769009,LOC_Os06g06014,7.982168234,5.019932927,2.373396253,10.84051297,7.151301494,9.734713545,4.917228272,11.61429785,10.80991737,0.496076849,6.120363313,4.714426652,3.892207861,0.014051347,0.84889091,1.512270096,1.64491732,1.82278796,4.132922672,5.507613196,7.665950352,1.679687346,1.998978107,6.349776481,0.139187251,3.088206431,5.115957099,5.138993445,0.007252055,6.287894617,5.78004783,7.662135423,10.5204367,2.343857903,5.823061227,6.220624657,6.756322258,4.510797384,0.162178027,2.574743047,2.573679002,6.154871608,3.154466356,6.131009368,2.188058548,1.092472766,0.91469783,0.261851475,1.867938894,1.183791766,1.336959066,1.025797646,0.353531211,0.497057297,7.375972803,2.702051505,10.14057471,7.667832155,5.595187237,6.39041768,1.619893851,8.338108495,4.572542588,0.558753452,7.440898997,2.157293677,1.752287212,2.534503094,0.689456699,4.422869646,2.330055788,5.625709645,6.46350258,3.366612573,5.855290613,4.943909724,2.856059996,5.558734569,2.49749672,1.698386201,5.032987675,6.083490531,2.210733881,4.873727778,1.775413558,0.683544078,5.525561621,0.284199034,7.097354292,7.759333165,5.424152744,3.811981517,3.930224758,4.696919774,6.606255785,4.395598293,5.584516047,5.92261462,4.992999232,0.524204753,0.618004697,1.346707409,0.310924141,0.129217455,1.299265558,0.652266749,0.111684126,0.08335145,4.740251683,4.395847044,4.985710835,4.77222119,5.377843415,5.184523684,4.296074674,5.869837859,5.827979957,12.73922878,11.94186312,13.61316794,10.0743795,6.932545296,2.84285089,3.02266387,2.959278666,14.84238546
