chrstrandcoord,gene,dry_seed1,dry_seed2,endosperm1,endosperm2,imbibed_seed1,imbibed_seed2,shoot1,shoot2,leaf_20days1,leaf_20days2,leaf_60days1,leaf_60days2,stem_60days1,stem_60days2,root_5days1,root_5days2,root_60days1,root_60days2,husk1,husk2,anther1,anther2,mature_pollen1,mature_pollen2,pistil1,pistil2,embryo1,embryo2
Chr3-6557362,LOC_Os03g12414,1.279668337,0.69578007,40.0488924,57.56658525,1.342505647,2.100489045,1,1,0.001135379,0.975934608,3.170525401,1.663855134,1.331559682,1.598592078,0.577652389,0.584066478,2.250557315,1.606112985,0.588062878,1.933262683,0.549575584,0.153964426,0,0,1.511627016,0.303927142,0,0
Chr3-6556400,LOC_Os03g12414,3.228227144,0.411715307,0,0,1.25376039,0.268535086,0.44886179,2.019720576,6.954735546,8.533027459,12.85261923,0.586854377,2.216450912,1.301942142,2.374106524,0.352979867,10.82520975,7.488133238,0.091676473,0.83249481,2.359310527,2.223247641,6.737609062,23.98765897,3.795665188,0.442516971,0,0
Chr3+6663848,LOC_Os03g12570,32.73562405,0.912501168,19.05896545,17.278592,0.586606997,0.055040853,0.542628578,0.734611962,0,0,0,0,0,0,0,0,0,0,0.733804375,6.738320835,2.380758007,2.154837368,0,0,4.4003257,3.569513802,18.48806552,15.48543384
Chr3+6668717,LOC_Os03g12570,0,0,0,0,0,0,0,0,0,0,0,0,0.056257965,0.255100548,0,0,2.502261165,1.19901213,143.3186596,134.4420469,720.3880753,757.675857,10395.04677,6931.874943,1.445681483,3.041234451,0,0
Chr3-7434075,LOC_Os03g13730,2558.706588,1988.269653,2546.572073,2275.173717,2440.912671,2654.029791,687.0663729,588.5606629,269.2459307,251.173776,235.2037059,241.3677727,176.7755134,178.3306326,362.6455177,335.5839056,267.3541573,219.0958032,157.1705359,161.6523234,202.569625,206.0643048,31.11200228,10.71802745,308.6319754,218.9197253,429.9807686,631.2864924
Chr3-7433820,LOC_Os03g13730,11.45814247,3.967803206,21.27524363,17.34030914,17.58858728,21.89563436,0.705705102,1.09725986,0,0,0,0,0,0,0,0,0,0,0.139129913,0.221875449,0,0,0,0,0,0,0.151784255,0.497503084
Chr3-7976987,LOC_Os03g14669,0,0,4.222332652,11.38329259,0,0,174.9302531,175.6702231,1209.754511,1197.042027,1225.116037,1338.814285,235.2509285,242.5026455,1.907457582,1.908599352,0,0,67.77705496,70.05360891,2.793589855,7.161960926,83.61653151,87.46250833,16.09248376,25.62306272,0,0
Chr3-7978740,LOC_Os03g14669,0,0,0,0,0,0,4.199514441,7.041696906,10.88928522,23.0800246,9.318576843,10.59769524,0.618155871,0.594670941,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr3-7979056,LOC_Os03g14669,0,0,0,0,0,0,0.214761577,2.84613525,10.83539513,6.994651824,2.320394994,3.396150774,0.271496675,0.802853507,0,0,0,0,0,0,0,0,0,0,2.122828614,1.37292367,0,0
Chr3-8294461,LOC_Os03g15180,0.340013188,12.82679516,0,0,0.786851688,0.086669101,0,0,0,0,0.582009946,0.445138336,0.153062383,1.37231472,2.09663419,1.22090238,0,0,11.49939246,14.86830476,147.4989674,126.5642094,506.6689156,557.0365593,1.28947446,1.295607254,9.826016322,0.640825177
Chr3-8299771,LOC_Os03g15180,2.552204769,2.2984417,4.446017079,2.483156721,2.495987109,0.957636225,0.761435824,1.857060818,2.194992827,3.297072142,0.921186247,2.25256696,0.525508708,1.219852595,1.21839703,2.629504451,0.396877025,0.329744792,2.430769822,1.279727204,0.199311136,0.109218345,0.172029427,5.241718326,0.575717278,0.514965889,1.291593326,1.775043511
Chr3-8294308,LOC_Os03g15180,0,0,0,0,0.368138985,2.457118208,0,0,0,0,0,0,0,0,2.779190336,4.750153116,1.712799189,0.652334923,6.947517527,14.54361534,91.84789973,80.97554225,224.4598746,127.4764724,0.437543473,0.256438012,0,0
Chr3-9449719,LOC_Os03g17010,11.76055066,6.862248652,24.05800603,6.328371243,7.379136142,2.850863899,4.045769795,2.028597452,10.81517126,8.090087877,29.58439884,28.83873296,16.0691152,25.13528498,5.244718362,3.835715508,31.65056584,31.82915523,14.44292926,14.68290891,11.77149549,9.992703542,3.453156514,2.554002507,13.25135041,16.95361215,14.74909087,13.76524122
Chr3-9450791,LOC_Os03g17010,2.934749236,3.115952063,4.771870827,3.737737986,1.246138698,4.451519218,0,0,0.34600452,0.477431592,1.555987082,0.341031102,0.741271539,0.627457724,0.950162632,0.878691381,3.555740691,0.602397939,0.751930652,0.393071571,0,0,0,0,0,0,6.56136129,4.122969625
Chr3-9449357,LOC_Os03g17010,62.87390331,44.81708006,34.82624149,39.84521594,81.24182356,88.38303446,33.05184152,20.31580556,43.5493061,42.36434968,108.2521874,138.7187473,84.13821363,85.6011749,41.39051206,44.97650116,322.5760615,356.9381432,149.4395102,165.9961982,77.87364227,77.26773719,36.98297543,29.08905423,62.86310458,64.91278534,15.91735491,16.32308084
Chr3-9452215,LOC_Os03g17010,1.201336215,4.155465924,0,0,2.130320237,1.074699948,1.605246319,0.911077601,0,0,0,0,0,0,0.418936662,0.220752988,0.447290182,1.061894578,0.029265776,0.187177165,0,0,10.13846855,9.423741375,0.952934549,0.15409187,1.228405624,2.182050211
Chr3-9451740,LOC_Os03g17010,4.752462391,5.206114629,2.468349113,0.43595036,0,0,1.433212018,1.757136814,6.289066319,4.314749818,0.421956898,0.03662409,0,0,2.479967052,4.467869099,5.362358844,6.643251925,0.352183914,1.383342137,1,1,20.22092232,2.343643325,0.170774489,0.020292204,0.528766251,0.536996052
Chr3-9449794,LOC_Os03g17010,22.59181278,15.84325788,54.96180597,37.03752103,27.18622393,2.747842153,26.01183173,29.67449898,28.13525979,25.01907135,75.50278873,78.14930524,38.03293221,40.57524137,12.54609877,10.97323921,95.49951165,81.45828314,24.99389395,17.02353538,17.97119145,20.70168812,13.69677426,29.90022751,27.99376497,33.31927998,10.35044552,7.486150856
Chr3-9450643,LOC_Os03g17010,291.3772445,288.7540805,399.267391,330.6454311,416.5452229,405.1081822,175.6641011,130.6517544,213.3864332,213.4340468,314.3425874,337.845208,333.2862826,334.3410219,175.0574655,201.2398956,622.4836479,670.3022165,144.7438048,203.5024122,112.9550779,123.7888967,378.8441717,281.5630859,228.8823759,247.6003794,288.4255428,278.3337929
Chr3-9450084,LOC_Os03g17010,5.893391445,18.39542768,36.59297454,40.3409991,2.87166694,16.03275869,0.295222945,6.04472087,26.6700368,12.26700941,36.33038368,35.27347736,11.625715,20.60204262,5.098556977,5.244379627,29.40489503,31.77205842,10.05601243,8.105958681,3.883647247,5.038825425,15.91367357,14.61188707,4.600057208,7.559501525,8.220786392,8.159391223
Chr3-9450290,LOC_Os03g17010,1.386332067,1.384563497,2.567733323,2.230569072,3.306595276,1.141538213,0.238144151,0.874948766,1.031852472,3.102353052,4.18102842,5.182881023,0.656611355,1.483216978,1,1,4.484724735,3.538526245,0.325265939,0.262623102,0.758898641,0.374226121,0,0,1.249550654,0.070528412,0,0
Chr3-10080275,LOC_Os03g18070,35.47292844,47.29805928,57.39210127,34.43809514,82.22143983,55.89607525,791.2747951,621.9157988,1446.660518,1481.779791,753.9554681,804.2723319,87.11081161,90.56563694,117.5346927,93.20312662,4659.8168,4138.178108,222.6993279,225.8375598,202.8791498,200.7198218,175.9184012,128.0432702,240.175323,203.4352743,74.17599758,63.53249845
Chr3-10080071,LOC_Os03g18070,0,0,0,0,0.287347054,0.337745928,0.029072147,0.019793722,1.486732115,1.455706686,0.176721205,0.399094456,0.41723809,0.345357164,0,0,17.40546362,17.19901386,0.356677818,1.010458589,6.257430192,3.062475715,0,0,1.538228104,1.393313354,0,0
Chr3-10081837,LOC_Os03g18070,0,0,0,0,0,0,0,0,2.12766489,2.547978645,0,0,0,0,0,0,1.689217103,1.227090795,0,0,0,0,6.082783342,43.05221742,0,0,0,0
Chr3-10080039,LOC_Os03g18070,0,0,0,0,0,0,0.152416881,0.244401527,0,0,0.751760847,0.521632125,0,0,0,0,13.87824265,13.64594193,1.488479834,3.072220138,3.899150264,3.54927425,1.905541384,2.264532824,0,0,0,0
Chr3-10080500,LOC_Os03g18070,0.816339733,5.357040056,0,0,0.395556623,1.116908269,0.33060767,0.744183872,5.21882676,4.083677095,0.924031933,0.246259962,0,0,0,0,5.243041274,4.36194304,0.083780076,0.347869192,0.157946205,1.008008772,0,0,0.715093806,4.478769147,1.155774681,0.015017828
Chr3+11120664,LOC_Os03g19760,0,0,0.730804847,1.78220949,0,0,5.117593188,5.252291485,12.52301803,16.85496458,1.852555797,9.530650388,4.702029101,3.86571291,1,1,1,1,0,0,1.306650182,2.687194736,0,0,0.246468867,0.350955205,1,1
Chr3+11122413,LOC_Os03g19760,13.88963172,15.37644649,10.22069166,9.137690098,5.143143407,7.896663275,109.9757329,72.12153852,506.1586174,549.5591999,320.5363969,408.7955593,106.705321,103.7890643,8.635505174,0.611360805,5.686275994,3.269781939,21.26168458,45.88328225,29.25655592,21.87879657,2.533556301,52.36291912,20.03908137,23.35669009,21.92111942,24.6371633
Chr3+11109168,LOC_Os03g19760,14.49093356,9.319800716,16.6943346,8.915746106,9.798086422,3.849451921,346.1547211,368.0896118,1038.491566,1016.886751,579.444969,563.5723748,164.7877824,164.7235393,29.77945406,32.23648617,27.66313504,23.77948154,72.0631278,71.10831795,54.64645118,42.83151253,14.10500071,157.2079719,53.86767809,56.56657253,17.72473856,5.837743615
Chr3+11273211,LOC_Os03g20010,7.587786954,1.926615315,2.153411175,6.26881018,0.852961768,0.40919196,7.780634682,9.989893095,22.26613915,24.32815473,21.87647401,21.35355536,5.703266192,10.49827479,4.827190104,2.008916758,0.25665814,2.768425683,6.869093653,4.702478337,4.456849748,4.112306392,0,0,9.258148481,6.138431957,5.557114902,8.711640623
Chr3+11272950,LOC_Os03g20010,13.11277445,14.90216712,6.350747244,27.26316519,21.9590692,21.05613558,87.12264593,87.13099479,260.5688975,210.5285691,232.3947728,193.1880525,73.13882991,66.28832431,46.7878207,31.18923018,13.70516222,12.81821204,67.65387142,64.82857801,14.88560163,24.00972446,52.01232128,65.4567612,30.90809443,32.32815334,14.34874295,2.635213336
Chr3-12292096,LOC_Os03g21520,4.618336283,1.216964666,14.52032059,16.86973553,0,0,0,0,0,0,0,0,0,0,0.058350768,0.353324173,0.432724741,0.783283339,0.074640477,0.395530106,0,0,0,0,0.439950706,0.503926371,8.333582483,9.574445547
Chr3-12292781,LOC_Os03g21520,18.58947867,13.43440121,21.87389125,16.13839568,6.643808873,2.143133687,9.87754775,7.591987919,4.429358696,10.74027534,4.825592203,4.029170257,7.513057396,4.406859533,5.965292925,5.686718628,9.734803384,6.511700606,3.828580605,3.687759986,3.545446147,3.6336632,30.16206807,16.19085634,2.446630419,2.625556263,12,12
Chr3-12292215,LOC_Os03g21520,2.036421264,0.946309643,5.031543778,11.03926762,3.369897996,0.145393125,2.668175625,2.716797707,0,0,0,0,0,0,0,0,1.056545138,2.049821143,0,0,2.034608742,0.848409925,0,0,0,0,5.686909931,5.710807486
Chr3+13882330,LOC_Os03g24380,544.9155704,724.7827973,738.5428724,731.8162821,487.6581405,473.2756176,285.0898031,279.2215416,421.8815939,438.2466717,365.0249267,311.7622413,421.6916319,350.4404185,327.3073761,326.9776552,398.2729763,409.0490506,245.3769565,264.6456069,273.1252604,303.4095089,325.758559,345.7847124,241.0830894,263.2043767,356.7118605,362.4268769
Chr3+13879312,LOC_Os03g24380,0,0,0.104251127,1.194148535,0,0,0.430636168,0.136159961,0.511553912,0.654241571,0,0,0.22456937,0.3904556,0.209104571,1.07521656,0,0,1.020593255,1.528906049,1.197111197,0.888994982,1.917606034,10.38021464,0,0,3.249138466,0.889939932
Chr3+13975767,LOC_Os03g24520,3.715988528,2.192466139,4.955770368,1.359160765,2.777963362,2.211587114,10.60360474,5.678190935,0.560911698,0.2721514,0.000585708,0.251420932,0.312109229,0.734533118,10.12881921,4.561774718,3.687864213,4.595130584,0.822473873,3.167376105,2.243486659,8.873544595,6.594025091,2.14570396,0.320152871,1.037777143,1.975153368,2.732503132
Chr3+13981418,LOC_Os03g24520,10.55832622,7.105428067,40.74393316,33.87061306,22.92407369,17.78330186,26.98842889,50.12315727,49.46667015,34.5917557,74.58975796,55.6437534,52.91474177,60.01278546,37.32642163,26.53511926,56.01681057,55.60120863,49.42016343,20.45961064,205.9463194,224.8064049,182.0294865,177.2276289,21.71888639,27.81248068,12.06984495,7.515075919
Chr3+13976509,LOC_Os03g24520,3.838149117,2.389241469,20.45094073,7.539200564,2.253102158,2.650620758,1.855965933,3.560852327,0.996676394,2.136033849,2.283253702,3.092003865,0.718341037,0.797742228,0.956281776,1.643699061,0,0,4.901242429,4.068517524,12.64099527,19.11836367,0.585187409,1.12545778,0.086991477,2.751057245,0.199243018,0.143827823
Chr3+13975615,LOC_Os03g24520,0,0,2.037380484,0.828342518,0,0,0.741782902,0.333458842,2.340023859,1.314610146,0.735417982,0.301725725,0,0,1.496156654,0.149540379,0.032164245,1.900520525,2.41431985,1.231851279,6.256401277,7.095404977,21.589122,16.5444663,0,0,0,0
Chr3-15658925,LOC_Os03g27340,6.940778432,0.086914614,0.81131945,0.389193492,10.3236724,0.602672473,4.833280979,8.643709856,24.76184074,9.905013721,29.48200055,34.16491826,18.43847748,21.71771024,8.140162722,1.581391576,2.760854456,5.058901004,14.75239941,17.92594708,7.735015388,12.34212832,1.639656586,0.198996281,23.93834447,4.178436623,4.477931022,2.364058478
Chr3-15658776,LOC_Os03g27340,0,0,0,0,5.64081101,6.561520734,5.338884919,5.512602083,7.365668398,5.080995878,2.991492055,3.786671205,1.142584985,2.981398782,4.75720925,4.247382759,2.879125773,3.076558358,2.839141689,3.000679692,12.00433996,5.804215167,4.866429683,5.172032113,3.476964505,0.528178403,2.651021758,3.036314894
Chr3-15659125,LOC_Os03g27340,14.36226436,23.31751295,11.55140933,10.90507985,0.387391078,1.60867268,1.136307977,2.071203845,2.921461881,5.643113914,5.14627249,5.352456256,6.523243339,7.922289482,0.499167694,0.024082814,0.472869454,1.107809467,21.66100535,7.575494903,9.026626734,6.15875619,7.015881881,11.09213515,12.6571764,11.29232757,10.27368684,21.16073951
Chr3-15752495,LOC_Os03g27460,4.34509778,0.615967852,2.479044116,15.72058974,0.714629802,0.628103827,0.657618052,0.369045781,0,0,1.794674992,3.828405313,0.546458914,0.153382681,0.346122246,0.637577309,2.91701386,2.754999266,0,0,0,0,0,0,0.755322713,0.774907738,3,3
Chr3-15752088,LOC_Os03g27460,0.646770121,0.443735419,0.77911354,1.160621865,3.184920205,2.620470999,1.505024407,1.661132578,2.205177163,2.970049337,3.207378365,2.404125354,1.144315671,1.46027673,0.393856546,0.095486811,0.855811479,0.717729001,0.589126333,0.232101232,2.44716531,3.028933882,0.792572618,9.442034573,0.023902333,0.715938019,0.721390526,0.744243886
Chr3-15752403,LOC_Os03g27460,2.587052018,2.409935619,10.43400291,6.005528462,7.868107784,4.257398374,2.192642002,4.575423646,6.509571788,2.401631874,9.250447259,6.691622377,4.893598188,4.103030839,0.003428712,12.82694352,5.041851756,0.386791043,0.794949544,1.433124299,4.345344605,1.521991953,0,0,3.5161163,0.244089305,3.27520229,6.772601648
Chr3-15754439,LOC_Os03g27460,33.25678681,17.3509837,114.7803509,30.18106104,77.36773683,68.2337574,60.55625942,55.6095559,76.73338494,75.04903784,56.6894281,59.90497252,65.34706523,48.8645789,59.73015937,63.09030127,43.46511043,47.67216255,52.14021939,43.88331027,40.55458261,33.93971543,70.55643069,96.81578284,65.52232536,70.19307562,52.82360639,53.53915149
Chr3-15752795,LOC_Os03g27460,17.95195464,8.224844618,18.87830031,21.91035435,27.52465017,28.60107823,9.201872709,9.736642261,19.32684287,13.20310748,10.75382258,9.004761802,14.70353432,13.87279055,5.536061291,4.559083942,7.178070205,6.333689667,14.59259477,9.188699324,1.351173685,9.719420969,5.432371303,18.83003623,5.614495766,4.765385488,15.54600322,14.1955697
Chr3+16577676,LOC_Os03g29170,20.86046447,30.25282251,20.63730775,36.38977938,117.7789445,129.9075093,132.2097882,133.3220035,57.14893772,65.41453137,78.8707337,84.27856029,42.1879307,58.43614869,164.4337,152.2766599,106.4596177,85.5769721,59.98638742,76.7198766,115.5307406,142.2801549,1.581339216,33.90874231,131.4491365,126.9874026,70.27632336,35.3567309
Chr3+16577849,LOC_Os03g29170,0.845963571,0.123769538,2.342068416,2.74804585,7.364300318,7.719974182,21.75185432,18.76907817,11.50629873,4.439085714,15.85432564,5.65027496,7.554301971,4.026784686,32.78202562,30.64281448,12.0459122,9.954074382,6.170285255,5.846100451,9.395678788,5.858619452,0,0,10.62237272,9.341206883,0.312389643,1.302287638
Chr3-17902704,LOC_Os03g31430,0,0,0,0,0,0,0,0,0,0,0,0,13.43813062,15.78343408,0,0,3.111701904,2.570781741,0.918253812,4.32514873,0,0,2.139179423,2.055438129,0,0,0,0
Chr3-17900834,LOC_Os03g31430,0,0,0,0,0,0,4.619570947,3.607829483,0,0,0.60266985,0.282442813,2.252755729,1.022952498,0.906108076,0.433118793,0.106360213,1.02541322,0.676664755,3.168311672,0,0,0,0,0,0,0,0
Chr3-19197936,LOC_Os03g33590,0.450062786,0.115320308,0,0,1.401606801,2.716964037,0.010821888,0.309264945,2.416232103,3.052487431,0.895265358,0.234215885,0.141129451,0.382233341,0.344409121,0.749705772,0,0,2.77750283,1.694057021,3.532277702,3.775146059,0.097571064,0.15042654,0,0,1,1
Chr3-19199926,LOC_Os03g33590,11.70673049,1.865598173,2.161394901,9.152572526,0.791487202,0.564823121,2.069997913,2.550442284,0,0,0.375171773,1.285700136,0,0,1.946741375,0.56714903,0.574667997,0.807257373,10.66490929,10.43502759,3.927379315,6.325332369,0,0,0.650678466,0.07998921,1.863509961,2.145474137
Chr3-19203403,LOC_Os03g33590,1.232496045,2.039063887,0.470382036,1.904598334,9.409638364,2.176561594,4.264676238,2.804417227,1.586749147,3.030619972,2.102634152,6.63081151,0.131301534,1.73017066,4.677004511,1.245250579,1.132308794,0.875394257,0.728110132,3.15728984,7.428930618,7.822246777,1.822158637,3.619624021,7.292266246,1.875993741,0.64878823,0.696171373
Chr3-19197637,LOC_Os03g33590,80.3392559,52.60671013,50.57674063,116.9130418,110.3262282,62.39705029,47.56826905,67.88358659,81.74739425,106.1379975,97.45801951,131.9963339,63.32030104,66.01192189,72.09738576,72.0160579,85.95254757,78.11441947,69.70427788,106.8476509,129.3635224,160.4464002,125.3085567,148.3907176,48.56450461,44.05743886,116.9548344,137.4978733
Chr3-19203331,LOC_Os03g33590,1.62031396,0.206265224,0.678090725,1.917664705,11.83093108,9.089844177,4.843236896,4.912492157,6.913808205,0.24073639,4.197526259,4.184552799,2.769257217,5.84238047,5.787113978,6.3492723,8.129626191,11.06599242,30.45764283,36.80460937,28.50113066,28.68713968,42.15144986,79.47922621,10.66831149,8.528034817,3,3
Chr3-20655055,LOC_Os03g37270,72.45824501,125.6951094,55.40637066,55.72196226,117.9630638,120.1832003,145.5971033,124.6916018,28.15761668,35.78356592,47.22593001,59.63333667,53.57315481,55.57036283,232.8907485,200.9629872,118.6093014,141.653792,42.74004219,44.25079686,21.71391494,17.91928305,18.9370273,25.80906497,36.65605055,23.05370295,201,201
Chr3-20655303,LOC_Os03g37270,3.545791103,2.118617399,3.131412114,25.18287184,18.38085848,20.36300625,14.61725347,37.72353672,14.56317634,11.23264584,9.903418479,14.83642547,5.97624049,13.23672607,27.09596151,22.21025586,26.11537247,14.57409071,9.553767354,16.93285768,11.0294557,13.21008989,0,0,3.831164512,6.098084947,18.28382214,19.48199614
Chr3-21002883,LOC_Os03g37840,3.259339454,0.358025984,0,0,0.330958776,0.234252329,13.9251153,12.00956094,55.12319314,47.3326112,107.9332077,107.5193693,25.17671542,31.25358044,7.765679884,7.606377124,8.633149079,12.48918441,28.04087787,24.34639371,0,0,49.81663058,9.004724355,0.179486923,0.327606802,0,0
Chr3-21002655,LOC_Os03g37840,0,0,1.596545762,0.971672168,0,0,7.001195728,12.13943142,17.44590005,23.17434801,67.57700602,59.75193804,13.08045878,12.5707133,8.637145625,9.781278305,6,6,8.663896305,6.47661681,0.850948523,0.59026282,0,0,0,0,0,0
Chr3-21003023,LOC_Os03g37840,0,0,0,0,0.34868656,0.667148109,1.39897636,3.805006577,9.639206061,9.936563247,32.83604435,54.35178546,8.251472446,6.060089901,4.729433818,2.090640914,0.714090046,0.011912876,5.093037005,2.072440861,0,0,0,0,0.706496879,0.140280839,0,0
Chr3+22741020,LOC_Os03g40920,0.38308597,0.59961079,0,0,0,0,0.928121011,0.23752786,2.351785123,2.115560176,0.202024127,0.405334708,1.257273565,1.063942601,1.424560258,1.794667565,0.542888153,2.461795697,0,0,5.553346269,9.30128328,32.35537562,45.56394556,1,1,0,0
Chr3+22743043,LOC_Os03g40920,212.6077749,274.6724756,245.3968874,345.242056,298.0909119,266.9708966,1159.63905,1133.26007,471.1361024,444.1670695,292.1385291,299.2831641,454.4014473,462.9192677,1695.006337,1690.769056,784.767458,861.9742413,1091.164966,1020.182541,2337.829531,1773.00561,926.7825143,927.0437348,459.080361,466.8494919,265.7870413,264.5546505
