chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8
Chr2-35576243,LOC_Os02g58139,0,0,0,0,0,0,0,0,3.838817078,0.613354302,0.34267396,0.668202443,0.86741837,0.588961162,2.532680492,1.553496954,0,0,0,0,0,0,0,0,7.542010451,0.005742447,0.003247654,0.351796937,3.731382389,1.582899379,3.17846797,0.719480445,6.416193277,7.130904729,3.927413394,4.579909197,4.23733789,5.715024538,4.513220788,3.753205951,5.158827405,3.776092756,1.224028092,3.540688733,0.97711662,3.302790265,1.728266194,4.708362089,4.961951464,1.29935605,6.121553965,8.596657499,5.112861878,4.309489063,7.081363005,2.203321351,4.238125344,2.583252031,1.80349439,2.111249668,1.20634783,1.506143757,1.521995041,2.526400309,7.500087874,7.476756597,7.053358459,7.105811684,6.836436422,7.356337614,7.952886216,7.508635172,1.7959044,0.989697679,1.472429682,1.618680995,1.615479779,1.338492321,2.817100174,1.479863165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr2-35572577,LOC_Os02g58139,3.510777764,4.929612361,0.271351095,2.813470608,2.495835079,4.433820105,2.885655962,2.487672506,0,0,0,0,0,0,0,0,1.533408762,2.850951774,1.254676716,1.974118251,1.629755803,2.959151984,1.008085367,1.452290899,0.068343229,0.011572904,0.580963395,0.344031046,1.117177707,0.513747482,0.393008703,0.047373634,0.27708623,6.042189184,2.723694802,0.641502006,0.122288052,1.895510955,2.369376121,3.270116796,5.292855396,0.204813482,1.39026164,2.098281361,3.634098847,0.134848231,4.600398604,4.325902314,1.887754307,4.607026294,2.397362125,1.476093637,3.265259294,1.405422032,0.400096793,0.316963671,0.754592894,0.325875394,0.73944515,1.441799078,0.898995768,1.158728398,0.097762247,0.029857175,0.509145115,0.416722032,0.617016829,0.776466596,0.14129175,0.260852128,0.952986969,0.207752696,1.51197389,0.893110994,2.515229908,1.792293831,1.248120598,0.446799212,6.213714032,0.754519258,0.892244352,0.26840922,1.185883951,2.617261274,0.119939213,0.177531498,1.977942581,0.044738175,1.36387953,0.122749604,19.13154705,26.54564295,16.66137254,14.26373715,17.26324162,20.80756946,0.874033008,1.871371373,1.384164202,0.018021154,1.82416434,1.607297984,0.334474008,1.096112739,12.90053165,6.482401401,5.719816529,4.529529427,6.135946827,2.208003286,16.3305814,9.733607714
Chr2+35587337,LOC_Os02g58150,0.585315734,3.326175358,0.929197634,1.266644695,6.864079357,1.972009146,3.894142773,3.873802745,1.738441571,11.40233071,0.858694665,1.575967881,4.876422915,6.548132052,5.041454625,3.424891518,1.79796444,2.729284094,2.949488028,1.99457856,1.223490444,1.138746247,0.220820002,4.437965782,0.757149661,0.895546967,0.782504537,1.02722169,0.087190522,0.034571314,0.387862085,0.561934462,7.580467995,8.259629332,10.0775006,12.15076129,5.721458931,4.48299433,8.439631662,6.662564516,4.70808797,2.050887288,1.052759688,14.58708707,6.608714266,0.331142333,2.127895885,18.29716145,4.364373807,0.009341387,1.734323615,2.333846932,0.623728126,0.462709361,2.26396719,2.008738281,2.025811827,0.910157727,0.510163348,0.774434769,1.287146145,1.244601056,1.466062752,0.205964122,0.289301807,1.394037242,2.2242306,0.10285146,0.095845536,2.554545805,3.045052443,0.893428352,0.650309458,2.273265557,1.466111416,1.218861489,1.623353744,3.419968818,1.887553916,10.59645075,0.089177361,1.913273386,1.180798998,1.420709109,1.054314581,1.134337948,2.410249748,0.040588264,0,0,0,0,0,0,0,0,2.351676317,0.652978023,2.361691291,0.348277457,0.258028877,1.266248112,0.381170835,1.616524021,2.03285518,1.898371934,3.343916441,2.344275367,2.619723864,3.208156291,1.88277372,2.811542968
Chr2+35585743,LOC_Os02g58150,1.254192,1.54782025,2.869869165,1.736748257,2.34249356,2.519903232,0.950058943,1.566205502,1.677890184,0.441727117,1.46055492,1.230475001,1.136743654,2.176219397,2.623096381,1.682040464,2.599232129,5.026256847,6.472650192,5.01677989,2.818672881,5.741462702,5.86376739,3.793092913,3.045234424,2.143926866,3.397485875,2.438183231,2.68818472,2.096963372,2.245925521,2.714675581,0.060675687,0.175907957,1.800437265,1.004379083,1.259797245,1.117994874,0.178727207,1.424014176,8.832472875,5.992447437,6.566795689,2.580952632,4.834438715,6.324159422,2.468202636,5.057341947,6.645020624,6.129585912,6.733948287,6.638638497,6.353245197,6.915256215,6.734147273,6.287099454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38464943,0.002492864,3.743269096,0.687872594,0.756464188,2.763026954,0.424608896,0.555311752,0.221918884,0.588578231,0.958327342,0.330940048,2.513445308,1.252579499,0.49748242,0.897276575,0,0,0,0,0,0,0,0,1.237463905,7.085079057,0.505764246,1.438590903,5.136301995,0.664565807,2.547030107,0.051729261,1.535613786,6.231008734,2.288101309,2.37847254,4.53434833,4.287019696,4.126800082,4.518315127
Chr2+35589236,LOC_Os02g58150,9.513764402,7.573396133,10.12625913,9.058817086,8.898678344,10.27892952,8.971223411,9.267874082,19.4804113,17.903403,21.84090092,22.00110275,20.43066374,21.5256791,23.29638937,19.61631393,0.895975105,4.565403983,12.86294003,7.304946132,13.57080983,10.93242809,8.072025705,11.1555121,21.48447646,18.56614359,27.96985934,13.77336926,15.11743407,17.93165989,14.12823082,18.8974101,36.37073055,45.1511206,39.20218029,55.61320627,42.00786008,66.83613732,44.7739455,49.56859982,69.886518,64.44563482,81.1046031,63.08504915,75.18178116,63.68136137,66.59719296,55.10645092,39.11782549,46.45550166,38.00780046,46.77341108,40.79498914,43.86053373,31.40716842,40.55069409,1.968323706,0.798424308,0.616069816,0.965353652,0.141409326,2.465441876,0.641765604,0.141769823,1.061041167,0.109503817,0.093421871,0.301249707,0.361610235,0.7056826,0.612900766,0.389508393,23.08949673,18.99683146,58.43064303,24.13866878,36.74028023,27.11696051,35.84572743,38.17623043,30.42976719,17.19035064,23.42511924,23.39543036,12.55791988,16.21811303,20.14928906,7.524811055,60.63051672,5.516123432,17.99129231,26.66513884,14.53766375,16.60970114,49.13356777,2.906290037,23.9161062,27.55871576,35.2735295,32.58032893,19.3987263,24.98960054,34.94367461,22.94370896,8.601675227,7.379278577,5.379875066,7.53635365,8.478466474,8.551519329,6.298253318,10.15994544
Chr2+35585617,LOC_Os02g58150,5.986287398,2.712930385,7.553072594,3.858913141,4.03954182,4.757237842,5.012262874,3.170571826,0.285275669,1.26558368,0.672288316,10.0081014,12.53947089,0.490556797,7.135881195,16.63838467,8.572284152,9.887031768,0.636788018,4.533178465,1.342647911,7.530180839,2.599738958,2.494587004,4.529807548,3.104636575,5.752362265,0.419924131,0.731082769,2.643056363,0.834515613,4.903707913,0.9040833,6.054183618,0.22090042,0.565310091,1.656699562,2.973046624,0.055064437,0.182363478,4.777107467,3.892037253,2.914686746,0.892544523,4.505784094,4.46567011,4.43358661,3.973182702,0.286655326,1.484776103,1.153436149,0.952110727,2.809807259,3.143791395,0.290827047,0.691900903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158708315,0.369203474,0.296356674,0.014023162,0.076820759,0.585988056,1.354596166,0.812032613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204998609,0.356813614,0.109311195,0.536354605,0.093490414,0.174822945,0.458920651,0.848315632,1.059448619,3.664076566,2.145002024,2.885086092,1.249145645,0.743084328,1.953773968,2.356253115
Chr2+35587059,LOC_Os02g58150,38.7493742,37.60435755,39.37655979,31.86605104,45.2514702,53.38606644,47.6155796,56.95054034,44.07510352,14.10890282,18.72906655,48.55595093,44.83056519,30.68399091,31.68889626,29.31652036,6.502130421,9.836536455,7.07425046,8.056126299,11.11977232,6.263401627,8.665048653,10.1790364,33.5897738,35.23336192,45.27785856,34.46162691,34.54255867,32.7988605,38.82918536,48.7628352,122.3252134,111.6498559,97.1581631,105.9162263,100.3258374,101.7673675,105.1070463,102.7473324,89.82467161,113.1363665,90.60073304,97.27381063,93.71352555,113.2596285,107.2011328,101.850932,76.59145245,67.83119285,70.95808933,74.72022173,79.39648503,86.27564545,89.22422455,55.77509094,11.44738585,12.61531959,13.62259405,10.17488635,10.92643192,10.91034572,14.19307303,13.94693755,11.00051555,7.259565392,0.349532909,6.956444706,4.960264546,3.10505406,4.209918256,2.199998071,36.14110105,35.61898608,25.47025753,35.64563005,33.26071828,34.83216913,32.28427706,25.06172792,30.68913639,27.2241313,41.88168687,29.84375579,37.04050114,20.57250265,22.38050976,26.72900953,69.34916931,54.83750404,52.20429498,22.09425284,68.87526887,83.42538705,44.37452023,65.11316313,25.74626391,25.24080714,24.89971608,28.51823852,24.28063079,31.29618661,30.83672752,25.53050083,31.11908426,41.92478155,43.83891308,40.67279691,52.83276769,50.60401463,40.35213735,45.27219697
Chr2+35742564,LOC_Os02g58440,38.25511694,42.89742233,49.92750136,49.02244144,66.73658515,47.07605873,49.82553014,55.92865097,42.0133346,68.65536047,66.12827683,78.06479742,59.20014818,58.13446786,90.92255547,80.64676721,96.27687296,85.21628548,89.45586163,83.1312467,111.6202871,123.6772091,115.3216574,76.30478403,98.63603986,121.4982798,94.81570793,102.8604363,116.2012624,109.8267953,83.80816964,121.870277,197.7826634,151.0666487,128.6443229,199.6293091,158.7261979,192.11312,196.019792,240.4876476,198.2429923,199.9901543,210.6668886,208.1130602,206.6245394,208.8441877,212.3552122,203.9472677,115.1976909,127.8770109,134.6480925,117.5237579,109.278797,116.8733521,122.5879765,112.5713248,114.3434337,86.67416945,92.23166607,107.26518,74.00455253,75.22239998,91.7827371,90.98720058,57.25386777,57.22619583,47.47699043,67.86702864,53.69294902,67.69421021,55.81921645,60.20177365,93.79718083,120.5533322,146.0459446,115.8815153,130.7600057,99.48313033,110.447164,24.42266502,53.41498419,51.83236838,51.64007648,55.8840728,48.34240746,41.9251125,52.61400712,49.01288661,126.4020784,9.630202483,17.80859246,70.05794613,56.70284641,35.38029945,20.16885991,62.28378792,93.40816203,88.62299037,99.9561763,94.10022402,95.28373771,92.805535,98.75269345,93.85297406,85,85,85,85,85,85,85,85
Chr2+35742370,LOC_Os02g58440,3.248855356,2.971396006,0.947371274,3.237596964,1.335958376,1.734916428,1.354170075,2.611974163,0.767636362,0.48508119,1.219139704,1.200744031,0.445497913,0.908741948,2.050423631,0.453759236,2.190222362,2.909203946,1.049534121,0.275064831,1.796501132,0.973005825,2.274110878,0.091022023,0.789954126,2.683069631,0.102071811,3.340999872,1.078581024,0.067569158,1.041353423,1.353108078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.390020282,0.33324355,0.857704416,1.492684066,0.960168617,0.469774653,1.088890203,0.943430795,1.665585671,2.72231901,1.581161677,3.422928168,2.855956741,3.563228453,3.367817446,3.26785571,1.048311819,1.285012103,1.549676895,0.291531844,3.128226986,1.605954212,0.561029458,1.48732628,0.482772747,0.723291009,2.991664899,0.984963073,0.64066275,1.16814061,1.239251321,0.830165502,1.175751178,1.577900271,0.119573431,2.09313254,0.322452911,0.380731796,1.389776353,2.961649946,0,0,0,0,0,0,0,0,4.272707231,6.297866011,0.397196855,2.471663665,4.077041942,12.63759376,7.241171177,4.567802373,0,0,0,0,0,0,0,0
Chr2+35812441,LOC_Os02g58580,16.47640026,5.669108215,11.37017964,18.52293364,15.91747705,19.4061745,15.2887629,0.757097007,11.70165629,14.28996608,10.45396536,13.15532271,13.93988306,16.36866877,12.36874627,14.59694546,3.726223391,1.379947376,15.84190812,11.87488051,24.88650328,13.52547378,8.81038026,0.376804293,25.36339677,29.07178048,23.10229389,22.21328296,34.78091372,36.89822456,34.44178232,36.96585023,11.52923427,34.3660458,40.51578254,28.7476296,56.55882833,32.7804386,37.28557001,25.98147042,27.97592288,23.86516061,39.48053177,25.31066363,23.61684315,24.53746412,23.21844627,29.55169203,14.91386272,23.65886602,34.2314687,33.11659745,25.36867868,18.13968012,23.2875749,20.45152898,3.854187147,24.88880161,38.31919611,30.4353106,33.32666774,27.4166028,21.03462817,37.91567052,33.07279332,22.19920169,26.86162933,25.05810601,26.34887586,22.31336235,20.73861427,21.39428245,20.93200899,21.27333839,18.47499315,16.65783888,21.27986307,17.39429337,18.03680507,18.10875935,8.814778678,5.661746554,13.93980297,13.61868209,8.584793441,9.483938704,8.926305596,12.84263136,15.39436783,0.170744692,25.26197775,26.35322451,4.370435966,11.52337403,11.00701292,0.949370801,15.50409569,13.63580238,14.15863779,13.32714877,15.03251161,14.12062332,13.86054524,14.36013071,5.089394206,15.88798351,9.4063436,22.36086958,14.87090586,15.31130972,9.833724136,8.45626309
Chr2+35812361,LOC_Os02g58580,43.61938663,58.3053364,44.25892477,37.39529913,49.94279853,55.00248744,46.89940963,41.91229063,50.20265287,44.16147399,46.53219296,53.34807445,44.5754755,21.07729147,51.00717923,66.89561451,43.76038291,44.65889159,44.60223576,42.880827,46.15806267,46.09944443,43.13146037,45.18141009,34.84267096,43.80641268,35.84622675,44.86754044,36.6807921,38.74024912,31.31969853,39.5299245,48.5641673,34.33853565,38.75403288,36.99561632,45.82755783,43.45318819,29.10394243,37.58929314,68.67298196,35.97441103,52.32516472,39.1265067,55.37889833,52.14843993,33.92877479,79.84565861,28.61198713,26.08950827,33.08995925,29.99177374,28.06872257,30.90402787,33.05005196,31.89641853,28.1878001,25.76250515,16.51867311,31.07793404,14.12084496,41.49236289,24.71462861,31.2888139,34.20380545,33.40131936,33.64430294,36.30678414,36.07547007,36.36044543,36.51668944,41.93106383,24.34527828,26.78452804,24.44910711,29.74188371,31.68558533,35.11281608,25.99073058,15.46232548,24.01388919,30.36676956,41.14302871,47.78043777,38.55835141,37.22053528,38.11412713,39.77371706,0,0,0,0,0,0,0,0,35.4686959,27.34497252,24.58386069,36.29365629,23.36728319,38.605459,31.69082602,38.21475541,68.91773606,69.76073225,65.54981696,67.77024156,70.05002196,64.77608219,67.03454201,68.2859378
Chr3-1515887,LOC_Os03g03510,3.494588065,1.801333461,3.589038562,0.738268741,2.273258562,2.011316021,1.234943514,0.808706,0.363719976,0.086332089,0.518125853,0.344830218,0.560748705,0.047942872,0.872520707,0.094986399,1.891446763,0.082437494,2.344467812,1.547940425,3.331965705,2.909264923,0.463866325,2.99135685,0,0,0,0,0,0,0,0,12.13384518,3.111971342,3.193384715,0.25055441,2.086222054,1.087816297,6.546061447,2.98609547,1.538700471,0.774288486,0.979266587,1.462043132,0.223393079,0.52841187,2.43558837,1.368224436,0,0,0,0,0,0,0,0,0.036605585,0.162222017,0.130949644,2.158204389,0.079508757,0.633182831,0.588087333,0.905442175,0.215819279,5.473759684,5.391147407,2.226182676,3.340240995,4.7130853,0.658829495,5.680900568,0,0,0,0,0,0,0,0,4.817061213,2.612991935,1.459373654,1.30211576,1.805839809,0.305182552,3.957395055,1.656071189,0,0,0,0,0,0,0,0,0.303077758,0.554871033,1.265454155,2.695747844,0.750884586,1.771965527,0.305242768,1.874296141,0,0,0,0,0,0,0,0
Chr3-1518367,LOC_Os03g03510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08942006,2.795945248,0.382147816,1.708266144,2.005432148,3.289403833,2.434337634,1.565320585,0.240644684,0.24273484,0.326496413,0.981190681,0.646334622,1.255573413,0.652174512,0.760766714,6.225438123,5.279694642,6.642324514,5.748596899,7.041878251,7.551582417,3.737478981,2.785598726,2.577478257,6.082086626,1.723909392,3.181600222,4.838029251,5.144439184,2.77352569,2.124407514,2.860655993,4.10745556,3.144944927,2.932968372,5.023283275,4.450761377,4.435175439,4.763680394,1.016697637,1.324333154,0.531345936,1.098027014,0.736626029,0.958064906,1.097609124,0.860525111,17.37785302,39.98898312,25.87779277,30.64434562,29.69635753,28.33917582,29.63282365,46.36364112,11.32705752,10.82262806,14.94506076,9.366817763,15.83609368,10.03613402,12.17409608,16.7437976,3.297060806,8.026023644,2.507943953,2.600330542,7.089392991,2.237193209,4.066536856,2.044823802,2.435569696,3.852377472,1.032089309,1.821719762,0.27239482,1.943874282,1.407118804,8.741280759,1.30465318,3.688716238,2.782556339,1.920573677,3.855582467,0.24687542,1.863081835,2.004183638,0,0,0,0,0,0,0,0
Chr3-1518124,LOC_Os03g03510,2.346215433,2.521010828,0.604685174,0.772601853,0.682093844,1.539260966,1.326526107,2.110216797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89040707,5.0428324,5.111042788,3.14574935,5.972794501,4.950173908,6.368192691,4.989603439,1.409174755,3.193130171,4.783445393,2.474431241,0.446212723,4.969217153,1.407039043,1.70480897,1.450412128,0.820206283,4.645108104,0.526536899,5.162250739,3.827385852,0.996165777,2.092722918,15.71365001,20.50762183,24.86525642,28.70617804,4.797221994,7.759751664,27.09259151,0.004718172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr3-1514750,LOC_Os03g03510,236.4150378,238.0845099,211.6474749,218.5723761,210.6400084,226.2950613,235.9800862,224.4308997,202.5922105,254.3086029,198.3247091,244.3475272,222.1415625,245.9835205,251.7580575,215.939506,227.8129914,174.4179909,228.4382049,150.2100286,192.5150223,171.8961342,269.9376987,233.9445557,134.5322242,156.9003746,146.4698424,140.5542179,139.742225,147.2070199,137.5816662,143.216133,674.151141,704.8854658,700.5009433,681.6515421,707.7755569,689.6680727,711.8342734,711.2620569,445.5808302,451.6520848,443.633123,445.9386556,419.0804524,428.2947959,432.5278885,446.5446664,384.3543685,384.0883112,387.4589693,411.3189606,417.3771967,401.651542,401.0414181,401.1231818,111.8874991,83.37980132,102.6782373,90.59518518,114.8843803,99.19202387,110.9259044,127.2510858,1119.588987,1314.830342,948.0570601,1272.356134,1189.79057,1213.772864,1262.04203,894.419894,698.8135085,591.5695775,643.1456724,624.7702133,769.237293,674.6991105,637.7621696,686.2083885,480.5253999,476.4334759,492.0085434,491.6133202,483.4794107,494.0450429,487.7602264,491.4542739,415.8525814,379.1412096,308.4577979,280.1046743,325.0985259,417.5492843,313.1533424,449.1594289,244.6450196,279.3466009,308.915941,304.944394,266.6313269,293.5005267,277.8073795,261.7483144,112.9938215,180.5689141,153.9914403,175.8878056,177.386732,190.4142228,160.5917825,123.0217328
Chr3-1515036,LOC_Os03g03510,2.449332776,2.614704806,2.627829233,11.23889733,5.444098109,2.415629488,3.601457538,8.522501976,6.926036015,1.475692603,14.54153841,9.964481517,8.658756377,13.63092199,5.616168531,7.062275177,5.702829348,0.538803043,0.724848302,2.097994535,0.342254408,0.35453491,0.981879713,1.738864399,0,0,0,0,0,0,0,0,0.833167504,1.952211151,6.283572666,2.688033385,2.718703384,11.87093066,0.564188939,6.110890038,1.102597372,3.922723208,1.313367494,1.461048458,0.999860364,0.06325743,1.505394758,3.050823733,2.128715212,5.530798201,1.411987637,3.148186257,2.952282839,5.494506756,0.833066335,3.608737733,1.03167882,1.320707206,1.654011062,1.20763339,1.144552688,1.448252801,1.473628314,1.700375504,15.16935258,12.97775651,12.70418766,15.78431943,15.4408233,16.20086085,9.255022377,18.56183419,3.172421216,4.64678677,4.56569735,6.319774915,4.266897785,1.516795537,1.291689147,2.39595949,0.953681939,2.318656338,0.208194227,2.448203557,2.973118024,0.01217359,0.345053753,2.019369753,1.686492758,2.326624715,0.684723482,0.828158605,7.492767668,0.79419125,3.903915522,1.971915873,2.691916875,2.505676362,3.873295417,4.022943277,2.013925704,3.855295897,4.008384528,2.901042253,2.318599407,1.403056846,0.675543387,2.512287961,2.347194169,3.116202,0.597053212,1.41905676
Chr3-1518545,LOC_Os03g03510,0,0,0,0,0,0,0,0,2.224274409,4.12856627,0.709932262,2.756322581,0.14839403,2.858966797,3.39899548,2.909997338,2.474096957,10.62261438,9.427275878,1.439193002,15.07328576,10.19264339,23.4224175,12.8167978,3.750386415,2.137974176,2.746875295,2.731222369,1.38474476,1.553898342,4.1751178,1.187095883,0.749742193,10.2457204,5.258924325,2.897857343,0.241577271,0.915993893,8.27982793,5.576313449,6.620743896,5.236851687,5.535746207,8.1854299,4.566972806,7.299069912,4.678627891,6.738863712,3.757011398,3.943447941,4.813402848,5.758358739,3.623537216,3.824167789,1.61797231,0.201030058,0.418303637,3.002680258,1.915693378,1.270079769,1.795743409,2.065871762,2.601669565,2.570291007,56.35240751,84.8877001,75.48440555,69.87821691,65.49504997,73.84271738,82.64238575,77.66928317,18.51965248,19.58320073,7.034819442,12.03199382,14.83774972,10.39381394,4.871739069,12.01542685,19.56903144,12.54155492,33.48581744,26.24603292,28.42914049,24.63399448,32.8304232,30.69317732,22.33538636,25.63298064,43.24152133,2.460522608,24.11761752,30.03341742,27.47251341,90.86872455,13.38841685,13.13063345,18.00039707,18.48338417,13.85215926,10.06933041,15.18910042,21.6358197,0.559055437,0.379093251,0.398427474,0.551108334,0.855567479,0.445612546,0.234338327,1.356700823
