chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,dry_seed10,dry_seed11,dry_seed12,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,endosperm10,endosperm11,endosperm12,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,imbibed_seed10,imbibed_seed11,imbibed_seed12,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,shoot10,shoot11,shoot12,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_20days10,leaf_20days11,leaf_20days12,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,leaf_60days10,leaf_60days11,leaf_60days12,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,stem_60days10,stem_60days11,stem_60days12,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_5days10,root_5days11,root_5days12,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,root_60days10,root_60days11,root_60days12,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,husk10,husk11,husk12,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,anther10,anther11,anther12,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,mature_pollen10,mature_pollen11,mature_pollen12,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,pistil10,pistil11,pistil12,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9,embryo10,embryo11,embryo12
Chr5-14587972,LOC_Os05g25180,19.58910016,40.45462005,13.19813589,24.90464154,15.43024812,28.10628079,53.28722987,37.20505605,55.05767548,41.94526969,24.4889647,17.9785364,13.26007154,20.53165395,42.97977867,35.87903747,37.32925742,28.29341393,54.37231887,54.37050229,1.626906599,22.54279274,78.57891575,14.83373356,20.39880816,40.49794169,35.63999506,48.24012125,39.99763723,32.43713938,57.23631904,43.85013508,37.76557066,36.68862065,37.29451711,26.08175006,38.20318171,39.73087083,42.33593048,36.96479536,45.78816952,44.60618156,35.21556225,39.07406102,42.70823823,37.35837406,37.42199248,40.39000143,61.60390417,56.7411355,65.53869879,54.00078679,59.03464972,66.28437645,59.81448508,64.18193353,62.97005468,64.96301631,66.90290814,58.91641477,47.20771245,47.9198612,43.12187046,49.72363239,46.44470025,49.67103568,46.42691289,48.92275191,51.55506118,47.82022794,44.86307722,51.36345725,37.41701815,34.18298412,46.96774792,43.4399355,44.81905998,47.36956002,45.56776092,31.39028994,32.81245082,33.91906299,39.09114125,31.47988764,81.12973695,65.66213101,73.25856062,71.1209515,54.22908804,66.35852737,57.62148162,78.9280718,59.63945122,54.13721379,73.60805095,65.30028218,68.09416219,62.7633178,61.8559666,51.27673869,63.5903345,58.95337287,66.40515292,59.64653051,58.1592112,58.14814731,57.34750382,66.56010852,58.46860779,65.55596899,59.73538706,75.1381002,37.58509191,74.19533617,88.73813029,83.58557158,76.69949404,63.64931861,58.61874258,80.08208704,78.33820747,85.62133945,78.52535649,79.13050246,72.20813447,74.91625614,91.18597155,78.97113175,78.47784465,71.11189527,73.67127329,66.14764619,112.4346351,0.284380641,88.45485363,76.15633238,17.58032265,71.04348044,43.11595658,55.88610819,100.0886597,3.197676941,103.0223121,84.23701264,51.62030683,61.25583611,27.19354983,50.15400558,60.08288333,41.36207933,54.24349785,41.84552243,64.53564243,29.89112882,44.02733213,47.46638212,51.96826655,15.26987107,7.759249398,27.30416527,37.98707596,40.88698243,29.41864489,62.74472798,30.78343498,23.41155147,17.29267927,16.57628185
Chr5+16296492,LOC_Os05g27920,143.0884393,214.8035608,174.2312326,190.9945594,104.9701343,137.0029168,216.3009865,212.9617913,139.5102307,147.1449138,163.7301251,198.0910886,117.3358706,106.131241,92.96671135,93.55032805,122.4478435,89.77177858,114.8843806,92.24767578,106.3117029,114.7351783,92.6846901,69.17519559,98.95796638,47.38461651,59.22986535,105.911432,34.18449797,125.6350562,57.13687737,115.3568449,22.56477491,15.75422065,88.91633934,61.05814267,111.1419151,114.2211638,111.8764558,92.98953265,92.28857701,110.3938309,66.04751794,105.7621424,71.83428182,91.56508283,92.85245971,86.26427063,69.21674219,56.26446376,54.52318713,66.12858933,56.03574032,65.56417812,65.57892558,80.8894205,79.88703306,68.87321629,60.91685238,88.57754061,51.71044786,60.74905902,60.26572765,71.37039606,62.74430138,67.53374545,58.11160833,63.61436891,61.97743763,59.68115619,64.73761236,61.47042555,82.20001539,84.60279668,91.59102703,74.32313779,81.25402736,87.04032379,79.7692614,74.47187045,82.0953828,86.57259626,86.59909591,83.76758404,110.5779719,103.7190945,82.72574646,129.1758585,108.2063502,101.0180559,106.002763,105.8002432,79.57929371,91.77958513,88.19434392,92.93965852,69.84932608,68.92253833,62.81137557,67.48192593,67.82668155,55.77746635,68.60145064,69.94333127,60.29850082,81.58771057,67.39920513,76.62969957,60.3298195,64.68665725,61.81745269,58.45862909,58.56405168,61.46413122,67.87281293,65.35804267,67.46296246,66.69883131,59.80235374,63.87354246,103.3489453,100.537796,84.07549933,98.90528345,81.18871025,95.82081333,91.18599907,110.1611662,87.89284719,91.50140929,77.92797283,82.30515407,53.94435317,134.544378,75.22406458,159.1485215,210.5245515,193.7539289,97.38396704,169.934982,203.9699104,139.072393,204.7061531,174.9209541,111.9589682,140.9446778,141.3102899,111.2329294,143.9518919,97.93956384,134.6368989,130.0593033,98.94724769,185.0206169,102.5831707,141.926169,141.5825429,142.9594079,146.9362407,146.4871076,144.0218007,143.9386161,146.6448181,145.1855027,142.7232491,142.1306269,147.6207903,142.2744732
Chr5+16296689,LOC_Os05g27920,0,0,0,0,0,0,0,0,0,0,0,0,0.947596102,4.001876339,4.502233427,6.832336288,2.598062418,5.180746637,0.663665291,9.637582424,4.159977455,0.631731654,6.706253249,3.654137907,8.300185224,3.067639913,0.290439602,0.91560967,4.440344092,0.474869352,2.803943746,3.741940949,0.707736249,5.752938405,0.276488716,4.34205954,7.106833105,1.890904422,1.371909792,14.11035884,2.588283307,5.317134114,13.1263658,11.30817244,5.69171298,0.767381591,20.23316907,6.495402294,3.59638484,0.0013923,0.405367879,2.156745163,2.670491512,2.148706101,0.500949607,0.7726551,2.591029065,1.36178668,0.378563416,2.150686157,2.696156348,4.138434694,4.933530941,6.50537057,5.004027275,2.949385895,3.359934382,7.87592777,1.856817004,3.580446945,3.159787877,3.435328703,2.0694346,6.204591977,2.382835897,3.120612447,7.939320297,2.767063615,5.202043278,3.266159799,1.98702251,3.766897245,3.834646842,1.586513373,1.72403709,3.340986993,2.934919319,3.70040052,2.023132801,3.27312381,3.900568822,2.354098582,3.049448123,4.894750529,3.400569901,2.41648116,1.858815321,2.23834901,1.976596343,1.900784643,1.157102638,0.291948674,1.059555958,2.3189302,0.527948064,2.049422427,1.267643588,1.580115093,3.252335549,0.073693861,1.507245395,0.169249396,0.133161195,1.466218101,1.144028854,2.132871861,0.581423438,2.182259796,2.068615177,4.232399013,7.664415977,8.064702393,6.622553602,7.901961768,4.966176171,6.068928821,5.276041256,6.383829383,6.515116349,8.919853337,6.015471082,6.680037111,5.743240536,34.19152933,6.797513746,22.55748493,13.5081653,10.49689622,28.73535803,42.673572,34.5524268,17.19765961,27.18635948,5.978513898,3.962013951,1.229696053,0.718122329,0.153303114,0.378082518,1.454189382,0.068925103,4.91677036,0.297846787,1.903766507,0.318791721,3.466421463,5.759111734,9.029046005,7.684960966,6.525972316,13.65258128,8.60888062,7.353236004,10.77434005,8.156051821,9.243345779,7.890775662,7.444347093
Chr5+16296129,LOC_Os05g27920,2.070145258,2.430089581,4.310965898,1.697434783,5.186010484,3.98986927,1.964571959,1.529220496,1.303804267,1.037220481,4.338141571,2.364091032,6.670815551,2.463463355,3.715075762,3.401353434,4.077948415,2.026594438,5.829173093,4.027873107,4.71827316,3.448716885,4.288187685,3.840720649,0.910327642,1.054780545,0.393632881,1.033142622,2.959541556,2.287457179,1.894329006,4.015915297,0.897097211,0.471310771,1.215147339,2.30901383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169222533,0.604068153,0.849261229,0.375553566,0.095592541,0.364252246,0.92054351,0.075308503,0.072381115,0.485773319,0.788503234,0.042047074,0,0,0,0,0,0,0,0,0,0,0,0,0.686201838,0.025627336,0.759492661,0.786525998,0.472447107,0.469052228,1.357330771,0.581026519,0.861089344,1.032783268,0.215102998,0.905678572,0,0,0,0,0,0,0,0,0,0,0,0,0.591993072,0.727028569,0.273012853,0.861865827,0.189566433,1.027753854,0.325139674,0.425127559,0.125575168,0.412492738,0.225326275,0.450718993,0,0,0,0,0,0,0,0,0,0,0,0,0.199759872,0.168211392,0.912639981,0.100279202,0.23932481,0.23149272,0.499859469,0.698353864,0.131136766,0.121916308,1.877566475,0.438428596,0.102938172,1.68837838,1.585431585,0.664636187,1.655657331,1.796879819,1.026784905,0.654932296,0.476278075,0.914809683,1.413983206,1.728628672
Chr5+16295085,LOC_Os05g27920,0.816728947,0.032463704,0.239273568,0.764038431,0.629600838,2.498409056,0.500713051,1.258360395,2.000562397,0.208934383,1.552397227,2.590241042,4.197459821,17.7247686,4.869871312,2.40769916,2.366289842,19.24852661,8.627087408,8.42411209,5.309293192,8.404155975,2.246833992,2.652997754,3.343835887,3.213646378,8.139215499,6.57250003,2.681961724,0.620525158,7.76216931,1.45852647,2.716420348,1.738246786,0.585652734,2.771389228,5.605355559,1.377319274,6.333789778,0.449537276,0.4803753,1.18753193,1.057659656,0.202815753,5.56602598,1.916803591,1.601399678,1.194510088,0,0,0,0,0,0,0,0,0,0,0,0,0.253722312,0.489730524,0.627716656,1.994652573,0.766696075,0.458019916,1.960463054,0.953048786,1.065343346,0.536792976,1.41773431,0.734562369,0,0,0,0,0,0,0,0,0,0,0,0,1.310542328,0.781209194,1.876353552,0.98599283,0.998023359,1.053318142,1.377943462,1.260423754,1.43594757,1.947560467,1.287092623,1.371209061,0.577117977,1.535962512,1.471926493,2.016756207,1.686053495,1.588338407,1.912332644,1.564553163,0.240523987,1.135279304,1.434404155,1.888114999,11.85732161,9.70795914,4.617172385,13.46409742,12.10340743,12.89643525,8.22104726,8.502115959,15.24983636,9.377960381,7.751111455,17.76336046,2.261274063,0.847945524,2.279293126,3.302011086,3.842957399,6.168175299,2.294252266,0.784980985,6.287388023,3.573609006,2.206150781,1.222008023,0,0,0,0,0,0,0,0,0,0,0,0,1.128962579,1.704682616,1.330250966,0.436493074,0.167933069,0.007082833,1.941360322,0.881903058,1.075854156,0.492974257,0.265909637,1.183821219,11.19470729,16.49564664,15.33411415,26.05784911,6.370272307,17.51208886,17.32600356,11.67347134,44.53547007,21.01548001,24.18130442,13.55022371
Chr5+16876815,LOC_Os05g28780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.245980623,2.443043855,4.016809239,2.967176583,3.137357649,1.838566348,0.010257205,0.096781926,2.131026673,1.283653587,0.144130273,2.218160629,0,0,0,0,0,0,0,0,0,0,0,0,0.202153625,1.160597213,0.381707958,1.563061457,0.231955074,0.036346564,1.007930172,0.008190761,0.733169699,0.168223644,0.389203754,1.409827625,0,0,0,0,0,0,0,0,0,0,0,0,16.42392764,7.867327067,2.249105067,17.55548062,14.66057858,12.73011455,19.49139121,8.689865677,9.538842886,14.12828748,11.940038,13.33378105,0.740620846,1.241946513,1.497057213,0.530137896,2.402572233,0.665098141,0.292665126,0.486555203,0.488524472,0.705232576,2.282083622,1.239803985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr5+16876875,LOC_Os05g28780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.64395517,25.02516812,9.362702717,6.869556892,9.157682391,15.37220718,4.788542109,14.75585515,14.08424537,12.59633755,10.81041244,7.556661652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.57812558,14.72273682,13.79760113,13.47809799,18.28698723,12.3166643,12.82380911,12.73043563,16.24372252,15.86657972,20.33152357,13.02820005,0.648240799,4.93285715,1.988608919,0.266740549,4.487791809,3.460375624,0.856924668,2.421015493,1.681134814,6.109474207,7.807788238,5.033702941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr5+16876107,LOC_Os05g28780,0,0,0,0,0,0,0,0,0,0,0,0,0.342740316,0.182838224,0.030439723,0.647457687,0.799232294,0.439535428,0.172597731,0.689411868,0.300050104,0.337650266,0.322190623,0.128029364,1.986123955,1.09303973,0.26980949,1.509425883,0.185514359,0.771613364,1.714281623,1.498431077,0.579641121,0.080573511,0.17552098,1.848286333,0.221548327,0.622802547,2.322501547,0.365598765,1.075385957,2.742356242,1.65575556,1.561006421,2.424987142,0.783529212,0.950289716,0.782249817,10.24873518,7.446452943,4.289304783,6.506083809,1.899080944,13.40624302,7.634243692,9.579196251,9.162090977,9.824827353,7.677101217,13.01758367,0.364547165,2.596162593,1.896218722,1.079101029,1.386845718,0.831492331,2.290254924,1.289426107,1.639202568,2.062038765,2.777896802,3.507229625,3.012863892,2.276176454,0.151282736,2.11189198,0.739348039,2.25855853,0.303688839,0.593217364,1.035674859,0.720241963,2.100625118,0.78924061,1.434607964,2.315462641,1.79020459,0.332246792,0.091800836,1.562192814,0.391989399,1.57419915,3.995015668,0.881703276,0.570797813,1.998872008,0.645278994,0.822921343,1.797313139,0.334444958,1.723359116,0.334758267,0.692274052,1.299541183,0.301366559,1.21342841,2.562091054,1.502110738,3.74206333,2.885438538,2.316779091,1.232118262,1.748079533,3.180774212,1.30395424,3.011431623,2.485389123,0.139936615,2.544871312,0.86446585,2.343568936,0.631314108,3.614952278,1.06273985,0.78633493,2.147946471,0.086276421,3.758201453,1.228412601,2.569521377,0.806998973,0.674490802,6.870192425,3.003961622,6.088586509,4.205750144,12.67795246,13.96505449,16.24543939,2.285500961,10.97740563,1.514876739,25.34670603,21.96747819,1.137165291,0.187960257,0.133775478,0.830877024,1.102647211,1.244608303,0.076395763,1.437229508,0.190263273,0.43764577,0.036425498,0.00176723,0.000229403,1.299581432,1.235819114,0.92906789,1.062983498,0.047573703,0.61940725,0.832299422,0.023249017,0.353264539,0.45765565,0.314070632
Chr5-17441618,LOC_Os05g30130,28.23253513,33.43064754,20.25005004,41.02833558,26.91346237,29.09596252,34.83921603,22.13162693,25.87809379,23.05211915,27.86339068,37.38891868,36.16626408,61.23610656,22.37371812,28.8145206,59.07536592,69.86520969,54.06870999,37.16336296,21.64712198,55.09003856,44.61410003,31.24124693,53.15906976,33.57557449,66.78166901,63.86854965,54.69942126,61.72586435,37.34028055,58.22942059,45.45513835,49.49908674,65.06139075,61.49750985,21.79753415,22.3800124,24.65021168,19.67449161,19.67517181,23.18021404,23.46968499,19.17871409,21.75127375,20.64270655,20.73593833,19.25577305,44.74562419,44.60696783,32.09180796,38.27624193,26.13085664,14.97311152,34.72032754,25.46248641,42.66008213,50.56073201,38.13127585,20.7970292,24.259729,26.22428755,26.53883941,32.81847654,31.1952039,29.06228794,21.36103712,24.48183838,12.79321387,32.67652573,32.23488027,29.96977604,32.1548592,30.57998411,35.76842881,20.71827885,15.93605883,36.79786737,33.03804828,38.07000105,32.01584734,18.64126201,20.6488808,23.33070032,20.87979321,15.05617911,20.72066647,17.67302629,20.91648503,18.62501561,17.98011424,18.85720599,20.82251257,19.39258906,18.68647092,19.90066573,5.449763977,20.54864331,2.961377524,31.20584513,16.57404181,41.0964968,20.98442385,13.52704784,0.759336172,6.384544573,34.78251729,15.2419953,24.23826383,22.54022614,15.90027588,21.16513041,39.26212066,24.45510695,13.60234506,28.784597,5.24506699,18.13466251,20.36884852,33.08488929,20.98101983,16.28434162,19.74642136,19.34957827,11.95407658,12.70592217,16.26348587,23.45804477,20.06305457,22.20734265,17.41559186,18.80413199,0,0,0,0,0,0,0,0,0,0,0,0,17.02083588,12.28698813,31.43496105,26.07672256,25.53615119,23.63306466,31.71110862,16.0086516,23.45131247,38.2585807,15.67852075,0.028127785,37.04596533,34.89628686,35.98834373,35.46712515,34.85852153,26.22642873,31.52765427,28.82802366,22.02722565,33.7908832,36.97259025,25.93165232
Chr5-17441864,LOC_Os05g30130,12.72307387,12.39269006,9.831110915,20.55404877,12.83365409,9.483024915,23.92921264,11.30603103,14.82682263,16.95729402,9.95385544,7.338439782,5.815544306,11.27510508,6.791413535,7.303696893,8.094894693,7.130533805,0.181574016,4.223398159,6.10992992,15.57187876,6.68012044,3.178392626,3.042300384,4.611202661,3.080833626,1.367635348,3.101676531,3.725534386,0.768473391,1.614275543,3.86012233,1.195513493,5.399106863,2.614676174,0.372735117,1.446646535,0.110618778,1.138549719,1.860649346,0.831547693,0.013142065,0.035001464,1.627975966,0.850373992,0.988788932,0.834200141,0.26949131,1.680637355,0.024443554,1.593493264,1.158549807,2.149984811,0.605397725,0.343861127,2.09106371,3.851945943,1.613805696,2.626119228,0.824925763,0.73810194,2.60591107,2.360297328,1.372318859,0.759746191,0.833481492,0.8154307,0.632996919,0.307641275,1.660494886,0.404070826,2,2,2,2,2,2,2,2,2,2,2,2,0.521777903,0.770110226,1.545085169,0.910784017,0.444655067,0.507425634,0.688439235,1.520399863,0.160249467,0.008424719,0.648172647,1.36711022,0,0,0,0,0,0,0,0,0,0,0,0,2.165433343,0.316705236,0.130698779,1.441281106,1.187252346,1.271411277,0.345363404,0.63423315,1.648838659,1.283822558,1.174925881,0.362075308,0.587476669,2.020552958,4.290602138,2.040300965,0.312065466,1.5547804,0.211920955,0.957732327,1.124905804,2.691767245,0.869851533,1.646868677,21.10378298,23.98731403,29.2346917,13.47999561,27.32100901,19.02029592,0.935931727,6.615715811,46.71683271,15.08598133,26.06437143,9.461616247,1.509463865,2.746840579,1.580309624,1.272429599,1.013471481,1.830361759,0.230091269,2.097898134,0.311434792,1.543767955,1.640004113,3.489508989,19.00011513,19.01323106,13.81910464,19.47535844,16.68581502,17.46522383,19.4335925,17.81836829,20.18215974,16.0233368,13.56528932,14.08013594
Chr5-17441753,LOC_Os05g30130,66.87913828,87.00356851,77.7894689,40.95324119,75.35372713,37.61928242,45.91538176,82.92103622,51.61396886,37.32249921,47.41081427,57.76905478,52.5293649,32.14470786,119.4247483,22.38397732,99.96617011,24.35356131,46.84378344,67.35613635,54.56446566,52.39199484,52.1315707,48.68529819,31.70853181,29.68082406,33.49950325,30.28108648,32.19333298,33.70393174,30.26137375,31.04616428,31.55372939,29.55028423,29.81404735,24.20153055,7.455844216,31.85271142,8.276090443,16.56272985,1.000817259,12.7474836,14.64576091,20.43448541,5.262929727,22.61814217,25.51400529,20.0077687,3.030732467,4.218645437,11.64516575,0.858944105,3.426891951,24.71413136,14.76500128,9.69899263,19.4422617,9.639920756,7.632475755,11.14372926,1.962590761,7.229544688,1.769965197,1.930834463,6.528615125,2.88262669,0.58801975,3.818693599,2.282513526,4.656388786,1.825453003,4.669528558,6.510624771,11.72138576,16.08554167,12.09393691,10.45501708,11.68047964,12.3662038,8.215456956,3.558128122,7.342983547,12.77342616,10.77082177,6.231492161,11.05261073,5.512541921,6.921382409,5.692663229,5.541465002,8.331970705,9.016854934,10.01697102,6.973502955,1.904713064,8.214876557,0.04383904,3.193259102,5.865768914,3.267475981,5.700163598,4.546412133,7.104892747,4.420122536,5.022100076,2.532408983,3.53216459,2.766093831,5.023701653,11.20419409,5.999104536,7.197123358,2.42502248,5.749039178,6.201975413,8.800497332,5.377395816,9.119660046,7.19240752,5.693998082,13.80696866,15.8622416,14.85247959,11.24904393,13.93421257,9.957516752,16.05639109,14.5313053,13.8735544,15.64980177,12.62046821,12.86652031,0,0,0,0,0,0,0,0,0,0,0,0,7.577123091,9.71217942,13.18589585,12.087603,8.03560009,12.67664458,12.20197289,8.282243135,8.784321583,10.18584345,8.503655301,6.908386639,62.13735219,72.57941863,17.82436879,45.96308032,37.39242608,70.93542015,28.04582022,43.4997108,96.74570932,62.45537776,52.66383176,66.56095786
Chr5-18588561,LOC_Os05g31920,0.668679052,0.89464587,0.42215391,0.058272262,0.461716448,1.349766117,1.388253623,0.421221901,0.102471526,1.255189866,0.108359796,1.304334013,0,0,0,0,0,0,0,0,0,0,0,0,3.279222977,5.002830562,2.827147717,1.898537263,2.397599962,2.332742459,3.573702607,3.597990465,4.937479232,0.680123499,2.192433152,4.2274295,3.246959734,1.662657769,1.39295918,3.872770154,4.704458438,0.654574485,2.675624082,0.48426384,0.450779423,2.218180855,3.678141772,3.697574145,1.711642803,3.494169447,0.830385093,0.006529995,1.526415192,0.207082065,1.325568061,0.197376298,6.394041531,1.106510607,7.333885095,0.072075555,1.434802804,0.971762135,2.001805432,1.30328061,1.554169696,1.740119091,1.472709173,1.562699041,0.574276917,0.609161564,1.560327186,1.133648373,3.02232302,3.133055568,0.491045441,0.2871106,0.276466337,2.689010211,0.100996798,1.105451111,5.397843853,0.824371427,0.548877258,0.673158766,3.297182732,0.12354797,2.134195847,2.139709639,1.721634009,1.887869215,2.382258198,0.499283167,1.175661936,3.73905909,1.167602299,2.538986394,3.972980766,2.9577734,2.883209904,2.878802031,3.521927424,3.504382389,3.3771635,0.114280823,3.685971187,4.65089668,3.898430817,4.191832134,3.680040522,3.302389802,2.146213355,3.028966758,6.256637936,3.103070364,3.800151555,4.989241028,7.271834451,3.618425681,2.853016547,1.924413151,2.249946294,3.058499869,1.866809246,2.636447259,2.934109372,3.806600158,3.670994267,2.804366813,3.430402868,4.464792236,4.756110809,3.639837187,0,0,0,0,0,0,0,0,0,0,0,0,4.927498652,5.434240202,11.63686861,8.649319625,10.30086039,14.09299882,0.538993695,1.303944936,11.371272,15.85650327,9.041473707,15.82578141,0,0,0,0,0,0,0,0,0,0,0,0
Chr5-18587085,LOC_Os05g31920,154.6179776,183.2931052,102.8635916,218.3358912,193.8270454,141.2315151,191.2996507,173.6798029,158.7107327,171.9378347,216.0605994,166.9177569,119.6915167,109.7437068,109.5230587,121.3518602,110.7404768,129.1196069,106.3061286,111.9753138,120.179418,122.3433776,111.8191242,106.685256,84.20887006,88.39297943,91.54501116,74.44037387,85.08568505,71.85655861,74.47428486,77.46665294,88.38128817,96.82418868,89.98268318,83.68646038,221.6350511,208.8217479,109.9637074,169.0582384,140.4327706,183.1199915,238.5950759,178.9857842,190.1495601,199.839088,166.4516015,136.1417898,134.8014019,144.4367741,152.2382721,106.9006176,125.2054431,138.698508,137.9483083,139.9757137,148.2606504,174.7617128,132.7881516,141.3482746,114.797877,111.3428551,122.0878325,106.0222603,92.90621717,106.8457215,95.56468711,91.47806337,114.8411895,109.074088,107.3202388,123.0579295,64.55278783,27.37029843,80.49181105,74.23124274,71.85913211,54.04159607,105.4016365,73.55538238,71.61928754,38.81929964,58.45019899,62.34635925,107.5644917,103.5933859,103.7375555,102.6381949,106.0427825,102.9435975,100.3301906,104.6287461,100.8642994,102.2841592,99.50172793,102.9716112,96.08764732,98.34929431,91.87942647,94.9424262,92.06515649,92.74331504,90.63772882,92.07687865,94.94331337,93.5935961,99.35546446,94.78224489,110.1661758,110.9785784,134.9920633,108.3645599,121.7145706,126.4035243,111.8720975,117.622626,111.8878515,119.8663223,121.2114241,119.9880601,126.3090826,120.0505993,139.2674038,119.4422553,156.8316322,131.5326432,140.4861057,127.1362689,155.4968727,152.179854,135.8374525,118.232463,65.74167017,62.43974234,59.5584718,60.90223016,60.20286635,67.57052089,56.81563028,64.41477326,56.92046597,56.18074253,59.29438768,60.17650977,150.8140404,160.2040527,166.0989886,170.6134736,146.1600152,156.4164673,138.1594275,158.7938529,141.7488445,151.5592434,161.5447434,159.4021339,176.6094585,176.7681653,176.066317,177.1190617,176.3035822,176.3906642,176.158142,176.8292876,176.7105572,176.6577189,175.1250906,175.4808778
