chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,husk1,husk2,husk3,husk4,husk5,husk6,husk7,anther1,anther2,anther3,anther4,anther5,anther6,anther7,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7
Chr3-1515887,LOC_Os03g03510,1.882819133,2.349910337,0.813993652,1.010094235,0.938062235,0.201157905,0.632573756,1.129363006,0.14250221,0.529893318,0.109822948,0.511388449,0.218411666,0.069657843,1.258255435,4.343183075,3.392772494,5.017380546,5.309894472,2.734472677,1.420412825,0,0,0,0,0,0,0,0.697566325,1.351056708,0.027316403,3.514018177,1.02290836,1.523251855,4.406307388,1.786202463,1.760628299,1.118651009,1.266577074,0.710777724,1.890023942,1.761808389,0,0,0,0,0,0,0,2.023242129,0.393333408,0.232162679,0.042803154,0.933354985,1.178351837,0.321600147,3.379997649,3.138793531,1.339476453,0.069865989,4.118040886,3.098317032,0.751290345,0,0,0,0,0,0,0,0.698048591,2.082606779,2.746022395,4.352359716,1.082681546,1.932779207,2.019722422,0,0,0,0,0,0,0,2.814830295,0.351038523,1.061524874,0.603166526,0.231472662,0.461014295,3.065874553,0,0,0,0,0,0,0
Chr3-1518367,LOC_Os03g03510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883370618,0.148216958,4.207413452,0.287949994,1.769922005,1.865339526,1.844996886,0.42939488,0.236527166,1.677894716,1.07195661,0.367716829,0.506354573,0.09449477,5.201189312,3.638651956,8.62637424,5.922671739,7.908585306,3.171199393,5.236733353,3.1036717,2.966411468,2.013094828,4.011345459,2.511078147,4.299937051,4.469165881,3.851003743,4.773409166,3.506669823,4.43010332,4.938611799,5.142562784,5.463001955,1.046602971,3.680218719,1.511317266,1.66404828,1.044745796,0.323523704,1.360719142,34.44957573,27.09256101,36.32553198,35.35682683,45.23890978,37.37322708,41.60905201,16.60777072,15.50671854,9.902245501,15.67812903,16.00594886,14.33364355,10.55463308,2.618501856,1.122166728,7.110257874,4.328780183,6.186897852,4.554295941,2.334928865,8.418324531,0.968536663,9.393018592,9.757075564,5.355111319,0.922638054,2.205726597,1.486493031,2.933329865,3.057946968,2.153673713,4.051860152,0.688294799,1.042261235,0,0,0,0,0,0,0
Chr3-1518124,LOC_Os03g03510,0.412120384,1.042741562,2.153772747,0.887798703,2.148220227,0.650108068,1.301341667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.525861908,5.047395172,5.760629034,5.950506198,5.555225778,4.048005571,4.692090269,4.302244052,2.49893971,4.164546298,3.348427026,1.526470326,2.072658573,3.920149321,8.678567159,1.666848632,5.123111582,3.447863819,2.731354306,6.353493113,1.934842676,47.83644187,15.70066715,30.65404497,36.75238603,5.057353959,2.080984547,24.51865044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr3-1514750,LOC_Os03g03510,225.9053178,186.3121759,245.9036404,217.7556475,233.9731973,238.4148743,231.2528207,214.0978354,229.8769983,223.6363217,223.8202803,231.9837258,230.1570202,287.1808924,207.0591744,187.6042563,178.2181407,172.4748992,217.2826869,235.4057705,222.3419646,127.5772214,133.356881,148.2718536,147.2871973,128.9629109,128.2999487,155.243008,693.6224599,688.6103007,691.8855237,696.5622767,701.470321,733.3858215,713.9318713,453.8577579,423.9880867,432.9636395,441.6125857,443.0361259,445.9283489,452.5607889,416.5382322,412.6381397,405.6861256,395.7607635,395.1114921,384.276263,379.4037849,128.6223967,118.1281111,114.9347094,77.81725539,98.99637277,86.78051004,89.25532403,1384.766933,1152.428863,1064.679804,1295.592629,1058.33208,1299.748189,1433.917258,646.3034722,709.1162841,641.6064546,709.6332986,656.94893,661.3286851,598.5365326,518.1604543,525.1719049,495.1343425,473.0019953,502.2499459,518.78448,509.3320616,522.2753032,517.6475256,474.6388153,443.9807299,374.0115074,319.3202538,387.4116528,249.0082315,283.9023125,272.0058718,251.5857765,287.4396802,297.2832188,251.3940039,153.8227502,119.4478044,156.3822951,154.6598445,158.6131952,151.6117317,161.2309532
Chr3-1515036,LOC_Os03g03510,1.484630374,2.725052482,1.227705713,6.512479121,11.98525702,2.338272564,4.307334664,6.29671983,2.978833629,5.672315118,1.727558377,8.61230272,11.1808652,14.30787922,5.136258443,5.217662943,2.929111077,3.264129393,0.312638312,1.749882148,0.537020665,0,0,0,0,0,0,0,5.034163859,7.792323788,0.988787254,2.916825496,2.538889789,4.705417813,5.031700256,3.281923865,1.039620056,0.561418009,0.927872308,1.629100488,0.863562682,2.926637471,1.098548709,0.145947978,2.68686587,5.277291095,0.328665153,0.725896682,0.303272387,0.685454416,0.94146175,1.100886295,0.545895616,0.792718376,1.223633691,1.131562963,11.15298093,17.84092386,15.28358563,10.16622764,14.60584476,8.105307041,14.89122051,3.060601613,4.183072338,1.480553132,6.080846704,9.538825928,0.105204363,1.833280084,0.184777782,3.058489113,1.012511532,1.092180847,1.232820309,3.624348297,0.28304776,1.70355461,2.421598985,3.682835845,2.831478594,0.516739867,7.2459564,0.447856784,2.36145915,3.216513893,4.201052808,3.074891667,1.932894847,4.657052845,3.31740902,0.726076641,0.506454435,2.053443197,0.09350945,0.141725619,2.213279926,0.318572266
Chr3-1518545,LOC_Os03g03510,0,0,0,0,0,0,0,4.681659802,0.549806591,0.790257388,3.891025745,3.141892906,5.388918697,3.793361723,1.544295226,9.256223398,1.939985257,7.379061437,5.31464933,8.309458327,7.458289136,2.013958654,2.271990095,2.146480606,0.886065561,2.357787386,2.74778221,1.985306355,1.726309623,6.704071345,5.531294866,2.666724513,6.048500522,2.138063326,5.99617784,5.211697904,5.95608625,6.06076709,7.140977017,7.25757603,7.795601046,5.941504021,7.117285588,6.467922259,3.861219035,5.700601415,5.827550184,1.61917342,1.876708138,6.32794663,5.073333451,1.731235995,0.636952837,6.041313953,2.381741786,0.396488552,73.01576762,72.54989265,69.87335616,50.3612457,62.53566061,56.96375299,69.92649872,4.98526984,13.46415119,6.80359201,9.051099994,17.93861648,6.883307814,17.76322807,15.30244669,27.09015536,14.55370166,14.0902107,20.23540421,20.63208254,23.99832179,48.91046476,28.58379548,32.8866216,58.43350682,41.1385469,9.186217957,8.123735726,13.11502093,14.54102915,17.33149501,10.0979022,12.46107127,13.43427144,10.60807392,1.514640295,0.374393046,2.007868455,1.140710857,0.506737423,0.012436414,2.318609527
Chr3-1528953,LOC_Os03g03540,7.125411757,9.840944828,8.012001217,6.130799946,4.335093606,10.787778,3.78333088,0.994758576,27.15159551,8.593682776,32.14373942,24.2474552,32.46844351,40.32188242,13.02535068,5.621410579,2.33551491,0.729291428,8.077597177,3.707092297,1.296083648,4.365805538,3.483261675,3.601999954,3.205743006,5.166006345,2.915648573,6.981326665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4824526,1.025781183,0.59116183,0.313773711,0.330196071,0.464560946,0.434432217,7.61537177,5.039557317,6.089074483,6.441077217,7.398261818,6.795746346,7.414312668,4.79688375,5.404598015,8.881674227,7.630725233,3.917108466,6.479081733,5.569796822,0.551388969,0.036195574,0.099468858,0.113505344,0.341632892,0.495721429,0.717614827,1.345721086,0.609685794,0.604381705,0.473516895,1.224827381,0.263429655,0.137385832,0.528065674,0.324364823,0.638100379,0.96845825,0.640596503,0.811157432,0.021306329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr3-1530916,LOC_Os03g03540,2.411331935,3.800215667,1.455096084,1.181182523,4.10535598,1.020970763,4.143795738,0.554080695,0.752250672,0.659489157,1.978643679,0.800817343,1.450271543,0.810890868,7.475044916,5.900164652,4.294769297,3.784103458,3.639397533,3.003607534,1.026757399,0.842423999,0.136653187,0.783173587,0.574114798,1.150334371,1.078469243,0.515231052,9.601587206,6.002440697,4.697200394,11.82827322,4.007491369,11.8631926,10.98674673,0.068262403,2.132921521,3.956177462,3.235070613,2.492265684,4.431426902,4.190384698,2.665487034,2.334441855,2.751523484,3.002344344,2.180161988,5.527793235,1.947505025,0.140534622,11.07874701,3.282876605,6.642099149,1.595145199,11.10885684,3.247259782,2.136169525,1.98268523,5.304472395,1.105228136,3.392878794,4.580606375,3.166907606,1.956329549,1.584731294,1.776335728,1.044255313,5.799083402,2.99796399,2.036785232,3.798910355,2.01009527,3.95640906,1.603672924,0.509874274,0.579700782,0.42743732,27.97793761,8.073473013,48.4916101,14.04594269,25.86259597,4.890444131,13.61137755,1,1,1,1,1,1,1,1.61680056,1.818692907,2.714623739,0.228894571,0.853417256,1.078080604,0.881216263
Chr3+2266718,LOC_Os03g04750,884.931792,765.0324481,904.0399658,833.7331644,878.7608477,615.7359227,876.0456638,698.600747,577.2845464,694.4209701,534.3080068,732.1069717,567.5155179,672.4916756,965.3073884,1020.281938,986.8582143,894.6942969,873.3960276,1083.078324,1038.887001,1045.675003,950.1619407,902.9140146,931.7542981,918.613797,1133.991671,921.9731682,242.2753696,293.1165849,243.7277879,271.2123186,236.2180144,259.50852,259.0593062,293.5831251,281.6138904,290.7875205,239.5205615,289.201504,305.3039859,254.7695098,414.3476323,384.7913925,413.9463736,363.6799335,439.9805498,485.7738959,372.2226097,1967.83202,1947.683908,1957.435022,1948.070574,1884.888695,1890.707236,2016.00936,1068.319087,1270.111336,1205.771334,996.9981868,1216.003063,953.8962181,1009.13811,485.6670312,486.9161075,582.0338543,663.9181169,604.5773431,545.4951682,513.6965288,504.5451722,554.1965296,598.1529777,541.7352272,616.9370655,599.3243582,547.5571483,466.2906772,284.7738014,790.4537468,465.4263554,418.5576978,727.1916722,450.0767821,1047.157678,1020.043203,1030.104529,994.9125385,974.995927,1054.780679,1007.66792,1415.484725,1419.57499,1363.647235,1377.93068,1328.51383,1362.968725,1462.152297
Chr3+2265998,LOC_Os03g04750,5.064861667,4.777883324,4.230776404,5.456065222,4.050089643,6.49207675,5.60492791,0,0,0,0,0,0,0,1.009951929,1.670227417,1.119805499,2.551799183,0.995243965,0.326987871,0.422579843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.65168361,7.805129488,6.527894095,10.87116996,11.06359687,9.278018557,10.51963568
Chr3-2615467,LOC_Os03g05340,1.588582606,1.248058561,0.047493134,0.850940493,0.390484011,0.197717645,2.026402714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.006575445,1.565502013,1.629822858,0.686603148,2.557279447,2.56234706,0.372625431,2.615603686,4.720009332,1.378031162,3.814528524,2.508423295,0.835405142,2.904009394,1.644142978,0.828439676,0.17584774,0.979131077,1.008941791,0.418210716,1.031557565,2.828656613,0.577761729,1.310265486,0.850720019,3.004215733,2.012785516,2.706977624,0.700622263,0.188422115,0.471057906,0.336428822,0.462549187,1.256926051,0.585683836,0.124138765,1.014271045,0.845745332,2.344276755,1.697407542,0.437310087,0.863651224,2.318111313,9.405598504,3.421787088,9.447568723,1.339459981,1.968934461,7.064143217,0.777369301,2.841365893,2.547834144,0.147477038,1.66605143,2.727738126,0.469284101,0,0,0,0,0,0,0,0.533208886,0.245662846,0.005801876,1.578873159,0.71546705,0.915035305,0.090446409,0,0,0,0,0,0,0
Chr3-2613490,LOC_Os03g05340,1.227346073,1.574199975,1.373425792,2.010950469,0.548274823,0.289917135,0.16921735,2.480437554,2.831907507,8.047498369,4.100999412,3.74476252,4.005748886,1.956349686,2.880395619,2.076244315,1.010119254,2.653950956,0.294879061,0.612150581,0.734846381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331579119,0.238775262,0.272619007,0.165482987,0.525718878,1.164856259,0.497086292,6.532461092,6.218745644,2.201149292,6.270175547,10.27431619,3.105415895,3.694438371,0.39945292,0.5139804,1.110575848,0.157053156,0.439647371,0.139782536,0.484301893,0,0,0,0,0,0,0,2.331054857,1.569300831,4.13695041,1.961451501,3.451902424,1.816159309,1.722792154,0.338182075,3.880660485,0.360915859,0.358380996,0.195394991,5.565339086,0.170109097
Chr3-2776463,LOC_Os03g05570,0.526851941,0.390301466,0.433292138,0.859081043,0.088111133,0.795960485,1.188570532,0.369543914,1.771989896,0.483458164,2.822415324,0.981638999,0.409400623,1.596640536,0,0,0,0,0,0,0,0.656922038,0.796047968,0.494372565,1.99873285,0.844418255,0.124545408,1.091512524,2.460538203,3.202217042,3.148159264,2.44465211,1.974978774,2.545537182,2.642729236,0.478868239,0.476932299,0.080296205,1.213837628,0.900850535,1.080017033,0.055211359,1,1,1,1,1,1,1,1.501154323,1.04698502,1.898424891,1.452775117,1.946157281,2.145376774,1.443323536,5.540448363,7.12318062,2.626143288,4.557702721,4.657404953,2.355679646,5.17557298,1.01363644,0.148479609,0.734331842,2.198079596,2.308476062,1.026755586,1.188829413,1.53516489,1.707149056,0.656807778,0.607202181,2.895890764,1.46974302,4.303720069,15.85477058,13.58668299,0.289516138,17.142785,14.2742371,10.9118509,1.028442922,0.396805646,0.523933489,0.065324152,0.72410719,0.451180386,0.606933358,0.999329104,0,0,0,0,0,0,0
Chr3-2776714,LOC_Os03g05570,1.312411336,0.714495832,2.454888303,4.888275241,1.023473759,0.225342677,1.805585598,5.453871118,5.820385024,1.716739091,1.704215072,0.553458189,3.128335317,3.397066767,0.743891204,6.144268985,2.308721449,7.538675336,7.20762133,7.193843558,12.14198874,29.34084705,22.44144168,33.48533113,33.80743649,27.75939592,36.55810858,26.24263382,14.24090608,3.4933871,1.498489184,2.031864572,5.915963393,0.299006435,6.573344327,5.145760175,1.381427783,2.432705911,4.565738382,2.835008836,6.623724362,3.508649553,2.490930157,1.55639373,3.339070875,2.09118083,4.752439478,3.40382535,3.88536993,150.2248876,155.9282239,140.579053,164.2060796,118.4540663,149.4129038,135.2785979,127.4195859,98.33214241,122.1296696,88.35516246,111.7223263,103.9485779,130.6687267,23.89666847,19.58486569,28.18321471,19.43584539,30.96271601,26.45502242,29.35936512,1.98836606,1.426214777,4.473337134,5.559742756,1.503141718,1.944308194,5.623421252,0,0,0,0,0,0,0,23.22310689,38.21699034,13.16033047,28.74708006,22.07286631,25.56672249,21.76600052,0,0,0,0,0,0,0
Chr3+3466455,LOC_Os03g06835,0,0,0,0,0,0,0,5.395920198,4.624877501,5.098788093,5.796361585,4.921836475,5.720961687,4.759776366,7.627291927,7.05820553,6.520581781,10.16290289,3.581377887,8.925425177,3.936377201,6.364689014,8.782330756,3.835397124,7.857620641,2.530951047,6.587190955,6.373313316,5.770393422,4.651485035,3.10306753,3.268547073,3.190081867,2.918623484,1.720703218,14.3586978,8.947752218,11.22305647,12.48353482,8.826378954,7.8038309,9.456700333,3.263080798,3.966710453,5.599549712,5.361622257,5.977488657,5.932801446,4.598858995,5.26567832,4.270015211,2.153605174,4.954067967,3.706231618,5.435868686,2.616351658,1.75242411,1.182902736,10.24692954,7.437993905,0.045005247,4.599976893,11.14583511,6.34327676,8.097213017,6.928126595,7.814394328,8.01443548,7.067173438,7.91169617,5.121683504,2.337757717,6.893875923,5.510720704,11.49582328,9.254270572,6.169537105,9.988904548,8.45409818,8.140277515,21.61610521,5.578915432,7.279734834,9.713532245,8.748718075,10.23594409,8.289017164,11.37057348,6.90730578,7.943625909,8.32664716,1.239290248,7.208675038,2.826214921,4.467920063,7.293051104,3.216593828,3.21631256
Chr3+3467284,LOC_Os03g06835,9.209449706,9.90829181,12.73446279,14.57686819,4.728206371,0.839344515,0.896235417,6.055943053,6.104728914,1.161174475,4.985021133,7.339064902,1.3492131,6.952321028,5.256489169,4.139051896,8.258291756,6.197973845,6.684078451,7.860591208,3.570351433,1.788787637,5.129525026,1.86633969,4.138028326,1.791500405,1.752195776,3.234656791,4.383329651,0.522642526,4.412131215,2.935282416,2.926229888,0.004304376,1.610288231,0.883697156,0.886721326,0.438643713,1.252551108,0.401718942,2.323855707,1.052519249,2.331835256,3.976588249,0.683242687,3.169037048,1.313623641,3.707478514,5.378302194,1.369927577,1.925261914,2.306019136,0.012774334,0.726583176,0.410736675,5.658394385,3.02103431,3.16517639,2.666481307,3.364355066,3.649636059,3.275413813,4.521869075,4.472442807,5.537078117,1.818938462,3.281642746,5.532215259,4.971962066,4.002511295,5.99160774,6.364459284,7.895634001,6.419855095,8.513498003,9.463386079,6.405329241,10.94458318,0.682014951,1.031585666,5.276294378,2.646156698,0.757131137,0.347644548,2.814818442,4.290639235,4.16477632,1.794346191,4.71752804,6.95976409,1.879340927,6.052261464,9.094380449,6.609495722,3.475138486,6.503041002,10.37330589,2.459640109
Chr3+3466677,LOC_Os03g06835,0,0,0,0,0,0,0,4.324373184,1.874363801,0.586442521,0.835922074,0.4409419,3.82684159,0.830688965,0.127699158,1.10424085,2.145106678,0.420221441,0.122284195,0.422024284,0.145904921,0.503644273,0.143190152,0.103631345,0.194007734,0.156327053,0.495381918,1.087409122,2.013956056,0.546611628,5.075431491,0.648086424,0.494343888,0.436343609,1.888729413,1.506547931,1.806580727,1.382955433,1.780465853,0.67193163,2.015705462,1.786076199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.540718835,1.066077396,1.143938123,1.457310359,2.359307814,0.518882787,1.420785065,1.388355923,3.117431187,3.787474174,1.156628619,0.216828808,1.698977759,0.587643709,1.632916023,0.813156345,4.98030062,2.787415386,3.515818187,2.130138479,2.134376135,0,0,0,0,0,0,0,0.325455102,0.556075507,1.064004566,0.795212498,0.634564382,1.66344222,0.05079792,0,0,0,0,0,0,0
Chr3+3467031,LOC_Os03g06835,26.28018124,21.6956811,12.55647124,6.31607617,15.49006769,26.92360798,8.940557146,3.569476284,1.708114915,3.118133412,2.960024266,1.754395575,3.779999209,3.365051192,4.249499906,1.977435673,2.05338611,6.718597441,4.495317646,0.181800236,4.732809898,2.310608482,4.217742079,2.795358281,2.771485052,2.687820962,2.533127828,3.025855179,4.554103474,2.646127167,4.698900252,3.702870502,3.387721049,4.796266012,4.184041126,1.603092638,2.040030291,5.204882397,3.301928927,5.607739791,5.129529426,3.465960224,3.243176021,4.289491948,4.842762597,3.352352482,4.822832692,6.45067854,4.127981316,0.868651503,1.701542015,1.308176569,0.132355403,0.365490387,1.279453284,0.78134272,0.289025557,0.990747715,0.268714034,2.553994387,1.719707846,2.440085324,2.283601634,5.248493608,0.16367284,5.551333209,2.139803599,1.434091835,2.310509521,0.10239823,5.886205878,3.739177032,4.486077311,2.283060225,5.590046759,4.432079124,4.216757946,0.547468887,0.169130443,0.816286999,0.70735919,0.954957671,0.667180173,0.993740904,3.69631199,2.417367591,3.219449243,6.578777279,6.310081128,1.770353008,3.430207644,21.59934634,20.47156831,13.22648792,12.82783272,14.79599683,11.9259612,21.16498966
Chr3+3465707,LOC_Os03g06835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.164241087,2.215119543,0.818456568,0.068057171,1.636675976,2.054018579,0.104997284,9.517215392,3.925395592,7.712628555,2.749746106,5.646780314,5.182356669,1.698841277,1.642404461,4.10501841,4.8800766,1.759885824,8.994727604,2.180994582,2.639981254,10.3384214,8.583265376,8.379081538,7.222839319,9.17990799,7.891832964,7.783460105,1.809228794,0.929098003,0.068521654,1.8590642,0.148041459,2.389915469,1.8232977,1.337383014,1.312053356,0.135305649,0.442789837,0.92353472,1.155343567,1.839771977,1.548342346,0.987658483,1.392919111,1.565582635,1.650919259,1.288585634,2.235138703,0.374290523,1.130646303,0.998983566,1.103052577,0.029941003,1.00828863,0.41738237,2.991897024,2.420053415,3.496112022,3.586798423,4.61463441,6.069613951,2.828782078,0.336099925,0.79817108,0.539569384,0.375977989,1.184374766,0.870814227,1.148312471,1.002848598,3.953613716,5.6911022,4.708104034,4.555980988,0.214767372,5.335027544,1.083764253,0.478955584,0.028652472,0.945310889,0.231701089,0.974847792,0.481648247
Chr3+3464439,LOC_Os03g06835,0,0,0,0,0,0,0,0.732031365,0.046069531,0.522112674,0.37758842,0.262618453,0.778343419,0.771931006,4.493517838,5.549451926,0.668694828,5.89046467,2.069288816,3.743579803,5.739594665,0.542580219,1.206550389,3.979593972,2.59159966,2.259930381,0.581072486,1.680854236,0.987420014,0.300768663,2.717124927,1.281609625,0.105542397,2.183565983,0.034509677,2.206071284,5.247558884,4.480606854,3.148094817,3.146683745,4.834607819,4.61493529,0.231797845,1.229657287,0.003536,0.308778091,1.280993375,0.746030867,0.259735104,2.627172421,0.788613111,1.293289611,0.630291674,1.916530296,0.336175527,1.858452666,2.838102399,0.425062379,7.197084501,1.663925885,0.096239665,0.63852724,0.687396203,1.954808654,3.954007232,5.480675161,0.403295044,2.646085133,1.417910254,7.805542251,0.030748438,0.631898922,0.77974029,0.866396096,0.650613608,1.510713713,0.223558953,1.503802956,1.290566987,4.151659351,0.093320956,2.56177214,1.335897954,0.711968546,6.969559726,4.875226309,5.605479451,6.256889222,2.538580159,6.666602074,5.571475879,4.324866717,4.968306056,4.321546042,2.494463105,5.607908919,0.560897098,3.501921034
