chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,shoot1,shoot2,shoot3,shoot4,shoot5,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,husk1,husk2,husk3,husk4,husk5,anther1,anther2,anther3,anther4,anther5,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,pistil1,pistil2,pistil3,pistil4,pistil5,embryo1,embryo2,embryo3,embryo4,embryo5
Chr2+25432730,LOC_Os02g42290,2.071890756,2.048555793,4.792240953,13.5935731,4.461671314,2.592221381,1.677529135,1.781394838,1.607404285,1.511514452,0.07294092,3.847431181,2.487598098,5.559648602,3.342835572,4.826855577,4.284145586,7.702889289,5.650192279,3.6569282,4.202836568,2.190788858,6.759715093,9.9975841,8.35702714,12.26112089,3.604509624,5.495519658,0.116026988,2.492325149,2.810667632,1.239118796,1.362697484,2.034389372,2.433448582,3.605521657,1.668271202,2.864889139,3.160877861,3.042517759,1.297140222,1.736396,0.095802947,1.599195187,2.010710566,0.575789075,2.038920753,1.207645686,0.877708228,0.430057972,0.32791889,3.20206213,2.670796798,3.267470816,0.435699361,0,0,0,0,0,0.005714053,4.483581243,1.332492884,4.023867885,1.676671495,1.960864146,0.388709745,0.073441522,1.744050476,0.709288561
Chr2+25433327,LOC_Os02g42290,2.339765809,4.068729101,4.791141335,5.657769588,2.463301186,7.194324895,5.765187983,4.660021894,24.98978287,16.33399738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.613685096,0.416399072,1.313209664,0.428910716,0.946929527,0.670044719,0.495162104,0.116343432,0.383750479,0.847279356,0.16302429,0.345736346,0.341917093,0.174877827,0.163206535,1.637498206,0.900997472,1.539102677,0.695860972,1.575189011,0,0,0,0,0,0.648204129,0.607757105,0.764906346,0.65693318,0.008864696,3.813152919,16.17445063,24.52355976,9.528587028,9.931693102,0.921014076,0.467957378,0.051900112,0.632286413,0.622144097,9.950502302,10.00794441,7.874401381,6.841886781,10.42630549
Chr2+25433746,LOC_Os02g42290,19.91209224,19.05915578,19.18096413,18.90010052,20.28884372,29.30794616,22.5935575,41.75810883,31.41943815,43.25205543,10.52041819,8.936863613,12.44962398,11.16066471,9.833987297,13.56728211,23.4270385,26.09718062,29.60109456,14.29398458,58.05024188,60.29749992,75.7307788,56.94866766,53.266079,94.10509636,75.21368103,81.80131181,82.59712186,69.08328336,19.72610065,25.61049343,37.27802067,27.9358766,29.56650309,7.635850625,8.004083349,4.469716521,8.641085147,7.670996993,3.718439149,6.557319059,5.557020468,6.376453196,1.033957225,20.47038506,10.71909589,0.676152111,11.69460657,27.15215851,8.105001528,8.313914239,9.402684145,8.905050383,9.294952243,4.952980804,5.099468977,1.716863269,11.08633314,15.30835034,6.925161094,8.708188029,10.45592031,7.009457006,8.141154963,15.36972297,43.98336651,5.232281201,16.67236299,13.64387205
Chr2+25432520,LOC_Os02g42290,26.51072834,7.145287452,8.813468572,9.708993587,28.09644123,9.112757242,16.30193586,9.685898191,19.921738,7.56925998,71.14042183,60.56248732,82.23035498,95.04540052,92.71212123,797.2768596,731.7299666,876.5863809,928.0635871,839.6303451,877.1027762,1107.289207,1058.859094,1172.895883,1061.014019,657.9040301,995.7960359,890.355624,1010.401759,1011.991754,414.1479036,403.8262775,428.1990048,436.2731887,402.0723362,172.0046957,147.3598208,161.2346686,152.7417662,158.386692,94.81477554,101.0818432,115.5369022,95.11762352,106.8947306,212.5111239,220.2000668,212.1951233,266.0498655,267.0680419,170.923332,171.8266002,155.1955279,155.6581914,135.7879945,169.4643948,134.395366,77.90496435,227.0468106,180.8798194,189.1788966,181.3613231,190.8450712,177.4382065,181.733711,18.16687825,6.22431185,11.82995012,12.7325972,22.07264848
Chr2-25514686,LOC_Os02g42412,6.17878548,4.898676103,0.202637974,2.724833282,2.797842483,3.293942387,1.439083984,2.350021449,0.84388243,2.76244067,5.251054252,2.971832139,3.293450954,1.422637511,3.685617436,6.163911183,5.176486731,3.706158268,5.246168328,3.895932032,1.897187083,0.489815162,4.0605742,3.978833696,4.477618799,2.138778488,3.183843297,2.758544049,2.377690755,2.866756053,12.55687602,3.109367823,10.23278233,3.165099521,2.931333495,5.014734713,7.702536304,5.699147557,2.686541535,2.342490429,4.547941429,4.265236366,4.328047333,4.692261711,5.335818957,4.127012642,7.117092417,8.691453365,8.975959077,3.589215532,7.41326823,9.95490622,9.328679626,6.859687945,8.99244182,0.338990604,0.40726392,0.5923041,0.895782444,1.108284959,8.366694487,5.758913324,8.16149437,1.886163947,5.05969197,3.13375622,3.470916942,5.174409908,5.028647276,7.552617637
Chr2-25514558,LOC_Os02g42412,18.03517705,22.6678951,16.18685045,22.31941503,5.518920515,25.77552557,18.04302546,23.36083497,14.3427898,24.37364867,35.81440945,29.70494392,32.37714032,22.0484264,27.97361288,17.12966244,15.49529221,9.787636245,17.97095018,14.26219578,7.138971469,7.794570417,10.80330825,12.64528195,16.53812824,29.78065884,25.04574064,23.12900466,19.26237482,22.61768526,20.59124614,18.93842268,19.46539724,19.92131295,20.37416484,14.34181786,13.14837781,15.56219888,15.74200102,16.42635133,9.215350492,10.66976003,15.69451088,10.95986178,9.620728502,28.45791348,29.43632758,28.22675228,29.46923729,29.34958526,15.10128724,9.015191051,15.30609343,14.06561547,6.795504535,11.44874579,18.93583501,12.50692864,8.442332909,8.542299107,25.86568974,25.33631088,26.3096473,25.67029161,26.48706763,17.75106916,21.16172859,18.13063931,19.49178167,15.15758726
Chr2-25514767,LOC_Os02g42412,3.162872626,9.729337144,9.297374991,4.458594045,7.543075561,0,0,0,0,0,0.232508499,2.058922531,1.81569133,0.8952719,0.7589719,3.317021797,2.003350637,3.951856977,0.018250101,5.252694603,1.084323669,0.207957832,4.716288619,0.893288501,2.881500356,2.474787668,1.122900415,2.44288292,3.969136274,2.324497734,7.458488271,4.982667059,0.226521589,7.382664705,6.685888465,2.0871985,2.001200886,1.087041737,1.849441908,0.836556354,2.524338773,0.120192192,2.303450132,1.789346736,2.134270613,7.11949176,2.269985511,10.62521228,7.265610286,11.10021274,0.989140089,4.129572467,0.707049066,3.58452047,4.09390486,0,0,0,0,0,4.839747535,5.711137632,2.294444389,4.223901773,4.361056421,4.997663638,2.471824842,7.137668938,4.721301732,1.075831588
Chr2-25515582,LOC_Os02g42412,8.503062177,3.454739469,2.376054967,4.62701891,4.172803973,4.780985268,6.927938151,12.92581347,3.646290364,2.672116375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136808771,0.255735132,0.488009303,0.004316912,0.370175599,0,0,0,0,0,0,0,0,0,0,0.198412692,0.592639753,0.655810267,0.721983263,0.276470036,1.652465367,1.642115945,3.241458615,3.630388225,1.045460805,0,0,0,0,0,0.876879156,0.720542044,0.122962858,0.308191232,0.759479593,1,1,1,1,1
Chr2+25624766,LOC_Os02g42590,41.00696632,31.50149733,35.99337434,39.64784905,29.87506093,76.38200638,85.08173061,30.85489325,63.27324853,90.68362607,39.71494951,38.80579782,34.3584742,43.91149162,37.25712118,75.80011407,75.82892174,88.15385741,93.74939574,82.01097313,196.4195435,100.642256,212.0013088,132.0868634,149.8100834,156.1762952,177.482695,169.5670442,129.3415021,174.2604815,130.1967555,124.5052372,107.5889942,143.6793666,118.985821,34.38457069,46.7995033,39.32837617,41.08516103,46.24871939,121.0597941,111.5702098,128.6661659,123.8995585,118.9526483,94.45124353,83.33958775,58.37523719,56.65975514,84.39269355,102.3849778,122.4360764,95.23999517,117.1057131,111.3043549,40.12074779,21.64239003,45.66263111,56.22931193,0.574100805,92.78373754,92.48159484,99.69684824,107.6603206,106.4367307,80.6814206,74.79391515,74.53162623,50.83100689,51.44317145
Chr2+25624638,LOC_Os02g42590,12.09248969,25.46996111,6.83275302,23.11009747,20.30603651,37.54109573,28.98993275,27.5444887,15.3866142,36.25371539,7.237480736,6.855328757,3.000730307,8.139473128,11.16904327,14.38598801,14.64993859,16.27123872,12.77581602,13.70248536,6.337147287,30.96466952,22.23544201,16.60222386,26.02671891,11.54597441,11.66710803,11.8336239,13.55848338,16.87968296,13.38798038,7.06860219,17.35024699,18.66430757,11.65367473,10.17751918,7.534919233,7.625386784,8.272111951,6.158184667,19.47793274,14.84600071,20.6491082,16.43721147,20.97774323,0.713293664,15.8990682,22.82835257,13.37434241,5.63565071,13.05211762,12.17538385,10.7294831,13.58514201,9.449359583,78.67899287,129.0005882,125.6404064,51.36772717,17.63584199,13.2325093,11.17719288,13.35773429,11.44815274,14.12768719,20.80467553,25.82694719,24.59888041,27.93482077,31.48115437
Chr2+25624470,LOC_Os02g42590,40.69402697,36.49919686,40.35957877,59.29312458,36.05470327,33.25988263,34.11288162,36.13758945,40.78188813,26.4108427,4.526425628,8.797360636,3.371177117,6.118882436,4.871649629,6.918635126,14.29481259,12.93981249,7.349065394,9.01977343,0.123542416,7.427099834,7.246406849,16.29574647,8.64533639,7.379337443,12.58121306,13.97488584,11.20835005,12.10915246,10.2244087,6.532259311,8.346406481,6.812705883,9.780028728,2.500566294,2.422494535,2.42920134,2.830179587,2.462696682,12.06322758,7.829686182,11.83567929,8.726407103,13.14789677,7.67455372,6.328488669,8.10191092,10.24724848,6.997300311,9.000986949,7.51458156,6.382037545,4.161520731,5.651645745,0,0,0,0,0,9.067999039,8.230306523,6.785681105,1.289961967,10.35670568,50.36016654,45.39307061,49.34044613,77.87179994,31.37831238
Chr2+25624916,LOC_Os02g42590,0,0,0,0,0,1.456319114,0.11925515,1.044120001,5.928735579,3.765654828,2.530401054,2.880382327,1.356023375,2.217476487,2.339154219,2.181676424,0.679766092,0.235198416,2.703633783,2.588043306,6.231965376,6.483351948,6.822845694,6.16040779,7.147789789,2.954944713,2.722132767,2.718187191,2.686179753,2.125287837,1,1,1,1,1,0.222535055,0.396827703,0.119219844,0.495627945,0.537527598,2.642846346,1.293998208,1.20117245,3.331923963,1.999744858,1.241649336,1.805351939,2.331227954,1.269543431,0.244580542,2.44105028,3.654695505,2.10194441,5.178037728,3.254744751,18.73780569,13.53745734,16.87566677,6.313717857,44.79465537,1,1,1,1,1,0,0,0,0,0
Chr2-27667943,LOC_Os02g45490,19.66898826,24.24307518,19.54894321,28.7400186,32.69302127,21.68731945,27.15876497,13.28096778,43.5753707,4.06768264,61.28694778,72.81585971,61.10898937,67.31720391,59.46893343,27.77054997,25.71187484,19.16256016,21.72242613,25.20348974,42.42411769,27.96450871,40.61436311,40.78981894,33.58053488,57.60149218,43.1707599,56.36766909,62.63286126,43.13762515,44.03577868,29.07752061,40.11191096,21.48230647,34.70138235,20.62076023,14.44582148,16.6640824,11.7903683,14.86512731,7.714388231,16.62175484,13.82999042,19.25385278,7.743810375,37.66169018,29.57395661,48.71676545,45.19403982,16.47806757,17.00667546,16.94703785,17.79610918,17.04741069,16.99013253,26.61564729,6.013794333,17.5685826,43.68930485,19.18059254,23.710625,25.58020818,24.11076004,24.26837024,23.82610628,53.21081666,48.45684789,45.88950675,45.22991261,46.24826104
Chr2-27668743,LOC_Os02g45490,0.248240681,5.823875977,0.859039208,9.720213949,2.956472979,2.849743335,6.044847824,6.782471008,9.504672077,5.102441806,5.106260805,4.108172618,4.457262147,4.801331903,1.343698264,3.799332365,1.872820755,4.419301319,3.314137269,3.680895399,0.594995538,5.498079432,3.320247751,0.315676474,4.52012065,5.450409816,6.753389443,6.592486173,5.252367666,4.529016355,3.39494075,3.412957433,3.462438166,2.892987245,2.267283689,2.72400777,2.732889586,5.033554942,2.226651027,0.149036469,0.332011482,1.403426932,1.210745371,1.398807776,1.896810078,3.862617827,4.291164916,5.826491549,2.448879602,5.360890225,15.50786016,10.25116784,11.94101391,9.407163489,14.46268389,42.06351444,13.12266096,19.78679363,6.778220542,6.409043524,6.413747223,5.726755343,5.901769008,7.197843487,6.540085617,6.589844789,7.178852757,6.982230305,6.068997736,5.688635591
Chr2-27668218,LOC_Os02g45490,12.85618251,6.507928109,2.170058302,20.37138094,3.571848618,0.840925367,0.814282794,0.022313399,1.007050078,1.817403302,1.800893251,0.092355065,0.631096239,2.045063708,0.871739384,0,0,0,0,0,0.086462998,0.303244135,0.109687289,0.725340342,0.372810872,2.057640233,2.305028372,1.216430458,1.664162938,2.655980631,0.024697525,1.175895533,0.558314011,3.91093409,0.364276751,0,0,0,0,0,0,0,0,0,0,0.450136719,0.985922467,1.583360209,1.210973257,1.793858746,1.285324659,0.652112721,0.808869972,0.35782798,1.333861004,0.805433578,1.851805688,5.209294685,2.451755351,5.986410788,1.213325301,0.37701548,4.267266369,0.956607671,2.720567784,4.401261844,4.34167777,4.951173106,4.350601448,4.416260914
Chr2-27668298,LOC_Os02g45490,4.792691505,3.492309786,4.527753202,1.863819145,3.18639767,1.725180419,0.09880662,0.137191641,0.47866137,1.586499704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180640226,0.936506173,0.364933972,0.302801078,0.29995835,0.817965924,0.253061868,0.406474228,0.770357965,0.427150405,0,0,0,0,0,0.614972652,1.941303309,1.130386748,0.004374409,0.522102808,0.638501051,1.204585037,1.408478606,0.638148498,0.412875511,0.020830124,0.879040848,1.26529951,5.635270321,0.53847905,0.661344236,2.439980666,2.078683241,1.930815398,1.752957776,0.109992524,1.897114861,1.08941907,2.600478757,0.907882649,4.986467596,5.414498892,6.521423736,8.103715366,9.025708646
Chr2-27909551,LOC_Os02g45820,5.209051149,0.054848425,13.76195902,7.141671595,15.15775171,1.976037668,0.409403554,1.258183104,0.366774458,5.28352844,0,0,0,0,0,0.277121163,0.366931537,0.626373694,0.955431633,0.618954158,0,0,0,0,0,0,0,0,0,0,1.177354286,0.658403997,1.67593484,0.05735727,0.168486362,3.034141193,3.892954174,3.064707835,4.920311295,2.805341122,2.142822922,2.71406702,0.488195302,2.51978041,2.2697406,3.552559723,2.266125899,3.938221673,1.387339211,1.729477572,4.286828504,2.823422004,1.846338693,3.259165162,0.08617035,0,0,0,0,0,1.259110693,0.23905643,2.470526101,0.599601465,1.426063515,0.02095736,5.650148962,6.498581292,4.458680636,3.15445628
Chr2-27909703,LOC_Os02g45820,53.36751158,5.701449144,33.79225446,48.27026508,30.00339435,40.87913389,50.28983874,28.87191662,48.43920094,48.6859894,113.8343611,85.38566304,61.13957263,94.34610328,89.68269222,55.38681753,56.05182828,55.63339182,56.15774201,54.86081562,19.34876602,21.74941663,22.09553862,26.71922779,32.58383177,26.78698479,52.63243849,40.0165364,32.49182977,51.17598842,41.98620291,35.48716062,41.62663102,55.89568299,54.39408333,126.0945049,124.6502894,108.8514193,120.5102591,128.3511685,122.5662373,51.69272283,106.8237533,94.46087951,101.2979273,35.25807315,29.64815675,35.50300404,35.00762638,36.78983753,68.46104654,67.36567727,70.04916863,62.49017356,57.52825058,4.194854077,10.50735258,2.695486374,9.395844919,28.32635209,98.31890209,97.31886835,114.9755521,85.0271474,82.52855486,52.45192628,52.52418124,52.44729978,52.32963157,50.88730058
Chr2+28335208,LOC_Os02g46480,6.671873198,6.176236185,6.646208417,8.193089263,11.72287193,1.997694616,4.731357601,7.28111423,6.004763486,5.295347222,1.433720829,5.00943006,9.713301789,0.63539734,6.645824229,0.822145697,0.04700146,0.279258923,1.098551269,0.416712555,0,0,0,0,0,2.24044184,1.089051702,1.50935733,0.808683233,2.245982007,0.508849444,0.072109539,0.724689383,0.276837552,0.759355108,1.423319755,0.530847766,0.50839449,0.031536713,4.854690782,2.413179031,2.142515252,1.475687122,1.461558715,1.63909888,3.519211799,5.073412341,5.11874412,3.040166951,8.59721582,16.81016632,9.572900429,6.610124603,12.08103431,12.11546979,9.593661081,37.67469139,919.3779964,275.5961518,196.6248154,0.560850209,0.102557143,0.813820193,2.403017535,1.83090903,7.94339135,9.109427354,7.851365913,8.101520977,7.663558446
Chr2+28335310,LOC_Os02g46480,126.0526415,198.5161085,194.0264778,122.7803098,235.8453829,214.3171761,153.3631722,177.107302,199.2204733,150.8650675,178.9400452,222.3532457,155.6197018,211.4102809,188.6008536,132.7094453,121.220119,105.9775295,97.14014164,108.8731721,154.2327046,157.3821868,149.2716671,157.2791519,150.435402,227.2403124,190.5209047,220.8550688,205.7441308,184.9509124,201.0792519,187.9779955,152.0382979,193.9879104,197.4610736,210.4224362,250.901585,250.1152345,247.3514869,258.7521789,245.0061282,224.3217446,228.6129876,213.2416427,247.6096084,263.4792813,169.023072,228.6234403,100.9856193,231.1247222,322.1381194,340.7655642,320.7891623,406.9717739,262.8400982,5768.165802,4934.416116,13858.18097,8541.802141,8856.386996,95.76083554,104.136835,66.24079897,80.00946805,92.67346294,118.9762723,138.9451984,129.5834543,124.0322917,121.3186067
Chr2+28536334,LOC_Os02g46720,6.572724845,7.462056975,5.135975715,2.696395461,8.016506169,2.213481236,6.88897065,19.48991985,25.51702597,29.42711848,0,0,0,0,0,0,0,0,0,0,1.31613617,0.804169271,3.016085247,0.061815711,0.344580029,0.634620555,3.399413502,1.91662302,0.742250892,0.72501741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610224565,1.214268879,0.467392792,1.148785421,0.269352785,6.758488112,5.19685152,3.523471148,5.068384231,4.397524545
Chr2+28533542,LOC_Os02g46720,0.884277826,0.060191827,1.703712183,0.488472464,0.281644591,1.870102823,3.694713083,7.191136867,3.873088697,5.370804259,3.019056535,1.864016569,0.428691193,4.946133958,4.925940633,6.429918202,4.420512972,4.863522143,5.665154165,4.915964535,9.882352111,11.23077213,11.01337021,7.047227573,8.000441942,15.34552392,21.57047079,18.15836443,22.83338686,21.9590715,9.657257438,13.19967888,7.682403759,10.21191675,13.91377393,5.294343843,6.020769654,4.057977067,5.530074098,4.754514555,11.91095776,2.938036388,2.706956251,10.2362826,13.78127536,6.14644091,5.620897183,7.405343177,7.169583893,5.906559579,3.991997328,2.39653238,4.291286802,2.316084469,4.336552845,0,0,0,0,0,4.402635656,11.43888857,7.467577148,7.696329828,8.786018451,5.565368955,2.55277058,0.280286219,2.752033691,1.563469016
Chr2+28536796,LOC_Os02g46720,10.09321422,33.45203677,27.80236198,30.69578148,5.044026874,14.65698499,14.27586439,16.10628872,12.91200923,7.146085962,1.15764186,0.059075606,0.15579194,0.155719175,0.162815615,0.303036547,0.534386806,1.021574847,0.526181961,0.140831253,0.285222227,0.563997486,0.186068812,1.680174093,0.513071164,0.504500604,0.010857924,0.016302588,0.36378354,0.117863692,0,0,0,0,0,0.307071948,0.115154777,0.059266288,0.202483237,0.353660267,0.754318935,0.073010947,0.203865158,1.973829191,0.288345373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806126769,0.184428272,0.193029631,0.057400495,0.175309704,6.081400797,8.742622702,8.309064382,9.272396375,6.671162802
Chr2+28536903,LOC_Os02g46720,6.007570833,4.013105947,1.724037718,7.827506557,4.696655525,5.116676641,3.589758347,4.659942999,2.861818327,0.296727886,1.079259125,0.668175745,2.203179565,2.145506194,3.354479991,0.162304167,0.367672047,0.095237787,1.103333973,0.363838065,0,0,0,0,0,1.71956809,1.844212373,1.43225002,1.028199113,1.059722846,0.759719734,0.659724014,0.016591474,0.542282216,0.224528854,0.129630732,0.416584125,0.803660316,0.648455875,0.308628941,2.143407269,1.452939768,0.511402831,0.261282942,0.084301253,0.56591093,6.203104929,0.310088842,1.796609111,8.619007577,0,0,0,0,0,0,0,0,0,0,3.448119865,2.675139815,2.279820752,3.645290099,2.221518893,12.67934757,8.31940074,10.49828819,6.04651747,5.303378269
Chr2+28536959,LOC_Os02g46720,11.39242759,7.842130089,8.744059322,11.51400704,13.67104,6.507166077,3.602863416,11.2369644,8.929826931,1.609134081,1.733948287,5.333600479,14.98510938,6.606476078,7.726892504,5.893995874,7.523217321,8.140010818,6.68932783,4.714142481,24.70802602,31.43604236,36.63669388,27.44772344,30.72000788,21.25140217,21.51267327,14.91131306,13.14438906,18.30129717,18.9834509,19.04921846,13.59308357,20.54274395,13.00138965,6.909109892,3.681089622,9.57367908,6.417185116,4.916597911,2.98646364,5.878564882,8.581801308,3.921520927,4.372495627,16.46843577,17.73059953,18.65193826,8.44959778,13.17971204,10.69011848,3.032717341,1.618051146,10.34572484,5.162160646,4.319502648,19.03797,32.6381582,6.869270811,3.416687899,17.55287049,3.510268719,3.350940835,17.59117379,12.80994934,9.003773344,8.144417579,8.480506054,9.266015588,8.195169948
Chr2-29796312,LOC_Os02g48660,14.12653647,11.44727207,27.84023207,3.638488172,13.46442654,38.70296866,41.75194065,30.32495681,29.0099587,21.33549815,5.379972037,11.11767454,10.26618282,10.8231286,13.35895732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288317946,0.195696034,0.373102625,0.193759969,0.301564042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22968682,1.828159388,0.292260896,1.166535214,0.673010512,37.93817586,46.26976044,35.41190486,38.21273273,20.40770717
Chr2-29795457,LOC_Os02g48660,590.4244161,622.0074182,654.9532938,626.2661139,597.1840924,539.3892985,519.1779289,546.8062692,562.8386485,552.3454733,1117.752794,731.6177221,956.6205056,1041.287428,1199.951879,1088.250797,1042.9319,1072.636284,1094.296835,965.776728,347.176608,345.0088497,305.6980669,250.2622336,477.5598142,426.1956301,419.6848944,389.5692041,401.0892866,400.1731324,605.9306683,695.7193262,721.49106,650.7394532,741.3819643,1549.670912,1759.323362,1753.928903,1560.045763,1777.644905,1216.165859,1388.702024,1216.564042,1203.613644,1359.293678,639.2896307,638.4119289,624.3481153,600.920508,640.9079827,377.4277134,403.8041948,384.7776963,348.6352906,357.3200888,563.6463449,694.9055308,655.6917143,536.3594793,405.9988968,930.4949806,930.6428558,855.407523,942.2271712,954.5345897,1175.293434,1321.211499,1105.463153,879.8208375,1453.005833
